product_id|model|label|description|category_id|brand|image|status
1000011|SPTE|transmetteur de pression relative / piézorésistif / analogique / compact|Plage de mesure de pression 0... -1 bar, 0... 10 bar Pression relative Tension 10… 30 V CC Sortie électrique 1... 5 V, 0... 10 V Raccordement pneumatique QS-3, QS-4 et union mâle QS-4, QS-6 Caractéristiques spécifiques: Compact : Montage mural à 8 supports pour montage en batterie|10109|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9556704.jpg|TO_PROCESS
1000012|SPBA|pressostat pour air / mécanique / en inox / IP65|Pression -1… 10 bar Tension 24 VCC 2x PNP ou avec contact Capteur de pression Capteur de vide Point de commutation fixe.|10110|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9556684.jpg|TO_PROCESS
1000013|81 513 series|pressostat pour air / électromécanique / basse pression|Conformez-vous à la directive de basse tension Peut être employé sans clôture selon Groupe de pollution du CEI 664-1 II|10110|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-11407022.jpg|TO_PROCESS
1000014|81 509 series|pressostat pour air / électromécanique / industriel / ATEX|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible. Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10110|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-11407094.jpg|TO_PROCESS
1000015|PAGN|manomètre analogique / à tube de Bourdon / pour gaz / de process|Raccordement pour QSP-10 Plage d'affichage 0 … 10 bar, 0 … 16 bar Unités d'affichage bar psi DIN EN 837-1|10112|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9571300.jpg|TO_PROCESS
1000016|FMAP, MAP|manomètre analogique / à tube de Bourdon / pour gaz neutre / pour montage sur panneau|Raccordement G1/4 Plage d'indication 0 ... 16 bar Unités d'affichage bar psi DIN EN 837-1 Caractéristiques spécifiques: Montage en panneau|10112|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9571287.jpg|TO_PROCESS
1000017|VAM, FVAM|manomètre analogique / à tube de Bourdon / pour air / pour le vide|Raccordement G1/8, G1/4, R1/8, R1/4 Montage frontal, montage en ligne Plage d'indication -1 ... 9 bar Unités d'affichage bar psi inHG DIN EN 837-1 Caractéristiques spécifiques: Plage rouge-vert ajustable|10112|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9571342.jpg|TO_PROCESS
1000018|ILMM, ILMP, ILMU, ILUS, ILSP series|capteur de niveau magnétostrictif / pour liquides / pour environnement sévère|Carlo Gavazzi offre une gamme complète de détecteurs magnétiques à utiliser en application de détection de proximité. Ils sont utilisés conjointement avec un aimant magnétique : lorsque le détecteur approche l'aimant, sa sortie change d'état. Ces détecteurs ont une distance de détection plus grande que d'autres capteurs de proximité. De plus, la sortie est un contact mécanique. Grande variété de boîtiers rectangulaires ou cylindriques. Des magnétiques et aimants codés sont disponibles pour une utilisation en application de sécurité. Les détecteurs magnétiques sont fréquemment utilisés dans le domaine des ascenseurs, ouverture de portes, détection de niveau et contrôle d'accès.|10119|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-2494631.jpg|TO_PROCESS
1000019|-30 °C ... +60 °C # BEL-TEMANA|capteur de température à résistance de platine|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10201|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-6661737.jpg|TO_PROCESS
1000020|89750174|sonde de température CTN / pour HVAC|Solution simple, économique de contrôle de température Branchement direct, sans convertisseur, sur entrée analogique Domaines d’utilisation : climatisation, compresseurs, géothermie, piscines, fontaines Entrée analogique configurée en potentiomètre via les fonctions CTN dans le logiciel em4 soft|10201|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-11394201.jpg|TO_PROCESS
1000021|Crouzet|sonde de température Pt100 / à thermocouple / en inox|- A oeillet laiton nickelé - Chemise inox - Gaine inox Thermocouple K Pt100 Classe B : - Gaine inox - Vé aluminium Raccord / Embase / Bride Pt100 : utilisation avec extension XA03 et XA04 Thermocouple : utilisation avec convertisseur de température|10201|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-7887786.jpg|TO_PROCESS
1000022|Crouzet|sonde de température Pt100 / à thermocouple / en inox|- A oeillet laiton nickelé - Chemise inox - Gaine inox Thermocouple K Pt100 Classe B : - Gaine inox - Vé aluminium Raccord / Embase / Bride Pt100 : utilisation avec extension XA03 et XA04 Thermocouple : utilisation avec convertisseur de température|10203|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-7887786.jpg|TO_PROCESS
1000023|10 - 35 °C # BFW-TEMTHE|thermostat réglable|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10206|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-2495623.jpg|TO_PROCESS
1000024|7T series|thermostat électronique / compact / sur rail DIN / analogique|Thermostat d’armoire: - Contact à ouverture (chauffage) - Contact à fermeture (ventilation) Dimensions réduites, 17.5 mm Contact bimétal Grande plage de réglage Durée de vie importante Montage sur rail 35 mm (EN 60715)|10206|finder|http://img.directindustry.fr/images_di/photo-mg/1657-11599726.jpg|TO_PROCESS
1000025|MS200, MS150 series|capteur d'humidité pour liquides / en ligne / à visser / pour systèmes hydrauliques|Capteurs d'humidit MS200 et MS150 Gamme de capteurs permettant de mesurer en ligne le taux de saturation en eau de votre systme hydraulique ou de lubrification. Disponibles en basse, haute pression ou en version ATEX.|10207|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-12145844.jpg|TO_PROCESS
1000026|-25 °C ... +60 °C, 10 - 90 %rH # CGESHTWVT04|transmetteur d'humidité relative / mural / avec mesure de température|Les capteurs environnementaux série CGES de Carlo Gavazzi sont conçus pour mesurer tout paramètre environnemental, comme le taux de CO2, l'humidité, la température et la vitesse de l'air. Nombreuses applications dans le domaine du bâtiment et du Chauffage-Climatisation-Ventilation. Les anémomètres permettent de mesurer la vitesse de vent pour le domaine des éoliennes, grues, stations météo.|10207|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-6653351.jpg|TO_PROCESS
1000027|5 - 95 %rH # BOW-HUM|capteur d'humidité relative / mural|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10207|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-6661791.jpg|TO_PROCESS
1000028|CARLO GAVAZZI|anémomètre à coupelles / hygromètre|Les capteurs environnementaux série CGES de Carlo Gavazzi sont conçus pour mesurer tout paramètre environnemental, comme le taux de CO2, l'humidité, la température et la vitesse de l'air. Nombreuses applications dans le domaine du bâtiment et du Chauffage-Climatisation-Ventilation. Les anémomètres permettent de mesurer la vitesse de vent pour le domaine des éoliennes, grues, stations météo.|10209|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-2495587.jpg|TO_PROCESS
1000029|81 290 series|capteur de position|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible. Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10304|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-11406618.jpg|TO_PROCESS
1000030|81 921 series|capteur de position linéaire / rotatif / ATEX / pour l'industrie|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible. Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10304|crouzet|http://img.directindustry.fr/images_di/photo-mg/7457-11406660.jpg|TO_PROCESS
1000031|SRBS|capteur de position rotatif / sans contact / magnétique / analogique|Sortie TOR 2x PNP ou NPN (programmable) Plage de couverture 0 ... 270 ° Longueur de câble 0,3 m Raccordement électrique 4 pôles, fiche M8x1 Modèle pour vérins oscillants DSM et DRVS|10304|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9556591.jpg|TO_PROCESS
1000032|SDAT|capteur de position linéaire / sans contact / magnétique / analogique|Sortie analogique 4 … 20 mA IO-Link Sortie TOR NO ou NF Plage de mesure de distance 50, 80, 100, 125, 160 mm Longueur de câble 0,3 m Connexion électrique 4 pôles, connecteur mâle M8x1 Modèle pour rainnure en T Caractéristiques spécifiques: IO-Link programmable et/ou sortie de commutation|10304|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9556593.jpg|TO_PROCESS
1000033|SMAT|capteur de position linéaire / sans contact / magnétique / analogique|* 0 - 10 V, 0 - 20 mA * Plage de mesure 48 … 52 mm * Connexion électrique, 4 pôles, connecteur M8 * Conception pour les rainures en T|10304|festo|http://img.directindustry.fr/images_di/photo-mg/4735-2612157.jpg|TO_PROCESS
1000034|SMH|capteur de position sans contact / magnétique / pour pince de préhension|Voltage 24 V CC, 230 V CA Longueur de câble 2,5, 5, 7,5 m Connecteur mâle M8, M12 Electrique avec contact Reed sans contact PNP,NPN Pneumatique. Caractéristiques spécifiques: Adapté aux pinces Festo|10304|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9556616.jpg|TO_PROCESS
1000035|M5, max. 2 mm|capteur de proximité inductif / cylindrique / analogique|Carlo Gavazzi offre une large gamme de capteurs inductifs utilisés pour détecter les métaux et les objets.Ces capteurs sont principalement utilisés dans l'emballage et les machines plastiques, sur les chaînes de montage et les convoyeurs.Ils sont disponibles dans différents modèles avec sorties numériques et analogiques (SCR, transistor).Carlo Gavazzi propose des capteurs inductifs dans des boîtiers cylindriques (de 4mm à 30 mm) avec une distance de détection standard ou augmentée et en boîtier plat.|10311|CARLO GAVAZZI|http://img.directindustry.fr/images_di/photo-mg/6077-2685879.jpg|TO_PROCESS
1000281|NITROSOURCE|générateur d'azote industriel / à membrane|Gnrateur d'azote membrane Nitrosource Gnrateur d'azote par technologie membrane pour toute application industrielle.|90724|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-12147759.jpg|TO_PROCESS
1000282|NITROFLOW series|générateur d'azote pur / de laboratoire / à membrane|Générateur d'azote à membrane Nitroflow Génération d'azote par technologie membranaire (séparation des gaz par diffusion) pour applications industrielles.|90724|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-12147766.jpg|TO_PROCESS
1000283|N2-xx series|générateur d'azote ultra pur / PSA / pour ELSD / pour LC/MS|Gnrateur d'azote LC/MS Gnrateur d'azote ultra-haute puret (systme PSA) pour applications analytiques (LC/MS, DEDL, ELSD, ICP, vaporation d'chantillons).|90724|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2283095.jpg|TO_PROCESS
1000284|Parker Hannifin France SAS|générateur d'hydrogène pour chromatographie en phase gazeuse|Générateurs d'hydrogèneGénération d'hydrogène ultrapur basse pression à la demande pour chromatographie en phase gazeuse (gaz vecteur, détecteurs).|90724|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-12146299.jpg|TO_PROCESS
1000285|KARRYKRIMP|sertisseuse pour flexible hydraulique / semi-automatique / portable|Presses à sertir Karrykrimp Presses de sertissage Parker pour la confection de flexibles. Accessoires et équipements pour flexibles hydrauliques.|100220|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2401949.jpg|TO_PROCESS
1000286|EOMAT PRO series|machine d'assemblage manuelle / pour raccord|Nouvelle machine conçue pour assembler en quelques gestes les raccords E0-2 et à bague progressive selon la norme DIN EN ISO 8483-1 (DIN 2353)Elle existe en deux versions : le modèle rapide EOMAT PRO22 pour les diamètres jusqu’à 20-S/22L et le modèle plus puissant EOMAT PRO42 pour tous les diamètres jusqu’à 38-S/42-L.|100221|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-8240392.jpg|TO_PROCESS
1000287|EG 450|machine de gravure électrochimique / pour métal / pour matières plastiques / pour étiquettes|L'option de gravure EG 450 remplace le grand et lourd graveur des dernières années. Des quantités plus petites ou moyennes de matériels de marquage peuvent ainsi être simplement produites, sans difficultés.Avec le EG 450, vous avez la possibilité de graver des plaques en plastique. Avec des pointes de gravure plus dures adaptées, on peut aussi traiter des étiquettes en acier ou en aluminium. L'unité de gravure a été spécialement développée pour une utilisation sur appareil de base IP-350 ou IP-200. La tête de gravure est facilement placée sur le bras d'écriture du graveur. L'unité d'aspiration jointe permet un environnement de travail propre. Un logement spécial pour format A4 avec couche caoutchouc se charge de la tenue fixe de votre support de marquage. La manipulation facile rend la création de vos étiquettes de marquage comme un jeu d'enfant. Nous vous offrons volontiers une présentation dans vos locaux.|100325|wago|http://img.directindustry.fr/images_di/photo-mg/1012-5341167.jpg|TO_PROCESS
1000288|CD series|sécheur à air sec / batch / d'armoire électrique|Sécheur d'armoire série CD, pour une élimination simple et efficace de l'humidité contenue dans les armoires électriques.Le sécheur d'armoire électrique série CD est alimenté par une petite quantité d'air comprimé. La membrane abaisse le point de rosée de l'air comprimé et envoie cet air sec dans l'armoire avec une légère surpression, ce qui empêche également la pénétration de poussières. L'air sec va absorber l'humidité avant d'être évacué à l'extérieur. Ce système est beaucoup plus efficace, simple et économique que l'emploi, par exemple, d'une résistance chauffante qui ne fait que vaporiser l'eau mais n'élimine pas l'humidité et n'empêche pas la condensation en cas de baisse de température. Le sécheur CD s'installe en quelques minutes, sans branchement électrique.|100411|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2281819.jpg|TO_PROCESS
1000289|PNEUDRI series|sécheur par adsorption / compact / modulaire|Sécheurs à chaleur PNEUDRISécheurs par adsorption, à régénération par chaler interne de type modulaire. Haute éfficacité et consommation énergétique optimisée; compacts peu encombrant et faciles à installer. Plage de débits de 238 à 4756 m3.|100411|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-11590809.jpg|TO_PROCESS
1000290|Parker Hannifin France SAS|sécheur sous vide / d'air|Sécheur sans chaleur à faible consommation d'énergieSolution complète d'air sec et propre avec qualité de l'air garantie. Le sécheur PNEUDRI MXLE Advantage utilise la technologie PSA avec régénération assistée par pompe à vide qui permet de détendre le volume d'air utilisé. Le système consomme de l'air de régénération sec et propre et non l'air ambiant pollué, il ne nécessite aucun cycle de réchauffage du dessicant pendant la régénération. Il est livré avec ses 3 filtres : 2 amont et 1 aval (non montés)|100411|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-11590816.jpg|TO_PROCESS
1000291|PST series|sécheur d'air comprimé par réfrigération|Scheurs par rfrigration petits et moyens dbits allant de 12 10800 m3/h, en version 14 bar ou 50 bar. Les gammes Starlette Plus, PoleStar Smart et PoleStar HP sont l'aboutissement de plus de 40 ans d'exprience et de recherche dans le domaine de la rfrigration.|100412|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2274815.jpg|TO_PROCESS
1000292|K-MT series|sécheur d'air comprimé par adsorption sans chaleur / compact|Scheurs par adsorption Gamme de scheurs par adsorption rgnration sans chaleur, ""design"" simple, compact et d'une impressionnante fiabilit, permettant d'obtenir un point de rose rpondant aux applications les plus exigeantes.|100412|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2274127.jpg|TO_PROCESS
1000293|Parker Hannifin France SAS|sécheur d'air comprimé par adsorption sans chaleur / chaleur interne|Scheur par adsorption modulaire Une large gamme de scheurs par adsorption de type modulaire ( colonnes schantes en aluminium profil extrud ) chaleur interne ou sans chaleur, avec ou sans conomiseur d'nergie. Grandes performances et encombrement minimum. Dbits traits : de 5 plus de 2000 m3/h.|100412|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2279853.jpg|TO_PROCESS
1000294|P3TJ series|sécheur d'air comprimé par adsorption / compact|Mini-sécheurs d'air P3TJ. Orifices 3/8 BSPP ou NPT, 7 tailles pour des débits nominales jusqu’à 498 l/mn (au point de rosée sous pression -40°C). Avec les mini-sécheurs d’air, vous disposez d'une source d'air propre et sec fiable, économique exactement là où vous en avez besoin. Mise en oeuvre au point d'utilisation. Conformes aux normes internationales ASME VIII Div. 1, CSA/UL/CRN et marque CE (PED, EMC, LVD) en version standard. Simple à installer. Compact et léger. Fonctionnement très silencieux (inférieur à 70 dB(A)). Peut être installé pratiquement partout. Protection IP66 / NEMA 4 en version standard. Alarme sonore. Facile à entretenir.|100412|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2395743.jpg|TO_PROCESS
1000295|MS4, MS6|sécheur d'air comprimé à membrane|Connexion G1/8, G1/4, G3/8 Débit 50 … 100 l/min. Connexion G1/4, G3/8, G1/2, G3/4 Débit 200 … 400 l/min.|100412|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9570704.jpg|TO_PROCESS
1000296|LDM1|sécheur d'air comprimé à membrane|Taille MAXI Raccordement G1/2, G3/4, G1 Pression 3 ... 12,5 bar Débit 300 ... 1000 l/min Réduction du point de rosée 13 K Plaques de montage taraudés Sans plaques de montage taraudés Avec plaques de montage taraudés|100412|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9570769.jpg|TO_PROCESS
1000297|PDAD|sécheur d'air comprimé par adsorption à récupération de chaleur de compression|Connexion G1/2, G3/8 Pression 4 … 16 bar Débit 40 … 2000 l/min Réduction du point de rosée de 40°C Filtrage supplémentaire de l'huile et des particules Haut débit Faible quantité d'air de purge et de niveau de bruit Caractéristiques spécifiques: Pour assèchage décentralisé de l'air comprimé|100412|festo|http://img.directindustry.fr/images_di/photo-mg/4735-9570944.jpg|TO_PROCESS
1000298|HAGER|régulateur de chauffage|Les régulateurs de chauffage déterminent avec précision la quantité d’énergie nécessaire à l’installation en fonction de la température extérieure et de la température de la dalle.|100416|hager|http://img.directindustry.fr/images_di/photo-mg/12316-2919287.jpg|TO_PROCESS
1000299|Uniflair LE|refroidisseur d'air|Solutions de refroidissement haute précision conçues spécifiquement pour maintenir la température et l'humidité dans des marges de tolérance extrêmement serrées. Parfaitement adaptés pour les charges informatiques montées en rack ou non, ces produits répondent aux différentes contraintes des datacenters. Ces unités intelligentes surveillent l'état des composants et le paramètre environnemental pour garantir un fonctionnement correct dans tous les modes opératoires. Les produits Uniflair LE, quand ils sont associés à des solutions de confinement des allées chaudes ou froides, peuvent améliorer l'efficacité et permettre des densités plus élevées.|100503|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676274.jpg|TO_PROCESS
1000300|EcoBreeze|refroidisseur d'air|EcoBreeze™ est un produit préfabriqué et testé conçu pour répondre aux besoins croissants de rendement des datacenters. EcoBreeze offre plusieurs modes d'économie afin d'optimiser le rendement énergétique sur l'année. Il peut en outre utiliser un circuit de refroidissement mécanique supplémentaire de façon que le datacenter reste au point de refroidissement fixé, même dans les pires conditions ambiantes. Disponible dans un boîtier ISO de 6 m ou 12 m, il se présente sous un format modulaire qui permet de le faire évoluer par incréments de 50 kW pour atteindre jusqu'à 400 kW de capacité de refroidissement totale. Les contrôles intelligents et les composants redondants d'EcoBreeze assurent la fiabilité et la disponibilité de l'appareil quelle que soit l'évolution des conditions ambiantes.|100503|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676283.jpg|TO_PROCESS
1000301|Uniflair AM|refroidisseur d'air|Cette unité de refroidissement discrète périmétrique apporte une véritable climatisation adaptée à l'étendue et au budget des applications de plus petite envergure. Idéales pour les charges informatiques montées en rack ou non. Le faible encombrement, incluant des composants internes accessibles par l'avant, répond aux diverses contraintes des espaces informatiques de moindre envergure, notamment les salles informatiques, les salles de télécommunication et les salles de commande. Le contrôle de la vitesse des ventilateurs permet d'adapter le débit d'air à l'application, et le contrôleur de microprocesseur permet de contrôler la température avec précision.|100503|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676297.jpg|TO_PROCESS
1000302|Uniflair MW|refroidisseur d'air|Uniflair WM est une unité de refroidissement complètement autonome, il n'est donc pas nécessaire d'ajouter un échangeur de chaleur distant. Ces unités rapidement déployables ne requièrent qu'un simple câblage électrique et un montage sous abri. Disponibles en configuration de refroidissement naturel, elles sont équipées de registres motorisés pour utiliser l'air extérieur afin de renforcer le refroidissement de l'espace informatique.|100503|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676318.jpg|TO_PROCESS
1000303|Uniflair MB|refroidisseur d'air|Uniflair MB est une unité de refroidissement à montage mural installée à l'extérieur d'un espace climatisé, comme une armoire de télécommunication. Ces unités sont complètement autonomes, elles sont expédiées entièrement chargées et il n'est pas nécessaire d'ajouter un échangeur de chaleur distant. Elles sont rapidement déployables et ne requièrent qu'un simple câblage électrique et un montage sous abri. Disponibles en configuration de refroidissement naturel, ces unités sont équipées de registres motorisés pour utiliser l'air extérieur afin de renforcer le refroidissement de l'espace informatique.|100503|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676348.jpg|TO_PROCESS
1000304|Hyperchill|refroidisseur d'eau / à condensation par eau|Centrale de production eau glacée Hyperchills De 2,5 à 757 kw, cette gamme monobloc extrêmement compact est conçue pour travailler en toute sécurité et fiabilité, même en conditions extrêmes, grâce aux solutions modernes utilisées pour sa fabrication et à son large choix d'accessoires et d'options disponibles.|100503|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-2273699.jpg|TO_PROCESS
1000305|Hyperchill Plus|refroidisseur d'huile / pour applications hydrauliques|Une solution complète et facile à installer de 2 à 24 Kw pour le refroidissement de l'huile adaptée pour toutes les applications hydrauliquesLe refroidisseur d'huile Hyperchill Plus est conçu pour offrir un fonctionnement fiable et sécurisé dans les conditions de travail les plus diversifiées ; il permet un contrôle minutieux et précis de la température de l'huile. Grâce à la large gamme d'options et accessoires disponibles, l'Hyperchill Plus est une solution très flexible répondant aux exigences des applications industrielles.|100503|Parker|http://img.directindustry.fr/images_di/photo-mg/37138-12146388.jpg|TO_PROCESS
1000306|ACCD series|condenseur ventilé|Compatibilité système pour optimiser la disponibilité des produits de refroidissement par rangée et par baie. Les condensateurs refroidis par air d'APC sont compatibles avec les produits de refroidissement par rangée et par baie en vue de fournir une solution complète pour les datacenters de petite et moyenne taille. Proposés avec des ventilateurs à allure fixe et variable, ces produits sont compatibles avec une large gamme d'applications.|100505|schneider|http://img.directindustry.fr/images_di/photo-mg/34319-9676425.jpg|TO_PROCESS
