product_id|model|label|description|category_id|brand|image|status
1000016|FMAP, MAP|manomètre analogique / à tube de Bourdon / pour gaz neutre / pour montage sur panneau|Raccordement G1/4 Plage d'indication 0 ... 16 bar Unités d'affichage bar psi DIN EN 837-1 Caractéristiques spécifiques: Montage en panneau|10112|festo|1541250726407-f662bdba-b161-4f82-a3ae-2a0bafa5c6b8|DONE
1000017|VAM, FVAM|manomètre analogique / à tube de Bourdon / pour air / pour le vide|Raccordement G1/8, G1/4, R1/8, R1/4 Montage frontal, montage en ligne Plage d'indication -1 ... 9 bar Unités d'affichage bar psi inHG DIN EN 837-1 Caractéristiques spécifiques: Plage rouge-vert ajustable|10112|festo|1541250730023-63770383-1925-4f4c-9deb-01c2e391b967|DONE
1000018|ILMM, ILMP, ILMU, ILUS, ILSP series|capteur de niveau magnétostrictif / pour liquides / pour environnement sévère|Carlo Gavazzi offre une gamme complète de détecteurs magnétiques à utiliser en application de détection de proximité. Ils sont utilisés conjointement avec un aimant magnétique : lorsque le détecteur approche l'aimant, sa sortie change d'état. Ces détecteurs ont une distance de détection plus grande que d'autres capteurs de proximité. De plus, la sortie est un contact mécanique. Grande variété de boîtiers rectangulaires ou cylindriques. Des magnétiques et aimants codés sont disponibles pour une utilisation en application de sécurité. Les détecteurs magnétiques sont fréquemment utilisés dans le domaine des ascenseurs, ouverture de portes, détection de niveau et contrôle d'accès.|10119|CARLO GAVAZZI|1541250733498-ac7374b1-2f84-4cce-9837-b99281ab4f94|DONE
1000019|-30 °C ... +60 °C # BEL-TEMANA|capteur de température à résistance de platine|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10201|CARLO GAVAZZI|1541250737134-121fa5f1-cfd0-4e58-b679-ef494ad0609d|DONE
1000020|89750174|sonde de température CTN / pour HVAC|Solution simple, économique de contrôle de température Branchement direct, sans convertisseur, sur entrée analogique Domaines d’utilisation : climatisation, compresseurs, géothermie, piscines, fontaines Entrée analogique configurée en potentiomètre via les fonctions CTN dans le logiciel em4 soft|10201|crouzet|1541250740672-d4a4a3ef-89ab-437c-ae6d-4e8899b9d1d8|DONE
1000021|Crouzet|sonde de température Pt100 / à thermocouple / en inox|- A oeillet laiton nickelé - Chemise inox - Gaine inox Thermocouple K Pt100 Classe B : - Gaine inox - Vé aluminium Raccord / Embase / Bride Pt100 : utilisation avec extension XA03 et XA04 Thermocouple : utilisation avec convertisseur de température|10201|crouzet|1541250744329-0d534ab4-d0e8-49f2-b0f6-e83725b9ae43|DONE
1000022|Crouzet|sonde de température Pt100 / à thermocouple / en inox|- A oeillet laiton nickelé - Chemise inox - Gaine inox Thermocouple K Pt100 Classe B : - Gaine inox - Vé aluminium Raccord / Embase / Bride Pt100 : utilisation avec extension XA03 et XA04 Thermocouple : utilisation avec convertisseur de température|10203|crouzet|1541250747916-243c9696-9195-4d17-aaf8-edb5b3d65e27|DONE
1000023|10 - 35 °C # BFW-TEMTHE|thermostat réglable|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10206|CARLO GAVAZZI|1541250751828-bc2b8f10-8c1a-4387-8e75-28367cb14494|DONE
1000024|7T series|thermostat électronique / compact / sur rail DIN / analogique|Thermostat d’armoire: - Contact à ouverture (chauffage) - Contact à fermeture (ventilation) Dimensions réduites, 17.5 mm Contact bimétal Grande plage de réglage Durée de vie importante Montage sur rail 35 mm (EN 60715)|10206|finder|http://img.directindustry.fr/images_di/photo-mg/1657-11599726.jpg|ERROR
1000025|MS200, MS150 series|capteur d'humidité pour liquides / en ligne / à visser / pour systèmes hydrauliques|Capteurs d'humidit MS200 et MS150 Gamme de capteurs permettant de mesurer en ligne le taux de saturation en eau de votre systme hydraulique ou de lubrification. Disponibles en basse, haute pression ou en version ATEX.|10207|Parker|1541250758549-abc6b69b-27fb-4e51-99fe-ca7e602db804|DONE
1000026|-25 °C ... +60 °C, 10 - 90 %rH # CGESHTWVT04|transmetteur d'humidité relative / mural / avec mesure de température|Les capteurs environnementaux série CGES de Carlo Gavazzi sont conçus pour mesurer tout paramètre environnemental, comme le taux de CO2, l'humidité, la température et la vitesse de l'air. Nombreuses applications dans le domaine du bâtiment et du Chauffage-Climatisation-Ventilation. Les anémomètres permettent de mesurer la vitesse de vent pour le domaine des éoliennes, grues, stations météo.|10207|CARLO GAVAZZI|1541250762071-99ec2f75-f180-4bca-85b1-c56d64b00031|DONE
1000027|5 - 95 %rH # BOW-HUM|capteur d'humidité relative / mural|Smart-house est le bus de terrain domotique de Carlo Gavazzi basé sur le bus de terrain traditionnel Dupline® Installation bus. Smart-House est un système décentralisé, permettant de réduire au mieux sa consommation d'énergie tout en augmentant le niveau de confort et de sécurité dans une maison. Il contrôle l'éclairage, les volets roulants, le chauffage, l'air conditionné, etc. L'installation, la mise en service et la maintenance sont simples avec un aperçu complet à tout instant, de n'importe quel endroit. Go to SMART - HOUSE|10207|CARLO GAVAZZI|1541250765676-106dbceb-c680-4f9c-a627-828182ddf0b4|DONE
1000028|CARLO GAVAZZI|anémomètre à coupelles / hygromètre|Les capteurs environnementaux série CGES de Carlo Gavazzi sont conçus pour mesurer tout paramètre environnemental, comme le taux de CO2, l'humidité, la température et la vitesse de l'air. Nombreuses applications dans le domaine du bâtiment et du Chauffage-Climatisation-Ventilation. Les anémomètres permettent de mesurer la vitesse de vent pour le domaine des éoliennes, grues, stations météo.|10209|CARLO GAVAZZI|1541250769648-6cdbba11-8f55-4a76-b60a-117b8fe299e1|DONE
1000029|81 290 series|capteur de position|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible. Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10304|crouzet|1541250773323-2fd8fd9f-baa0-4102-8e12-978c4f313455|DONE
1000030|81 921 series|capteur de position linéaire / rotatif / ATEX / pour l'industrie|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible. Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10304|crouzet|1541250776911-7552809f-9e3e-4753-8724-e54b64802508|DONE
1000031|SRBS|capteur de position rotatif / sans contact / magnétique / analogique|Sortie TOR 2x PNP ou NPN (programmable) Plage de couverture 0 ... 270 ° Longueur de câble 0,3 m Raccordement électrique 4 pôles, fiche M8x1 Modèle pour vérins oscillants DSM et DRVS|10304|festo|1541250780422-c029a178-5e53-4311-98be-2c7a9db25e0e|DONE
1000032|SDAT|capteur de position linéaire / sans contact / magnétique / analogique|Sortie analogique 4 … 20 mA IO-Link Sortie TOR NO ou NF Plage de mesure de distance 50, 80, 100, 125, 160 mm Longueur de câble 0,3 m Connexion électrique 4 pôles, connecteur mâle M8x1 Modèle pour rainnure en T Caractéristiques spécifiques: IO-Link programmable et/ou sortie de commutation|10304|festo|1541250784152-3900010c-1882-44fe-873d-324ac085c8b7|DONE
1000033|SMAT|capteur de position linéaire / sans contact / magnétique / analogique|* 0 - 10 V, 0 - 20 mA * Plage de mesure 48 … 52 mm * Connexion électrique, 4 pôles, connecteur M8 * Conception pour les rainures en T|10304|festo|1541250787924-44202a73-f63e-420f-8090-4749ebf8ee3f|DONE
1000034|SMH|capteur de position sans contact / magnétique / pour pince de préhension|Voltage 24 V CC, 230 V CA Longueur de câble 2,5, 5, 7,5 m Connecteur mâle M8, M12 Electrique avec contact Reed sans contact PNP,NPN Pneumatique. Caractéristiques spécifiques: Adapté aux pinces Festo|10304|festo|1541250791674-06f4da27-4f49-4ea9-9d60-4504bcbef649|DONE
1000035|M5, max. 2 mm|capteur de proximité inductif / cylindrique / analogique|Carlo Gavazzi offre une large gamme de capteurs inductifs utilisés pour détecter les métaux et les objets.Ces capteurs sont principalement utilisés dans l'emballage et les machines plastiques, sur les chaînes de montage et les convoyeurs.Ils sont disponibles dans différents modèles avec sorties numériques et analogiques (SCR, transistor).Carlo Gavazzi propose des capteurs inductifs dans des boîtiers cylindriques (de 4mm à 30 mm) avec une distance de détection standard ou augmentée et en boîtier plat.|10311|CARLO GAVAZZI|1541250795877-41a0ef74-a320-4d33-9476-52327d46d6ad|DONE
1000281|NITROSOURCE|générateur d'azote industriel / à membrane|Gnrateur d'azote membrane Nitrosource Gnrateur d'azote par technologie membrane pour toute application industrielle.|90724|Parker|1541250670450-ff2419a4-a650-4498-92e6-0df579b4918d|DONE
1000282|NITROFLOW series|générateur d'azote pur / de laboratoire / à membrane|Générateur d'azote à membrane Nitroflow Génération d'azote par technologie membranaire (séparation des gaz par diffusion) pour applications industrielles.|90724|Parker|1541250674663-58f91a83-dae0-4cca-92d5-2f382f49c2d0|DONE
1000283|N2-xx series|générateur d'azote ultra pur / PSA / pour ELSD / pour LC/MS|Gnrateur d'azote LC/MS Gnrateur d'azote ultra-haute puret (systme PSA) pour applications analytiques (LC/MS, DEDL, ELSD, ICP, vaporation d'chantillons).|90724|Parker|1541250678778-ac91772d-0b33-4304-985e-d8245dbb8e53|DONE
1000284|Parker Hannifin France SAS|générateur d'hydrogène pour chromatographie en phase gazeuse|Générateurs d'hydrogèneGénération d'hydrogène ultrapur basse pression à la demande pour chromatographie en phase gazeuse (gaz vecteur, détecteurs).|90724|Parker|1541250683246-0e39a43b-8581-4e2c-b65f-2c58135560a9|DONE
1000285|KARRYKRIMP|sertisseuse pour flexible hydraulique / semi-automatique / portable|Presses à sertir Karrykrimp Presses de sertissage Parker pour la confection de flexibles. Accessoires et équipements pour flexibles hydrauliques.|100220|Parker|1541250686912-5d190e38-2799-45b7-a2d4-afe7bf07f548|DONE
1000286|EOMAT PRO series|machine d'assemblage manuelle / pour raccord|Nouvelle machine conçue pour assembler en quelques gestes les raccords E0-2 et à bague progressive selon la norme DIN EN ISO 8483-1 (DIN 2353)Elle existe en deux versions : le modèle rapide EOMAT PRO22 pour les diamètres jusqu’à 20-S/22L et le modèle plus puissant EOMAT PRO42 pour tous les diamètres jusqu’à 38-S/42-L.|100221|Parker|1541250690673-0f50ed56-c1d8-4ed5-a20a-09eea92953ba|DONE
1000287|EG 450|machine de gravure électrochimique / pour métal / pour matières plastiques / pour étiquettes|L'option de gravure EG 450 remplace le grand et lourd graveur des dernières années. Des quantités plus petites ou moyennes de matériels de marquage peuvent ainsi être simplement produites, sans difficultés.Avec le EG 450, vous avez la possibilité de graver des plaques en plastique. Avec des pointes de gravure plus dures adaptées, on peut aussi traiter des étiquettes en acier ou en aluminium. L'unité de gravure a été spécialement développée pour une utilisation sur appareil de base IP-350 ou IP-200. La tête de gravure est facilement placée sur le bras d'écriture du graveur. L'unité d'aspiration jointe permet un environnement de travail propre. Un logement spécial pour format A4 avec couche caoutchouc se charge de la tenue fixe de votre support de marquage. La manipulation facile rend la création de vos étiquettes de marquage comme un jeu d'enfant. Nous vous offrons volontiers une présentation dans vos locaux.|100325|wago|1541250694699-05888381-339a-4f27-8e8d-4d17f1fea7de|DONE
1000288|CD series|sécheur à air sec / batch / d'armoire électrique|Sécheur d'armoire série CD, pour une élimination simple et efficace de l'humidité contenue dans les armoires électriques.Le sécheur d'armoire électrique série CD est alimenté par une petite quantité d'air comprimé. La membrane abaisse le point de rosée de l'air comprimé et envoie cet air sec dans l'armoire avec une légère surpression, ce qui empêche également la pénétration de poussières. L'air sec va absorber l'humidité avant d'être évacué à l'extérieur. Ce système est beaucoup plus efficace, simple et économique que l'emploi, par exemple, d'une résistance chauffante qui ne fait que vaporiser l'eau mais n'élimine pas l'humidité et n'empêche pas la condensation en cas de baisse de température. Le sécheur CD s'installe en quelques minutes, sans branchement électrique.|100411|Parker|1541250698500-0de97df9-0c0d-4d00-b714-fe9e740325f5|DONE
1000289|PNEUDRI series|sécheur par adsorption / compact / modulaire|Sécheurs à chaleur PNEUDRISécheurs par adsorption, à régénération par chaler interne de type modulaire. Haute éfficacité et consommation énergétique optimisée; compacts peu encombrant et faciles à installer. Plage de débits de 238 à 4756 m3.|100411|Parker|1541250702055-f0430c2b-0701-4b17-bbd5-d030a34a4624|DONE
1000290|Parker Hannifin France SAS|sécheur sous vide / d'air|Sécheur sans chaleur à faible consommation d'énergieSolution complète d'air sec et propre avec qualité de l'air garantie. Le sécheur PNEUDRI MXLE Advantage utilise la technologie PSA avec régénération assistée par pompe à vide qui permet de détendre le volume d'air utilisé. Le système consomme de l'air de régénération sec et propre et non l'air ambiant pollué, il ne nécessite aucun cycle de réchauffage du dessicant pendant la régénération. Il est livré avec ses 3 filtres : 2 amont et 1 aval (non montés)|100411|Parker|1541250705716-489ef1a8-c59a-4647-b081-cfbb58067e57|DONE
1000291|PST series|sécheur d'air comprimé par réfrigération|Scheurs par rfrigration petits et moyens dbits allant de 12 10800 m3/h, en version 14 bar ou 50 bar. Les gammes Starlette Plus, PoleStar Smart et PoleStar HP sont l'aboutissement de plus de 40 ans d'exprience et de recherche dans le domaine de la rfrigration.|100412|Parker|1541250709635-21713180-7acf-4fef-86c4-be866afe6416|DONE
1000292|K-MT series|sécheur d'air comprimé par adsorption sans chaleur / compact|Scheurs par adsorption Gamme de scheurs par adsorption rgnration sans chaleur, ""design"" simple, compact et d'une impressionnante fiabilit, permettant d'obtenir un point de rose rpondant aux applications les plus exigeantes.|100412|Parker|1541250713843-980ccbc7-f5be-42a4-98eb-d952e749158c|DONE
1000293|Parker Hannifin France SAS|sécheur d'air comprimé par adsorption sans chaleur / chaleur interne|Scheur par adsorption modulaire Une large gamme de scheurs par adsorption de type modulaire ( colonnes schantes en aluminium profil extrud ) chaleur interne ou sans chaleur, avec ou sans conomiseur d'nergie. Grandes performances et encombrement minimum. Dbits traits : de 5 plus de 2000 m3/h.|100412|Parker|1541250717787-69a4db79-872f-4e2c-b4bb-94de7ec523b4|DONE
1000294|P3TJ series|sécheur d'air comprimé par adsorption / compact|Mini-sécheurs d'air P3TJ. Orifices 3/8 BSPP ou NPT, 7 tailles pour des débits nominales jusqu’à 498 l/mn (au point de rosée sous pression -40°C). Avec les mini-sécheurs d’air, vous disposez d'une source d'air propre et sec fiable, économique exactement là où vous en avez besoin. Mise en oeuvre au point d'utilisation. Conformes aux normes internationales ASME VIII Div. 1, CSA/UL/CRN et marque CE (PED, EMC, LVD) en version standard. Simple à installer. Compact et léger. Fonctionnement très silencieux (inférieur à 70 dB(A)). Peut être installé pratiquement partout. Protection IP66 / NEMA 4 en version standard. Alarme sonore. Facile à entretenir.|100412|Parker|1541250721471-fc2eb08b-edfc-4453-a2be-2fb76319ff62|DONE
1000295|MS4, MS6|sécheur d'air comprimé à membrane|Connexion G1/8, G1/4, G3/8 Débit 50 … 100 l/min. Connexion G1/4, G3/8, G1/2, G3/4 Débit 200 … 400 l/min.|100412|festo|1541250725067-1c8fd181-94b7-45da-92cb-193216fe9528|DONE
1000296|LDM1|sécheur d'air comprimé à membrane|Taille MAXI Raccordement G1/2, G3/4, G1 Pression 3 ... 12,5 bar Débit 300 ... 1000 l/min Réduction du point de rosée 13 K Plaques de montage taraudés Sans plaques de montage taraudés Avec plaques de montage taraudés|100412|festo|1541250728636-b97d7ca4-fb23-4ec4-aaf8-08ca9637727b|DONE
1000297|PDAD|sécheur d'air comprimé par adsorption à récupération de chaleur de compression|Connexion G1/2, G3/8 Pression 4 … 16 bar Débit 40 … 2000 l/min Réduction du point de rosée de 40°C Filtrage supplémentaire de l'huile et des particules Haut débit Faible quantité d'air de purge et de niveau de bruit Caractéristiques spécifiques: Pour assèchage décentralisé de l'air comprimé|100412|festo|1541250732120-06007380-89ce-48ff-93cc-c9f5b9140700|DONE
1000298|HAGER|régulateur de chauffage|Les régulateurs de chauffage déterminent avec précision la quantité d’énergie nécessaire à l’installation en fonction de la température extérieure et de la température de la dalle.|100416|hager|1541250735749-de3e2e7f-253e-469e-ac8c-4498694cc6d9|DONE
1000299|Uniflair LE|refroidisseur d'air|Solutions de refroidissement haute précision conçues spécifiquement pour maintenir la température et l'humidité dans des marges de tolérance extrêmement serrées. Parfaitement adaptés pour les charges informatiques montées en rack ou non, ces produits répondent aux différentes contraintes des datacenters. Ces unités intelligentes surveillent l'état des composants et le paramètre environnemental pour garantir un fonctionnement correct dans tous les modes opératoires. Les produits Uniflair LE, quand ils sont associés à des solutions de confinement des allées chaudes ou froides, peuvent améliorer l'efficacité et permettre des densités plus élevées.|100503|schneider|1541250739397-61651de9-d9c1-434f-9570-08a25de16679|DONE
1000300|EcoBreeze|refroidisseur d'air|EcoBreeze™ est un produit préfabriqué et testé conçu pour répondre aux besoins croissants de rendement des datacenters. EcoBreeze offre plusieurs modes d'économie afin d'optimiser le rendement énergétique sur l'année. Il peut en outre utiliser un circuit de refroidissement mécanique supplémentaire de façon que le datacenter reste au point de refroidissement fixé, même dans les pires conditions ambiantes. Disponible dans un boîtier ISO de 6 m ou 12 m, il se présente sous un format modulaire qui permet de le faire évoluer par incréments de 50 kW pour atteindre jusqu'à 400 kW de capacité de refroidissement totale. Les contrôles intelligents et les composants redondants d'EcoBreeze assurent la fiabilité et la disponibilité de l'appareil quelle que soit l'évolution des conditions ambiantes.|100503|schneider|1541250743244-ddbb05ab-5052-4783-95fb-c35e16c685ee|DONE
1000301|Uniflair AM|refroidisseur d'air|Cette unité de refroidissement discrète périmétrique apporte une véritable climatisation adaptée à l'étendue et au budget des applications de plus petite envergure. Idéales pour les charges informatiques montées en rack ou non. Le faible encombrement, incluant des composants internes accessibles par l'avant, répond aux diverses contraintes des espaces informatiques de moindre envergure, notamment les salles informatiques, les salles de télécommunication et les salles de commande. Le contrôle de la vitesse des ventilateurs permet d'adapter le débit d'air à l'application, et le contrôleur de microprocesseur permet de contrôler la température avec précision.|100503|schneider|1541250746910-57e57006-808a-4f46-9a64-460ce5f80bac|DONE
1000302|Uniflair MW|refroidisseur d'air|Uniflair WM est une unité de refroidissement complètement autonome, il n'est donc pas nécessaire d'ajouter un échangeur de chaleur distant. Ces unités rapidement déployables ne requièrent qu'un simple câblage électrique et un montage sous abri. Disponibles en configuration de refroidissement naturel, elles sont équipées de registres motorisés pour utiliser l'air extérieur afin de renforcer le refroidissement de l'espace informatique.|100503|schneider|1541250750992-527c65f0-3a61-4d30-a0f2-e70d146cae99|DONE
1000303|Uniflair MB|refroidisseur d'air|Uniflair MB est une unité de refroidissement à montage mural installée à l'extérieur d'un espace climatisé, comme une armoire de télécommunication. Ces unités sont complètement autonomes, elles sont expédiées entièrement chargées et il n'est pas nécessaire d'ajouter un échangeur de chaleur distant. Elles sont rapidement déployables et ne requièrent qu'un simple câblage électrique et un montage sous abri. Disponibles en configuration de refroidissement naturel, ces unités sont équipées de registres motorisés pour utiliser l'air extérieur afin de renforcer le refroidissement de l'espace informatique.|100503|schneider|1541250754660-77a4f095-ee7d-4ba8-a83d-7a3c941e3645|DONE
1000304|Hyperchill|refroidisseur d'eau / à condensation par eau|Centrale de production eau glacée Hyperchills De 2,5 à 757 kw, cette gamme monobloc extrêmement compact est conçue pour travailler en toute sécurité et fiabilité, même en conditions extrêmes, grâce aux solutions modernes utilisées pour sa fabrication et à son large choix d'accessoires et d'options disponibles.|100503|Parker|1541250758304-c310abfe-4e40-4bc1-a70a-b7d00c7d0464|DONE
1000305|Hyperchill Plus|refroidisseur d'huile / pour applications hydrauliques|Une solution complète et facile à installer de 2 à 24 Kw pour le refroidissement de l'huile adaptée pour toutes les applications hydrauliquesLe refroidisseur d'huile Hyperchill Plus est conçu pour offrir un fonctionnement fiable et sécurisé dans les conditions de travail les plus diversifiées ; il permet un contrôle minutieux et précis de la température de l'huile. Grâce à la large gamme d'options et accessoires disponibles, l'Hyperchill Plus est une solution très flexible répondant aux exigences des applications industrielles.|100503|Parker|1541250761926-49a26df3-df0e-4fbf-9c56-922caf7aff2a|DONE
1000306|ACCD series|condenseur ventilé|Compatibilité système pour optimiser la disponibilité des produits de refroidissement par rangée et par baie. Les condensateurs refroidis par air d'APC sont compatibles avec les produits de refroidissement par rangée et par baie en vue de fournir une solution complète pour les datacenters de petite et moyenne taille. Proposés avec des ventilateurs à allure fixe et variable, ces produits sont compatibles avec une large gamme d'applications.|100505|schneider|1541250765943-3423b4ba-53b4-42be-9fad-f304226fec01|DONE
1000307|7H series|résistance chauffante PTC / sans ventilateur / pour armoire électrique|Empêche la formation de la condensation et assure la température optimale dans des armoires électriques Puissance d'appareil de chauffage 25 - 50 - 100 ou 150 W Alimentation d'énergie 110… 230 V AC/DC Système de chauffage autorégulateur de ptc Contact sûr support du rail de 35 millimètres (en 60715) avec l'agrafe|100510|finder|1541250769950-5595ee10-a239-4f59-b21c-4b890c9c694d|DONE
