product_id|model|label|description|category_id|brand|image|status
1000211|BAE series|accumulateur à vessie|Accumulateurs à vessie BAEAccumulateurs à vessie BAE, volume 1 à 50 litres, pression jusqu'à 330 bar, différents composants élastomères pour une gamme de températures de -40° à + 100°C, conformité CE.|60525|Parker|1541250670065-71b65393-72fd-45eb-8645-a0e0c34b122e|DONE
1000212|FT series|filtre à air / à eau / à cartouche / en T|Filtres en téFiltres en té avec élément filtrant en inox existent du 1µ au 100µ , 250 et 450 µ optionnels type ""grille"".|60601|Parker|1541250674447-1869beec-7a81-4d0f-b9bc-59f0701d5a4f|DONE
1000213|EPF iprotect® series|filtre hydraulique / à cartouche / écologique / haute pression|Filtre haute pression série EPF i Protect® Nouvelle génération de filtres haute pression. Conception écologique. Pression maximum : 450 bar. Débit jusque 700 l/min.|60601|Parker|1541250678115-a278435d-cb19-492d-9e63-156ef8ff2318|DONE
1000214|TTF series|filtre hydraulique / à cartouche / semi-immergé / basse pression|Filtres basse pression série TTF sommet de réservoir Les filtres TTF retour en sommet de réservoir sont équipés d’une colonne magnétique de préfiltration et une valve de by-pass plein débit à faible hystérésis. Elément filtrant LEIF à faible impact environnemental. Pression maximale : 10 bar. Débit jusque 500 l/min|60601|Parker|1541250682055-143feee8-36f1-4ce8-8a50-b6634470fad0|DONE
1000215|GMF series|filtre hydraulique / à cartouche / compact / moyenne pression|Filtres moyenne pression série GMFConception respectueuse de l'environnement, débit maxi 600 l/min, pression maxi 70 bar.|60601|Parker|1541250686027-5cd737f4-05c2-4100-905d-157c7ba2b040|DONE
1000216|80CN-40 series|filtre hydraulique / à cartouche / moyenne pression / en aluminium|Le CN comporte une tête et une cuve en aluminium. Excellentes caractéristiques à la fatigue. Pression maximum 70 bar. Débit maximum 600 l/mn. Une solution multi-usages économique.|60601|Parker|1541250690044-7db9364b-f692-461c-a4dd-c0ee36dd23be|DONE
1000217|MS-LF|filtre à air comprimé / à panier / modulaire / automatique|Finesse de filtration 40 µm, 5 µm Raccordement G1/8, G1/4, G3/8 Débit 1000 ... 1700 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 2000 ... 4100 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 6000 ... 16000 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 11500 ... 16000 l/min|60601|festo|1541250693530-433ccac3-c046-47e7-ab59-e014358b453a|DONE
1000218|MS-LFM|filtre à air comprimé / à panier / automatique / filtration fine|Finesse de filtration 0,01 µm, 1 µm Raccordement G1/8, G1/4, G3/8 Débit 54 ... 360 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 140 ... 3000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 325 ... 10000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 700 ... 23000 l/min|60601|festo|1541250697011-0dfb77ea-ab41-4561-bfb5-3e8adc730595|DONE
1000219|MS-LFX|filtre à air comprimé / au charbon actif|Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/8, G1/4, G3/8 Débit max. 360 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/4, G3/8, G1/2, G3/4 Débit max. 900 ou 2500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit max. 6500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1, G1 1/4, G1 1/2, G2 Débit max. 7090 l/min|60601|festo|1541250700646-8e18da93-a544-4c1f-9503-e11d5e957f68|DONE
1000220|FT series|filtre à air / à eau / à cartouche / en T|Filtres en téFiltres en té avec élément filtrant en inox existent du 1µ au 100µ , 250 et 450 µ optionnels type ""grille"".|60602|Parker|1541250704568-6288d1d0-9d54-4164-890e-5b5faff68121|DONE
1000221|ABL series|filtre à air / écologique / à particules|Filtres à air ABLFiltres à air écologique de haute capacité de rétention de particules en suspension dans l'air ambiant. Elément filtrant LEIF, respectueux de l'environnement. Débit jusque 2000 l/min.|60602|Parker|1541250708157-0cd8153f-73a7-4c8b-863b-14a050c7107f|DONE
1000222|Parker Hannifin France SAS|filtre à air / à grande capacité / à visser / à particules|Filtres à air Spin On à visserFiltres à air de haute capacité de rétention de particules en suspension dans l'air ambiant. Elément filtrant de 5 ou 3 microns. Débit jusque 3 000 l/min.|60602|Parker|1541250711911-c640b800-c096-43fa-9f06-c7087d551e0a|DONE
1000223|CCV series|filtre à air / à panier simple / de grande capacité / haute performance|Recyclage de vapeurs de reniflard série CCV La solution idéale pour le traitement des vapeurs de reniflards. Filtration haute performance de grande capacité. Indicateur de colmatage et régulateur de pression intégrés. Débit jusque 1400 l/min.|60602|Parker|1541250715668-e9f6d0e7-1d82-4617-8e17-57bb4e473e49|DONE
1000224|ECO series|filtre à air / à cartouche / jetable / industriel|Filtres air moteur Série ECOFiltres à air Spin On jetables série ECO. Solution idéale pour applications mobiles, marines et industrielles légères. Facilité de montage pour les camions, groupes électrogènes et moteurs marins développant entre 150 et 1000 chevaux.|60602|Parker|1541250719233-5ef0d5ba-b29f-40ad-ae3d-c5680666aa08|DONE
1000225|Oil-X Evolution series|filtre à air comprimé / à panier / en T / haute performance|Filtres haute performance Oil X Evolution Large gamme de filtres hautement volus pour une qualit d'air conforme aux exigences des nouvelles normes sur l'air comprim.|60603|Parker|1541250722939-aa9c7bae-43c2-44b9-aec3-c15db1b574a9|DONE
1000226|GL series|filtre à air comprimé / à panier / haute performance|Filtres air comprimé série GLGamme de filtres série GL, une communion entre concept et innovation, orientés vers l'optimisation énergétique et une meilleure maîtrise du flux d'air. Qualité de filtration en accord avec la nouvelle édition de l'ISO 8573.1.|60603|Parker|1541250727181-0277085f-64ea-4823-88b6-fb65ac224b6a|DONE
1000227|Hyperfilter series|filtre à air comprimé / à panier / à particules|Filtres pour air comprimé HyperfilterCette gamme utilise un procédé à plusieurs niveaux de traitement afin de garantir un air minitieusement filtré. Avec différents grades de filtration D, Q, P et S allant de 3 à 0,01 µ, toutes les particules sont arrêtées, protégeant ainsi votre réseau et vos outils de production.|60603|Parker|1541250730701-a8a3ad46-658b-40dc-8643-b1919e5e789b|DONE
1000228|MS-LF|filtre à air comprimé / à panier / modulaire / automatique|Finesse de filtration 40 µm, 5 µm Raccordement G1/8, G1/4, G3/8 Débit 1000 ... 1700 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 2000 ... 4100 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 6000 ... 16000 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 11500 ... 16000 l/min|60603|festo|1541250734837-be6767fa-5ec5-41c7-85e8-1addb50ea9f7|DONE
1000229|MS-LFM|filtre à air comprimé / à panier / automatique / filtration fine|Finesse de filtration 0,01 µm, 1 µm Raccordement G1/8, G1/4, G3/8 Débit 54 ... 360 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 140 ... 3000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 325 ... 10000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 700 ... 23000 l/min|60603|festo|1541250738322-0e52c57c-d852-4c04-a4db-dd35cee11b1b|DONE
1000230|MS-LFX|filtre à air comprimé / au charbon actif|Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/8, G1/4, G3/8 Débit max. 360 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/4, G3/8, G1/2, G3/4 Débit max. 900 ou 2500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit max. 6500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1, G1 1/4, G1 1/2, G2 Débit max. 7090 l/min|60603|festo|1541250741794-df3e9cab-ecbf-4890-a712-8fe39c2ce77f|DONE
1000231|GS series|filtre hydraulique / à carburant / à cartouche / en ligne|Filtre lubrification série GS en ligneLa série GS est composée d'un corps en fonte. 3 tailles de corps au choix. Pression maximum : 40 bar. Débit jusque 350 l/min.|60604|Parker|1541250745636-179e3bf7-688f-4845-81d5-d2c403416f2e|DONE
1000232|FT series|filtre à air / à eau / à cartouche / en T|Filtres en téFiltres en té avec élément filtrant en inox existent du 1µ au 100µ , 250 et 450 µ optionnels type ""grille"".|60604|Parker|1541250749443-bbf20f15-6646-402b-94d8-7b77888a0e7f|DONE
1000233|EPF iprotect® series|filtre hydraulique / à cartouche / écologique / haute pression|Filtre haute pression série EPF i Protect® Nouvelle génération de filtres haute pression. Conception écologique. Pression maximum : 450 bar. Débit jusque 700 l/min.|60604|Parker|1541250753240-b3ffd95c-9320-4e98-8f9a-1fe8ef50aa54|DONE
1000234|TTF series|filtre hydraulique / à cartouche / semi-immergé / basse pression|Filtres basse pression série TTF sommet de réservoir Les filtres TTF retour en sommet de réservoir sont équipés d’une colonne magnétique de préfiltration et une valve de by-pass plein débit à faible hystérésis. Elément filtrant LEIF à faible impact environnemental. Pression maximale : 10 bar. Débit jusque 500 l/min|60604|Parker|1541250756914-1382b65f-82dd-4288-a15e-a6cd3860efb4|DONE
1000235|GMF series|filtre hydraulique / à cartouche / compact / moyenne pression|Filtres moyenne pression série GMFConception respectueuse de l'environnement, débit maxi 600 l/min, pression maxi 70 bar.|60604|Parker|1541250760546-a3383ff7-ef8d-4125-9b31-b0dc32075fac|DONE
1000236|EPF iprotect® series|filtre hydraulique / à cartouche / écologique / haute pression|Filtre haute pression série EPF i Protect® Nouvelle génération de filtres haute pression. Conception écologique. Pression maximum : 450 bar. Débit jusque 700 l/min.|60605|Parker|1541250764501-650cb803-10e5-4eb6-a6fa-6e09a0acfd79|DONE
1000237|TTF series|filtre hydraulique / à cartouche / semi-immergé / basse pression|Filtres basse pression série TTF sommet de réservoir Les filtres TTF retour en sommet de réservoir sont équipés d’une colonne magnétique de préfiltration et une valve de by-pass plein débit à faible hystérésis. Elément filtrant LEIF à faible impact environnemental. Pression maximale : 10 bar. Débit jusque 500 l/min|60605|Parker|1541250768309-63e03578-83c1-4a76-9d60-01fe650f9f84|DONE
1000238|GMF series|filtre hydraulique / à cartouche / compact / moyenne pression|Filtres moyenne pression série GMFConception respectueuse de l'environnement, débit maxi 600 l/min, pression maxi 70 bar.|60605|Parker|1541250772474-9655cf17-4104-4e03-bb76-f673f35f4aaf|DONE
1000239|80CN-40 series|filtre hydraulique / à cartouche / moyenne pression / en aluminium|Le CN comporte une tête et une cuve en aluminium. Excellentes caractéristiques à la fatigue. Pression maximum 70 bar. Débit maximum 600 l/mn. Une solution multi-usages économique.|60605|Parker|1541250776415-e77cb458-8cbe-4a81-a127-7bc42116fec1|DONE
1000240|Maxiflow series|filtre hydraulique / à cartouche / en ligne / d'aspiration|Filtres basse pression série Maxiflow Filtres Spin onFiltres en ligne Maxiflow pour aspiration ou retour. Disponibles avec un choix d'indicateurs intégrés.Pression maximum 10 bar. Débit jusque 360 l/min. Media filtrant de haute qualité.|60605|Parker|1541250781363-95f5c012-9538-467f-a255-a2bad4f573b2|DONE
1000241|Parker Hannifin France SAS|filtre à liquide / à gaz / à cartouche / pour applications biopharmaceutiques|Filtres pour la biopharmacie Filtres pour la biopharmacie|60606|Parker|1541250785176-69c409a2-3c8b-4f23-b8ee-19ef8308c609|DONE
1000242|Parker Hannifin France SAS|filtre à gaz / à cartouche / haute performance / stérile|Filtres gaz stérileLes cartouches filtrantes offrent des performances de filtration exceptionnelles tout en fournissant des niveaux élevés de biosécurité.|60606|Parker|1541250788788-f7defe2e-ab72-416a-928e-42486e0e4dad|DONE
1000243|FT series|filtre à air / à eau / à cartouche / en T|Filtres en téFiltres en té avec élément filtrant en inox existent du 1µ au 100µ , 250 et 450 µ optionnels type ""grille"".|60608|Parker|1541250793508-aa31fed7-869b-4eaa-80ac-26c8ddaae103|DONE
1000244|EPF iprotect® series|filtre hydraulique / à cartouche / écologique / haute pression|Filtre haute pression série EPF i Protect® Nouvelle génération de filtres haute pression. Conception écologique. Pression maximum : 450 bar. Débit jusque 700 l/min.|60608|Parker|1541250797470-06e8fcd3-111d-47b5-98fe-ac5f2c0ff0c7|DONE
1000245|TTF series|filtre hydraulique / à cartouche / semi-immergé / basse pression|Filtres basse pression série TTF sommet de réservoir Les filtres TTF retour en sommet de réservoir sont équipés d’une colonne magnétique de préfiltration et une valve de by-pass plein débit à faible hystérésis. Elément filtrant LEIF à faible impact environnemental. Pression maximale : 10 bar. Débit jusque 500 l/min|60608|Parker|1541250801641-82a27f69-472f-4373-8c3d-9ccf04c09c49|DONE
1000246|GMF series|filtre hydraulique / à cartouche / compact / moyenne pression|Filtres moyenne pression série GMFConception respectueuse de l'environnement, débit maxi 600 l/min, pression maxi 70 bar.|60608|Parker|1541250670349-34936852-4e3b-4f72-9560-d5a6a73238c8|DONE
1000247|80CN-40 series|filtre hydraulique / à cartouche / moyenne pression / en aluminium|Le CN comporte une tête et une cuve en aluminium. Excellentes caractéristiques à la fatigue. Pression maximum 70 bar. Débit maximum 600 l/mn. Une solution multi-usages économique.|60608|Parker|1541250674850-2b24033f-027f-4ffb-84d5-37e4ec0b0a45|DONE
1000248|MS-LF|filtre à air comprimé / à panier / modulaire / automatique|Finesse de filtration 40 µm, 5 µm Raccordement G1/8, G1/4, G3/8 Débit 1000 ... 1700 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 2000 ... 4100 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 6000 ... 16000 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 11500 ... 16000 l/min|60608|festo|1541250679021-86e40ed9-df91-4e5e-939b-0abdfb978c52|DONE
1000249|MS-LFM|filtre à air comprimé / à panier / automatique / filtration fine|Finesse de filtration 0,01 µm, 1 µm Raccordement G1/8, G1/4, G3/8 Débit 54 ... 360 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 140 ... 3000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 325 ... 10000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 700 ... 23000 l/min|60608|festo|1541250683188-218784eb-1150-4aab-bc6b-8485babcc79a|DONE
1000250|MS-LFX|filtre à air comprimé / au charbon actif|Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/8, G1/4, G3/8 Débit max. 360 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/4, G3/8, G1/2, G3/4 Débit max. 900 ou 2500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit max. 6500 l/min Teneur en huile résiduelle <= 0,003 mg/m³ Raccordement G1, G1 1/4, G1 1/2, G2 Débit max. 7090 l/min|60608|festo|1541250686975-b3a2fe51-0d39-4bd7-b4b0-e763a3287676|DONE
1000251|FT series|filtre à air / à eau / à cartouche / en T|Filtres en téFiltres en té avec élément filtrant en inox existent du 1µ au 100µ , 250 et 450 µ optionnels type ""grille"".|60609|Parker|1541250691114-c4b2bd2a-318d-486d-89c5-44c634f429ce|DONE
1000252|EPF iprotect® series|filtre hydraulique / à cartouche / écologique / haute pression|Filtre haute pression série EPF i Protect® Nouvelle génération de filtres haute pression. Conception écologique. Pression maximum : 450 bar. Débit jusque 700 l/min.|60609|Parker|1541250694711-194442a2-6b20-4450-9bd9-d14d543a5588|DONE
1000253|TTF series|filtre hydraulique / à cartouche / semi-immergé / basse pression|Filtres basse pression série TTF sommet de réservoir Les filtres TTF retour en sommet de réservoir sont équipés d’une colonne magnétique de préfiltration et une valve de by-pass plein débit à faible hystérésis. Elément filtrant LEIF à faible impact environnemental. Pression maximale : 10 bar. Débit jusque 500 l/min|60609|Parker|1541250698463-4c0b1531-a9d8-4063-8103-498c05fc7881|DONE
1000254|GMF series|filtre hydraulique / à cartouche / compact / moyenne pression|Filtres moyenne pression série GMFConception respectueuse de l'environnement, débit maxi 600 l/min, pression maxi 70 bar.|60609|Parker|1541250702177-c23531e4-0da4-4bcf-9f5f-49b0b4e499d9|DONE
1000255|80CN-40 series|filtre hydraulique / à cartouche / moyenne pression / en aluminium|Le CN comporte une tête et une cuve en aluminium. Excellentes caractéristiques à la fatigue. Pression maximum 70 bar. Débit maximum 600 l/mn. Une solution multi-usages économique.|60609|Parker|1541250706026-d0db0b8b-bd65-4f10-a56d-1a4495888702|DONE
1000256|Oil-X Evolution series|filtre à air comprimé / à panier / en T / haute performance|Filtres haute performance Oil X Evolution Large gamme de filtres hautement volus pour une qualit d'air conforme aux exigences des nouvelles normes sur l'air comprim.|60610|Parker|1541250709969-2d2a4d8c-2a4d-49a4-b17d-b33498888f09|DONE
1000257|GL series|filtre à air comprimé / à panier / haute performance|Filtres air comprimé série GLGamme de filtres série GL, une communion entre concept et innovation, orientés vers l'optimisation énergétique et une meilleure maîtrise du flux d'air. Qualité de filtration en accord avec la nouvelle édition de l'ISO 8573.1.|60610|Parker|1541250713845-db526613-2580-477c-87b5-53d4460fce5d|DONE
1000258|Hyperfilter series|filtre à air comprimé / à panier / à particules|Filtres pour air comprimé HyperfilterCette gamme utilise un procédé à plusieurs niveaux de traitement afin de garantir un air minitieusement filtré. Avec différents grades de filtration D, Q, P et S allant de 3 à 0,01 µ, toutes les particules sont arrêtées, protégeant ainsi votre réseau et vos outils de production.|60610|Parker|1541250717457-5ccb75c5-76d7-4d0c-91dc-531eb100e89e|DONE
1000259|CCV series|filtre à air / à panier simple / de grande capacité / haute performance|Recyclage de vapeurs de reniflard série CCV La solution idéale pour le traitement des vapeurs de reniflards. Filtration haute performance de grande capacité. Indicateur de colmatage et régulateur de pression intégrés. Débit jusque 1400 l/min.|60610|Parker|1541250721247-eaee6f1e-9b06-4472-8dcd-c87cbc8fc87c|DONE
1000260|MS-LF|filtre à air comprimé / à panier / modulaire / automatique|Finesse de filtration 40 µm, 5 µm Raccordement G1/8, G1/4, G3/8 Débit 1000 ... 1700 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 2000 ... 4100 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 6000 ... 16000 l/min Finesse de filtration 40 µm, 5 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 11500 ... 16000 l/min|60610|festo|1541250724780-d3437294-e5be-4e3f-85e8-97cb8cd8963e|DONE
1000261|MS-LFM|filtre à air comprimé / à panier / automatique / filtration fine|Finesse de filtration 0,01 µm, 1 µm Raccordement G1/8, G1/4, G3/8 Débit 54 ... 360 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/4, G3/8, G1/2, G3/4 Débit 140 ... 3000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2 Débit 325 ... 10000 l/min Finesse de filtration 0,01 µm, 1 µm Raccordement G1, G1 1/4, G1 1/2, G2 Débit 700 ... 23000 l/min|60610|festo|1541250728247-54612493-ec1b-4c68-abfc-bfda230e12ec|DONE
1000262|PWEA|purgeur de condensat / automatique / électronique|Taille 6 Raccord G 1/2 Pression 0,8 ... 16 bar Voltage 24 V CC, 110, 230 V CA Purge automatique Commande A commande électrique.|60625|festo|1541250731944-2d2465b9-3208-4b61-9ec5-41b0fd7c2f74|DONE
1000263|WA|purgeur de condensat / automatique / mécanique|Connexion G1/4, 4 mm Pression 0 … 16 bar Purgeur de condensats entièrement métal Commande manuelle. Caractéristiques spécifiques: Pour le montage sur les traitements d'air|60625|festo|1541250735463-cbe56ed9-d5e6-4a54-b04a-e6b41147ab66|DONE
1000264|MS6-LOE|lubrificateur pour air comprimé|Connexion G1/4, G3/8, G1/2, G3/4 Débit 2500 … 7200 l/min.|70206|festo|1541250739025-8a38afd6-6333-47f0-8c70-58cd64d0de63|DONE
1000265|MS4-LOE|lubrificateur pour air comprimé|Connexion G1/8, G1/4, G3/8 Débit 1100 … 2200 l/min|70206|festo|1541250742643-019565c4-310d-46b0-bd7e-7d2a29d01e83|DONE
1000266|MS12-LOE|lubrificateur pour air comprimé|Connexion G1, G1 1/4, G1 1/2, G2 Débit 20000 … 22000 l/min.|70206|festo|1541250746099-ad707288-8823-4c6b-b4af-c4f3daa5cdda|DONE
