product_id|model|label|description|category_id|brand|image|status
1000117|CTR48E|compteur binaire / numérique / électronique / à présélection|Compteur, Chronomètre à présélection Fréquence d'entrée maximum 5 k Hz Facilité de paramétrage, configuration par menu textuel Modification aisée des préselections Facteur de multiplication Relais inverseur 3 A Afficheur LCD rétro-éclairé (vert) : 6 digits, hauteur 9 mm IP 65 façade étanche Possibilité de verrouiller le clavier, complètement ou partiellement (présélection, programmation) Accessoires pour découpe 72 x 72, 55 x 55, adaptateur rail DIN|30113|crouzet|1541250711419-e9e9e533-1379-4078-b993-10e7aa86e867|DONE
1000118|FMC01CW24|compteur horaire / numérique / électromécanique|Types électromécaniques et électroniques. Types électromécaniques : compteurs de pulse et compteurs horaires; plus un appareil qui combine les deux. Ces dispositifs peuvent être équipés ou non d'un bouton de remise à zéro en façade. Types électroniques : compteurs de pulses, compteurs de pulse à préselection, compteur horaire, compteur de fréquence ou de vitesse.|30113|CARLO GAVAZZI|1541250714982-62caa7b3-8180-4b44-8d61-9226b5cf4209|DONE
1000119|DMF, FKC series|compteur horaire / numérique / électromécanique / multifonction|Types électromécaniques et électroniques. Types électromécaniques : compteurs de pulse et compteurs horaires; plus un appareil qui combine les deux. Ces dispositifs peuvent être équipés ou non d'un bouton de remise à zéro en façade. Types électroniques : compteurs de pulses, compteurs de pulse à préselection, compteur horaire, compteur de fréquence ou de vitesse.|30113|CARLO GAVAZZI|1541250718510-712b47da-e8fa-4991-ade7-475bd26e8a4e|DONE
1000120|EC100|compteur horaire / électromécanique|type de raccordement : avec la vis Croix-section de raccordement. câble flexible : ² de 1/6mm Croix-section de raccordement. câble rigide : ² de 1.5/10mm Mode de fixation : Vacarme-Rail Fréquence : 50 hertz Température de fonctionnement : °C -10 à 45 La température de stockage : °C -20 à 60 Index IP de protection : 20|30113|hager|1541250722017-13c69e96-f02d-4f30-b9ce-6e80809398bd|DONE
1000121|7E series|compteur d'énergie / numérique / analogique / électronique|kWh Compteur d'énergie 1 ou 3 phases Mono ou double tarif Sortie émettrice d'impulsions (sortie transistor collecteur ouvert) pour le contrôle à distance de l'énergie selon DIN 43864; utililisé pour la liaison du compteur à un système de gestion centralisé Montage sur rail 35 mm (EN 60715)|30113|finder|1541250725914-7fba6b5b-b672-484a-bb63-31bbd44d9216|DONE
1000122|Festo|compteur pneumatique|Raccord M5 Débit 50 l/min Durée de temporisation Compteur totalisateur Compteur à présélection Montage frontal Capot de protection.|30113|festo|1541250729424-e853da1a-f1d0-47d1-a199-2cbeb9a80c2f|DONE
1000123|CCES|compteur volumétrique / numérique / électronique / pour montage sur panneau|Afficheur LCD à 8 caractères Alimentation électrique autonome Pour montage en panneau Raccordement avec barrette de fixation Touche de rappel en position initiale.|30113|festo|1541250733024-45035875-8535-4051-b1d3-1f354ed018a5|DONE
1000124|88950108|convertisseur tension / courant|Conversion courant-tension des signaux d'entrées Millenium 3 Conversion PWM-tension des signaux de sortie Millenium 3|30114|crouzet|1541250736663-a28002a0-7339-49c0-ba4d-22fbd26a33fd|DONE
1000125|750 series|module d'E/S numérique / analogique / 4 canaux / à montage sur rail DIN|Le système WAGO-I/O-SYSTEM peut être installé en zone 2/22. Il peut aussi remonter et piloter des capteurs actionneurs se trouvant en zone 0/20 ou 1/21. Bornes d'alimentation DC-24V (1,0 A) Bornes d'entrées digitales à 1, 2, 8 canaux NAMUR Bornes d'entrées digitales à 4 canaux PROFIsafe V2 iPar Borne de sortie digitale à 2 canaux (jusqu'à 40 mA, Relais) Bornes d'entrées analogiques à 2 canaux (4-20 mA, 4-20 mA HART, RTD, TC) Borne de sorties analogiques à 2 canaux (0-20 mA, 4-20 mA) Module compteur|30116|wago|1541250740308-86d3b722-acce-4874-9b43-2be8b4e6a7c2|DONE
1000126|750-8xx series|module E/S numérique / Ethernet / série / BACnet|Planification et exécution profilées des fonctions de bâtiment : Le nouveau BACnet contrôleur de WAGOs soutient l'interface de MS/TP par l'intermédiaire du câble torsadé standard et revendique les dispositifs supérieurs, aussi bien que le raccordement simple de champ d'entrée-sortie. La tendance du marché d'employer BACnet dans le sur le terrain continue. Comme réponse, WAGO a lancé le nouveau contrôleur de BACnet (750-829) avec la fonctionnalité principale de MS/TP. Il combine tous dispositifs techniques du contrôleur prouvé d'IP de BACnet (750-831) avec la communication par l'intermédiaire de l'interface de MS/TP (maître-esclave/Marque-Passant). De la lecture et de la commande simples des sondes/des déclencheurs du champ au règlement complexe charge Facile-à-installent les câbles torsadés font à contrôleur de WAGOs 750-829 la solution flexible et rentable pour la communication périodique de bâtiment. PLC de WAGOs pour des systèmes de la CAHT et l'automation de pièce Le contrôleur effectue non seulement commande centralisée/décentralisée et le règlement charge dans les systèmes de la CAHT ou les applications compacts d'automation de pièce. Il fournit également une interface rapide et flexible aux fieldbuses spécifiques à l'application, tels que DALI, LON®, KNX, EnOcean ou MP-Autobus. En outre, des sondes multiples/déclencheurs peuvent se relier directement et de manière rentable aux modules d'entrée-sortie de contrôleurs de BACnet.|30116|wago|1541250744145-af576740-1c56-41a7-b743-81d07b636536|DONE
1000127|852-30x series|commutateur Ethernet administrable / 8 ports / redondant / industriel|Entre d'autres caractéristiques, a contrôlé des commutateurs de WAGO fournissent des fonctions complètes de sécurité, aussi bien qu'émission et largeur de bande limitant pour la solution réseau rentable, stable et superflue industrielle d'exigence d'applications. Les commutateurs industriels individuellement configurables d'Ethernet sûrement réseau 852-303 et 852-1305 tous les noeuds d'ETHERNET et assurer l'accès continu à vos machines et systèmes. « Enjambement rapide - arbre », « connexion à double anneau », « double anneau », « Jet Ring » et les protocoles rapides « d'anneau de Xpress » permettent pour créer des structures de réseau superflu pour garantir la communication protégée même lorsque les connexions sont défectueuses. Assurez la disponibilité de système et empêchez le temps d'arrêt cher Les commutateurs industriels de WAGO avec leur alimentation d'énergie superflue et redondance réglable d'anneau assurer de transmission de données non interruptible. La disponibilité de productivité et de réseau de vos machines et systèmes est toujours assurée. En plus de ses petites dimensions, la fonctionnalité et le débit de transmission élevé complets de données à jusqu'à 1 GBit/s, les commutateurs contrôlés de WAGO sont le distributeur idéal de données pour votre réseau.|30122|wago|1541250747729-5d7a9bb8-b2e5-4826-9d45-eb4de695202e|DONE
1000128|852 series|commutateur Ethernet administrable / 5 ports / redondant / SFP+|On a au choix quatre switchs différents. Du modèle d'entrée de gamme à 5 ports jusqu'aux Switchs configurables à 8 ports 10/100//1000Base-T et jusqu'à quatre embases SFP. Les switchs standard disposent d'un boîtier robuste, d'une alimentation redondante et d'un contrôle des fonctions avec relais. Il peut ainsi être utilisé dans de nombreuses applications. Caractéristiques : Alimentation DC redondante Grande plage de tension d'alimentation : 9 V jusqu'à 60 V Commutateur DIP pour l'activation des fonctions d'alarme Complètement compatible avec les standards IEEE 802.3, 802.3u, 802.3z, 802.3x, 802.3ad, 802.3ab, 802.1d, 802.1q, 802.1p, 802.1w, 802.1x Non‐blocking, Store‐and‐Forward‐Switching Négociation automatique sur tous les ports 10/100/1000Base‐T Auto‐MDI/MDIX (crossover) sur tous les ports 10/100/1000Base-T MAC Limitation, Port Security, Access Control List|30122|wago|1541250751364-bd5eb38d-5e1d-42c4-be67-752940d8f426|DONE
1000129|2 - 70 MVA|alternateur pour zone dangereuse / de basse fréquence / industriel|Avec un type de PC ex de protection/de pxe ex, cet article vient avec un de puissance de sortie qui est entre 2 et 70 MVA, à une fréquence estimée à 50 hertz. Indépendamment de ceci, vous devriez également savoir qu'il y a de diverses tailles d'armature à choisir de, le CEI 710 1250, selon le type d'application ou vous projeter voulez employer cet article avec. Les types de protection sont IP54, IP55 et IP566, et vous pouvez s'attendre à une classe de la température n'importe où entre le T1 et le T4, selon vos besoins. D'autres certificats sont fournis par le fabricant sur demande.|40113|abb|1541250755030-f1fae548-82a2-45c5-8d70-dd0522992089|DONE
1000130|1.5 - 3.6 MW|alternateur à grande vitesse / pour éolienne / pour centrale / industriel|ABB, un des leaders de l'industrie, a fourni ce produit innovateur pour combiner son expertise synchrone conventionnelle de générateurs avec une des technologies d'aimant les plus avançées disponibles sur le marché. Ces articles conviennent aux applications élevées et à vitesse moyenne d'entraînement direct. Avec une exécution électrique qui a été complètement optimisée si comparé à d'autres produits, comme un système sans engrenages robuste, cet article vous aidera à réaliser les meilleurs résultats, sans trop d'effort de votre côté. Vient en outre avec un petit paquet de puissance de la vitesse la plus élevée.|40113|abb|1541250758702-3ee9da52-2354-4afe-a1fc-0430fd19bb46|DONE
1000131|max. 6 000 A # CTD series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40118|CARLO GAVAZZI|1541250762208-d6715757-0103-4b75-8b1c-66e8ac97e1bb|DONE
1000132|50 - 4 000 A # CTD-S series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40118|CARLO GAVAZZI|1541250765744-0bbe1b6a-3dbf-4a61-bb06-c7c735dd041b|DONE
1000133|855 series|transformateur de courant / de mesure / encapsulé / toroïdal|Une nouveauté dans la gamme de produits pour la gestion d'énergie : les transformateurs de courant encliquetables de la série 855, certifiés UL. Ces derniers transforment des courants alternatifs de 50 à 1000 A en courant de 1A. Des rapports de transformation à ajustement fin permettent une connexion idéale à votre application. Ce n'est que lorsque vous connaissez votre consommation d'énergie que vous pouvez prendre les mesures qui peuvent la faire diminuer et donc baisser les coûts. WAGO offre pour cela des produits adaptés, de la mesure de courant à la gestion d'énergie. Parmi ceux-ci les transformateurs de courant encliquetables de la série 855, certifiés UL. Les transformateurs de courant encliquetables mesurent les courants alternatifs dans les réseaux basse tension de 230 V et 400 V, mais également 690V. Le convertisseur de courant peut être chargé jusqu'à 120% du courant nominal. Des pics de courant peuvent donc également être mesurés de manière sûre, sans endommager le transformateur. Les transformateurs de courant des classes de précision 1 et 3 peuvent aussi bien être montés sur conducteurs ronds que sur barres de cuivre.Des mesures de courant sûres, même dans des conditions particulièrement difficiles : grâce à la connexion CAGE CLAMP®, la sortie 1 A pour la transmission du signal de courant transformé est résistante aux chocs et aux vibrations. On peut accéder à la sortie de deux côtés, ce qui permet de raccorder le conducteur facilement, même dans des conditions de place restreinte. De plus, le boîtier en plastique du transformateur le rend très robuste|40118|wago|1541250770107-e212e7ce-5e4d-4ad5-a8f4-073e6408f538|DONE
1000134|max. 6 000 A # CTD series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40119|CARLO GAVAZZI|1541250773622-3a97e543-da09-46ad-8f5c-ec228a5666e6|DONE
1000135|50 - 4 000 A # CTD-S series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40119|CARLO GAVAZZI|1541250777457-bf971c20-ebf2-455c-b36c-204101d657ca|DONE
1000136|855 series|transformateur de courant / de mesure / encapsulé / toroïdal|Une nouveauté dans la gamme de produits pour la gestion d'énergie : les transformateurs de courant encliquetables de la série 855, certifiés UL. Ces derniers transforment des courants alternatifs de 50 à 1000 A en courant de 1A. Des rapports de transformation à ajustement fin permettent une connexion idéale à votre application. Ce n'est que lorsque vous connaissez votre consommation d'énergie que vous pouvez prendre les mesures qui peuvent la faire diminuer et donc baisser les coûts. WAGO offre pour cela des produits adaptés, de la mesure de courant à la gestion d'énergie. Parmi ceux-ci les transformateurs de courant encliquetables de la série 855, certifiés UL. Les transformateurs de courant encliquetables mesurent les courants alternatifs dans les réseaux basse tension de 230 V et 400 V, mais également 690V. Le convertisseur de courant peut être chargé jusqu'à 120% du courant nominal. Des pics de courant peuvent donc également être mesurés de manière sûre, sans endommager le transformateur. Les transformateurs de courant des classes de précision 1 et 3 peuvent aussi bien être montés sur conducteurs ronds que sur barres de cuivre.Des mesures de courant sûres, même dans des conditions particulièrement difficiles : grâce à la connexion CAGE CLAMP®, la sortie 1 A pour la transmission du signal de courant transformé est résistante aux chocs et aux vibrations. On peut accéder à la sortie de deux côtés, ce qui permet de raccorder le conducteur facilement, même dans des conditions de place restreinte. De plus, le boîtier en plastique du transformateur le rend très robuste|40119|wago|1541250781501-365978f1-6919-420b-ab7b-5b13e9dc34a3|DONE
1000137|EM21-R|unité de gestion d'énergie|Les systèmes de gestion d'énergie Carlo Gavazzi fournissent des informations afin que les opérateurs puissent identifier les tendances de consommation et prendre des mesures correctives. Selon la puissance consommée, les opérateurs peuvent également regrouper les charges et donc négocier de meilleurs tarifs avec les fournisseurs d'électricité. Le suivi en temps réel permet également au gestionnaire de site d'anticiper les conditions de surcharge comme par exemple le déclenchement d'un disjoncteur. Les alarmes peuvent être définies pour avertir le gestionnaire si les limites fixées sont atteintes. Les solutions pour la gestion dénergie Carlo Gavazzi répondent aux exigences des bâtiments commerciaux, des installations de production, de l'industrie, des services et des infrastructures.|40125|CARLO GAVAZZI|1541250785259-263bbe45-c50d-4270-ba32-b4318a5845e8|DONE
1000138|EM23 / 24|unité de gestion d'énergie|Les systèmes de gestion d'énergie Carlo Gavazzi fournissent des informations afin que les opérateurs puissent identifier les tendances de consommation et prendre des mesures correctives. Selon la puissance consommée, les opérateurs peuvent également regrouper les charges et donc négocier de meilleurs tarifs avec les fournisseurs d'électricité. Le suivi en temps réel permet également au gestionnaire de site d'anticiper les conditions de surcharge comme par exemple le déclenchement d'un disjoncteur. Les alarmes peuvent être définies pour avertir le gestionnaire si les limites fixées sont atteintes. Les solutions pour la gestion dénergie Carlo Gavazzi répondent aux exigences des bâtiments commerciaux, des installations de production, de l'industrie, des services et des infrastructures.|40125|CARLO GAVAZZI|1541250789902-530e9281-5184-4b3a-a6b8-dedae659c270|DONE
1000139|kallysta|unité de gestion d'énergie|Les solutions de chauffage Hager permettent une gestion maîtrisée de tous les types d’énergie, chauffage électrique, chauffage eau chaude, chaudières, PAC, climatisation, systèmes réversibles (PAC), tant pour les constructions neuves qu’en rénovation.|40125|hager|1541250796651-af1f6b12-5859-4375-a866-1fd86aca9fae|DONE
1000140|PMM series|appareillage de commutation triphasé / isolé à l'air / pour distribution électrique|Les modules de gestion de puissance et les modules à distance de gestion de puissance sont les solutions prouvées pour la simplification critique de distribution d'énergie fournissant l'isolement intégré, les distributions produites au sol et jusqu'à 252 de catégorie électronique de briseur. Chaque dispositif comporte entrées de câble d'estimation d'autobus de neutre des 200%, d'une région terrestre spacieuse de caniveau et et également de dessus ou de bas.|40126|schneider|1541250800376-1aca3558-53e7-4db4-b5db-28d47a9ee7f6|DONE
1000176|SITOP UPS8600|UPS industriel|Transition de plus longues pannes de courant durant des minutes aux heures avec la pleine puissance de système Une alimentation d'énergie non interruptible avec les modules de batterie appropriés peut être employée pour se protéger contre de plus longues immersions de puissance sur la ligne côté et pour jeter un pont sur ainsi des pannes de courant durant des minutes aux heures. Ces modules d'expansion permettent pour fermer l'usine sans risque et sélectivement en cas d'une panne de courant. Pour la plupart des interruptions de puissance, le temps traversier est suffisant pour permettre à l'usine de continuer de fonctionner sans rupture. Module UPS8600 pour le contrôle de charge/décharge avec jusqu'à cinq modules de batterie BAT8600 de la même connexion simple de construction d'UPS8600 par l'intermédiaire du lien d'agrafe de système, d'un connecteur pour des données du système et de gestion futée de batterie d'alimentation d'énergie pour les modules de batterie optimaux de durée de vie de batterie BAT8600 avec les batteries exemptes d'entretien d'acide de plomb ou de lithium de fer de phosphate|40214|siemens|1541250670449-526e37a9-4f69-4fea-986e-41d9524128ff|DONE
1000177|SITOP UPS500S - basic unit 15 A/2.5 kWs|UPS parallèle / DC / industriel / sur condensateur|Les alimentations SITOP 24 V avec une alimentation sans interruption en courant continu (DC UPS) SITOP UPS500 peuvent être complétées par de blocs-batteries pour s'affranchir de pannes de réseau de l'ordre de quelques minutes. Dans les solutions d'automatisation basées sur PC, les condensateurs double couche de haute capacité de la SITOP UPS500 accumulent suffisamment d'énergie pour sécuriser les données d'exploitation permettant l'arrêt contrôlé des applications logicielles. Avec l'aide des modules d'extension SITOP PSU501S (max. 3), il est possible de prolonger le temps d'autonomie. La version IP65 du module SITOP UPS500P en boîtier métallique de forme allongée est parfaitement adaptée à une utilization décentralisée.|40214|siemens|1541250674855-77e9498e-efce-446d-b65e-b4133763e1b7|DONE
1000178|SITOP UPS500S- basic unit 15 A/5 kWs|UPS parallèle / DC / industriel / sur rail DIN|Les alimentations SITOP 24 V avec une alimentation sans interruption en courant continu (DC UPS) SITOP UPS500 peuvent être complétées par de blocs-batteries pour s'affranchir de pannes de réseau de l'ordre de quelques minutes. Dans les solutions d'automatisation basées sur PC, les condensateurs double couche de haute capacité de la SITOP UPS500 accumulent suffisamment d'énergie pour sécuriser les données d'exploitation permettant l'arrêt contrôlé des applications logicielles. Avec l'aide des modules d'extension SITOP PSU501S (max. 3), il est possible de prolonger le temps d'autonomie. La version IP65 du module SITOP UPS500P en boîtier métallique de forme allongée est parfaitement adaptée à une utilization décentralisée.|40214|siemens|1541250679019-852837a4-a293-4e2b-9a20-2585269aac09|DONE
1000179|SITOP UPS500P -basis unit 7A /5kWs|UPS parallèle / DC / industriel|Les alimentations SITOP 24 V avec une alimentation sans interruption en courant continu (DC UPS) SITOP UPS500 peuvent être complétées par de blocs-batteries pour s'affranchir de pannes de réseau de l'ordre de quelques minutes. Dans les solutions d'automatisation basées sur PC, les condensateurs double couche de haute capacité de la SITOP UPS500 accumulent suffisamment d'énergie pour sécuriser les données d'exploitation permettant l'arrêt contrôlé des applications logicielles. Avec l'aide des modules d'extension SITOP PSU501S (max. 3), il est possible de prolonger le temps d'autonomie. La version IP65 du module SITOP UPS500P en boîtier métallique de forme allongée est parfaitement adaptée à une utilization décentralisée.|40214|siemens|1541250683463-b6e7f6d4-9a73-4f02-903a-138bcf5de0c7|DONE
