product_id|model|label|description|category_id|brand|image|status
1000626|LF3800, LF3900 series|raccord à visser / en T / pneumatique / en acier inoxydable|Raccords instantans Inox LF3800 -LF3900<br> <br> Raccords instantans pour milieux agressifs internes et externes. Corps acier inoxydable 316L. Pression nominale 30 bar maxi, T -20 +150C. Raccords au design hyginique et rpondant aux normes FDA.|60501|Parker|1545131324326-1319ddd6-5ee7-4ba4-a171-01a7b3f29a58|DONE
1000627|CPI™ / A-LOK®|raccord à bague / à compression / droit / coudé|Raccords simples et doubles bagues CPI/AlokRaccords à compression simple et double bague, utilisation avec tube d'instrumentation pour gaz et liquides|60502|Parker|1545131332583-14d4ad86-237a-4d2e-a25e-11cf22cc7d81|DONE
1000628|MPI™ series|raccord à compression / droit / hydraulique / pneumatique|Raccords MPI moyenne pression 1400 barRaccords et vannes (pointeau, boisseau, clapets anti-retour) à compression pour ""moyenne"" pression jusqu'à 1378 bar.|60502|Parker|1545131337550-c60a7b5f-9e35-4029-af0c-d47964a44aa3|DONE
1000629|EO, EO2 series|raccord à bague coupante / droit / hydraulique / en acier|Raccords à bague EO et EO2 acier sans chrome 6<br> <br> Raccords à bague coupante selon norme DIN 2353L/S et ISO 8434-1 pour sertissage sur tube rigide en acier. Etanchéité métal/métal (gamme EO) ou renforcée avec joint élastomère NBR et butée mécanique (gamme EO2) facilitant la sécurité et la fiabilité du montage. Séries LL, L et S. Pression nominale jusqu'à 800 bar maxi. Traitement de surface sans CR VI avec tenue à la corrosion de 500 heures (rouille blanche). L’étanchéité par joint élastomère est également disponible en FKM pour les applications en hautes températures ou pour la compatibilité avec certains fluides.|60502|Parker|1545131342747-b0c279fd-59e4-4d4d-9931-03e600a1b630|DONE
1000630|QS-B|raccord enfichable / à visser / coudé / hydraulique|Raccord R1/8, R1/4, R3/8, R1/2<br> Pour diamètre extérieur de tuyau 4, 6, 8, 10, 12, 16 mm<br> Raccord fileté<br> Filerage R avec revêtement PTFE<br> Compatible avec le vide<br> Raccords enfichables<br> Unions enfichables|60502|festo|1545131347884-c2374670-e960-486b-92a5-b4fcb88fd4e5|DONE
1000211|78 series|alimentation électrique AC/DC / à deux sorties / à découpage|Une gamme d’alimentations modulaires<br> <br> Haute efficacité (jusqu’à 91%)<br> Faible puissance absorbée en veille<br> Protection thermique<br> Fusible interne plus un en reserve<br> Faible dimensions: 17.5 mm or 70 mm wide|40201|finder|1545131170862-c08d9333-db70-4644-934c-a5dc26d0517b|DONE
1000212|15 - 150 W # G3 series|alimentation électrique AC/DC / à sortie simple / châssis fermé / haute puissance|Série G3<br> <br> Dispositifs<br> ? Aucune puissance d'énergie de charge &lt;0.5W (RS-15-75)<br> ? Tous les condensateurs 105°C électrolytiques de longue vie employants<br> ? Protections : Tension de court-circuit/surcharge/excédent<br> ? Niveau d'industrie lourd du rassemblement SME EN50082-2/EN61000-6-2 (35-150W)<br> ? Montée subite de la tenue 300VAC entrée pour 5 sec.<br> ? Température de fonctionnement élevée jusqu'à 70°C<br> ? Essai de vibration de la tenue 5G<br> ? Taille miniature, densité de puissance élevée<br> ? Fiabilité de rendement, de longue vie et élevée élevée<br> ? chargement complet de 100% sans valeur-dans l'essai<br> ? Approprié aux applications critiques<br> ? 3 ans de garantie|40201|MEAN WELL|1545131176840-0b50261d-f7a2-43e5-a3fa-1187fdf1fecc|DONE
1000213|8895030 series|alimentation électrique AC/DC / régulée / châssis fermé / modulaire|Alimentations à découpage, régulées et protégées contre les surcharges et courts-circuits, s'intégrant facilement dans les tableaux et armoires<br> Le potentiomètre permet le réglage de la tension de sortie de 100 à 120 % (pour modèle 24 V DC) pour compenser les éventuelles chutes de tension en ligne<br> Le voyant LED signale en continu la présence de tension en sortie<br> Large plage du circuit d'entrée<br> Double isolation|40201|crouzet|1545131181543-39e1756f-577e-4667-a936-b98a99996a6b|DONE
1000214|EPSITRON® COMPACT series|alimentation électrique AC/DC / ajustable / pour applications industrielles / compacte|L'alimentation compacte et performante pour montage en coffret ou armoire. Modules d'alimentation monophasés avec large plage de tension d'entrée et sortie en 12 ou 24 V DC, format modulaire.<br> <br> La profondeur de montage est souvent limitée dans les installations du bâtiment et les applications industrielles. Pour cette raison, les dimensions valables pour les dispositifs montés dans des distributeurs d'installation et des compteurs sont déterminées par la norme DIN 43880. Les alimentations EPSITRON® COMPACT Power remplissent ces exigences grâce à une profondeur de seulement 55 mm à partir du niveau supérieur du rail et des dimensions adaptées.<br> <br> Les alimentations compactes et performantes, réf. 787-10xx, avec des tensions nominales de sortie de 12 V et 24 V DC, sont disponibles pour 30 W, 60 W et 100 W. Elles remplissent les exigences de la catégorie de protection II et acceptent une large plage de tension d'entrée, ce qui les rend utilisables sur différents réseaux d'alimentation. Leurs principaux avantages : une indication de l'état de fonctionnement en face avant du boîtier, une connexion CAGE CLAMP® sans entretien, un réglage de la tension de sortie, un mode de courant constant lors d'une surcharge, ainsi que la possibilité de montage à l'envers. Elles sont ainsi idéales pour intégrer une alimentation dans des boîtes de distribution compactes, ou des panneaux de commande.|40201|wago|1545131186655-7214d6c4-58fa-4a10-a3a8-9e1906e50f54|DONE
1000215|Weidmüller|alimentation électrique AC/DC / à sortie simple / sur rail DIN / monophasée|Les alimentations à découpage de la série ConnectPower sont utilisables de manière universelle grâce à leur large plage de tension d'entrée de 85 V AC à 265 V AC ou 340..575V AC.<br> Elles sont proposées avec une puissance allant jusqu'à 500 W en version monophasée et jusqu'à 1000 W en version triphasée. <br> Les produits sont antiparasités (selon DIN EN 55022classe B) et répondent aux exigences de la tension de sécurité SELV.<br> Les alimentations à découpage primaire disposent en sortie d'une régulation électronique du courant de court-circuit. <br> Les alimentations peuvent être aussi bien utilisées dans l'industrie que dans le bâtiment.<br> Elles disposent d'homologations nationales et internationales.|40201|Weidmüller|1545131192255-66127b15-ccb5-40be-9469-6c899bb094af|DONE
1000216|AC1257|alimentation électrique pour AS-Interface / DC/DC / sur rail DIN|Alimentation électrique fiable pour les modules, capteurs et actionneurs<br> Sécurité élevée contre les perturbations et réserves de puissance suffisantes pour compenser les crêtes de courant<br> Découplage sûr d'influences perturbatrices hors de l'alimentation primaire<br> Boîtier particulièrement peu encombrant<br> Faible chauffage de l'armoire électrique grâce à un degré d'action élevé|40203|IFM|1545131196934-9a5c2fd2-7a9c-4166-b3f3-e1464c2d600e|DONE
1000217|DN4011|alimentation électrique DC/DC / régulée / à découpage|Pour l'alimentation électrique régulée de commandes, capteurs, actionneurs et systèmes électroniques industriels<br> Faible dissipation de puissance grâce à un degré d'action élevé<br> Immunité aux coupures secteur élevée<br> Boîtier particulièrement peu encombrant<br> Réserves de puissance élevées|40203|IFM|1545131202324-f2590e3e-ea95-41dc-8c4d-c80dd9a880cd|DONE
1000218|8895032 series|alimentation électrique DC/DC / sur rail DIN|Alimentation plages de tension élargies<br> Offre à vos équipements une tension d’alimentation constante<br> Isolation primaire/secondaire<br> Utile dans le cas d’une alimentation par batterie|40203|crouzet|1545131206817-7b775586-2263-47d6-91d3-8dd10afc8f37|DONE
1000219|767 series|module d'alimentation d'E/S|Les distributeurs de puissance alimentent les modules SPEEDWAY-767 sur de grandes distances.Les distributeurs de puissance alimentent jusqu'à six sorties avec chacune au maximum 8A (ULS : 4A; UA : 4A) avec une charge en courant pour le module complet de 24A maximum (ULS : 8A; UA : 16A). Il faut respecter le Derating !|40205|wago|1545131213256-4ab87d67-c49a-4c53-a36f-b510782a637f|DONE
1000220|Weidmüller|module d'alimentation d'E/S|Les modules d'alimentation de puissance Weidmüller sont disponibles pour renouveler la puissance sur les canaux de courant d'entrée et de sortie. Surveillés par l'affichage du diagnostic de la tension, ils alimentent de 10 A le canal de courant d'entrée ou de sortie. La connexion normalisée de u-remote, utilisant la technologie testée et approuvée ""PUSH IN "", garantit des contacts fiables et un gain de temps au démarrage. L'alimentation électrique est surveillée par l'affichage du diagnostic.|40205|Weidmüller|1545131219310-5e4e36a6-40f3-4fd3-bce7-6a96103b28c5|DONE
1000221|SITOP power|convertisseur DC/DC sur rail DIN / isolé|L'alimentation optimale pour les solutions d'automatisation d'entrée de gamme ; avec entrée à large plage de tension 48-220 V CC ; leur forme compacte et étroite convient particulièrement aux solutions pour endroits exigus et en liaison avec des appareillages à basse tension.|40206|siemens|1545131223667-320778e9-dc86-43f4-81ea-bf2c02f002a7|DONE
1000222|SITOP power|convertisseur DC/DC sur rail DIN / abaisseur / isolé|Le convertisseur CC/CC pour l'alimentation à partir des réseaux de batteries et de tension continue ; avec large plage de tension d'entrée de 38 à 121 V CC.|40206|siemens|1545131228703-d6e4797c-9a96-4179-be46-5f5247673370|DONE
1000223|SITOP power|convertisseur DC/DC sur rail DIN / abaisseur / isolé|Convertisseur CC/CC pour le raccordement avec câblage fixe à des réseaux de tension continue 24 V. Tension de sortie 12 V CC, stabilisée, tenue aux courts-circuits et à la marche à vide.|40206|siemens|1545131233442-a3688282-cac2-4cc7-9738-d9dba94b660f|DONE
1000224|LDD series|convertisseur DC/DC encapsulé / abaisseur / isolé|dispositifs de ? :<br> ? DC/DC ramènent le convertisseur<br> ? Rendement courant constant : 300mA à 700mA<br> ? Tension d'entrée large : 9 - C.C 36V<br> ? Tension large de corde du rendement LED : 2 - 32VDC<br> ? Rendement élevé jusqu'à 95%<br> ? Le filtre d'IEM intégré, sont conformes à EN55015 et à FCC part15 en dehors<br> filtre et condensateurs additionnels d'entrée<br> ? Obscurcir intégré de PWM et commande ""MARCHE/ARRÊT"" à distance<br> ? Protections : La température de court-circuit/excédent<br> ? Refroidissement par la convection libre d'air<br> ? Entièrement encapsulé avec le niveau IP67 pour le modèle de goupille et de fil<br> ? conformai Non-mis en pot et facultatif enduisant pour le modèle de SMD<br> (No. d'ordre. : LDD- [350JLSC)<br> ? Dimension compacte<br> ? À prix réduit, fiabilité élevée<br> ? Approprié à conduire l'illumination LED<br> ? 3 ans de garantie f|40206|MEAN WELL|1545131238791-f5bda745-6e3b-4781-af5f-2be842e15d1e|DONE
1000225|Weidmüller|convertisseur DC/DC sur rail DIN / abaisseur / compact / isolé|Le convertisseur compact de DC/DC fournit à des systèmes la protection optimale d'échec pour la disponibilité maximum.<br> <br> Compensation des fluctuations de tension<br> Régénération de la tension de rendement pour une tension stable à l'extrémité de longs câbles<br> Établissement des circuits d'alimentation de flottement par l'isolement galvanique<br> Données d'exécution supérieures à la moyenne|40206|Weidmüller|1545131244246-ae48ec49-876e-4bd1-bab8-9823fef6a05d|DONE
1000226|ABB Motors Drives and Power Electronics|onduleur DC/AC sinusoïdal / monophasé / pour applications solaires|L'inverseur de corde de PVS300 ABB peut contrôler les courants continus dans les panneaux solaires et le transformera en courant alternatif qui peut entrer dans un réseau de puissance. Ceci est conçu pour assurer les besoins d'une chaîne d'approvisionnements, tout chemin des intégrateurs de système et des installateurs aux utilisateurs, il peut fonctionner bien dans de petits et de taille moyenne systèmes photovoltaïques reliés au réseau public de puissance en raison de l'absence d'un transformateur et de la fonction monophasée.<br> Sa conception et dispositifs soigneux le rendent très efficace et productif avec un profil et une simplicité compacts d'opération.|40207|abb|1545131248934-35383fb7-d917-4fbd-b52f-0fe2f3fd8e65|DONE
1000227|WEW - WDW series|onduleur DC/AC hors réseau / à sinus modifié / pour applications industrielles / pour applications nucléaires|Les WEW et les WDW du GUTOR servent de système d'inverseur fait conformément aux caractéristiques IEC60880. Ces systèmes sont permis de fonctionner même dans les conditions rigoureuses de travail généralement produites dans des médias de pétrole et de gaz et d'autres domaines lourds. Ils sont construits dans la satisfaction des spécifications des installations de la centrale nucléaire (NPP). Par sa grande variété de dispositifs de transport, chaque exigence de client est garantie pour être réunie et accomplie.|40207|schneider|1545131255100-501cb59e-20be-4aea-aec2-6019167cc469|DONE
1000228|A300 series|onduleur DC/AC hors réseau / sinusoïdal / pour applications professionnelle / pour applications mobiles|Dispositifs :<br> <br> - entrée de C.C 12V ou 24V<br> - Commutateur MARCHE-ARRÊT de puissance<br> - Gamme de tension d'entrée : -15% ~ +25%<br> - Régulation de tension de rendement : 10%<br> - Protections : Batte. Basses alarme/batte. Bas arrêt/au-dessus de tension<br> - Au-dessus du temp. /Output court-circuiter/polarité entrée renversée/au-dessus de la charge.<br> - Forme d'onde de rendement : Onde sinusoïdale modifiée<br> - Topologie : Microprocesseur<br> - Approbations : CE d'e13/<br> - garantie de 1 an|40207|MEAN WELL|1545131260924-7e410644-ad69-4716-9bfb-a54c10798cd4|DONE
1000229|Accusine series|compensateur d'harmonique / actif|Neutralisation contrôlée et sélective des harmoniques pour les équipements à charge non linéaires dans les environnements commerciaux et industriels<br> Contrôle total des harmoniques et correction du facteur de puissance pour les installations jusqu’à 1000 kVA, réduisant ainsi l’ensemble des frais incombant aux propriétaires|40209|schneider|1545131266358-bbed8c53-a187-4767-a459-14add3be792e|DONE
1000230|PCS100 UPS-I|UPS off-line / industriel|L'UPS ou le PCS100 industriel UPS-I d'ABB est une solution à court terme de stockage évalué et en différé qui complète le produit d'ABB PCS100 AVC. Elle emploie l'énergie stockée pour faire le système ou la charge descendant demeurer opérationnelle par des fléchissements très profonds atteignant une seconde durée 30 ou des pannes courtes. <br> <br> Le réel monter-à travers le temps dépendra de la capacité et de la charge du système de stockage. Ceci peut inclure les volants, le condensateur de film, les condensateurs superbes, les condensateurs électrolytiques et les batteries. L'exécution à court terme du système s'améliore en raison du débranchement de service inverseur-commuté révolutionnaire. <br> <br> Ceci permet à l'UPS d'interrompre rapidement le raccordement. L'UPS assurera alors la charge de système tout en gardant la perturbation de la charge reliée à un minimum. Le PCS100 UPS-I peut être relié au PCS100 AVC et la combinaison de monter-à travers la protection de stockage et le règlement de tension se protège contre la perturbation de puissance.|40214|abb|1545131272981-55ac4540-598d-4ba4-bc46-97b6ade2c3c2|DONE
1000231|SITOP UPS8600|UPS industriel|Transition de plus longues pannes de courant durant des minutes aux heures avec la pleine puissance de système<br> <br> Une alimentation d'énergie non interruptible avec les modules de batterie appropriés peut être employée pour se protéger contre de plus longues immersions de puissance sur la ligne côté et pour jeter un pont sur ainsi des pannes de courant durant des minutes aux heures. Ces modules d'expansion permettent pour fermer l'usine sans risque et sélectivement en cas d'une panne de courant. Pour la plupart des interruptions de puissance, le temps traversier est suffisant pour permettre à l'usine de continuer de fonctionner sans rupture.<br> <br> Module UPS8600 pour le contrôle de charge/décharge avec jusqu'à cinq modules de batterie BAT8600 de la même connexion simple de construction d'UPS8600 par l'intermédiaire du lien d'agrafe de système, d'un connecteur pour des données du système et de gestion futée de batterie d'alimentation d'énergie pour les modules de batterie optimaux de durée de vie de batterie BAT8600 avec les batteries exemptes d'entretien d'acide de plomb ou de lithium de fer de phosphate|40214|siemens|1545131277830-26949844-d75b-4958-84a8-1f5feb43e52c|DONE
1000232|SITOP UPS500S - basic unit 15 A/2.5 kWs|UPS parallèle / DC / industriel / sur condensateur|Les alimentations SITOP 24 V avec une alimentation sans interruption en courant continu (DC UPS) SITOP UPS500 peuvent être complétées par de blocs-batteries pour s'affranchir de pannes de réseau de l'ordre de quelques minutes. Dans les solutions d'automatisation basées sur PC, les condensateurs double couche de haute capacité de la SITOP UPS500 accumulent suffisamment d'énergie pour sécuriser les données d'exploitation permettant l'arrêt contrôlé des applications logicielles. Avec l'aide des modules d'extension SITOP<br> PSU501S (max. 3), il est possible de prolonger le temps d'autonomie.<br> La version IP65 du module SITOP UPS500P en boîtier métallique de forme allongée est parfaitement adaptée à une utilization décentralisée.|40214|siemens|1545131283333-bdedd61b-e078-484c-842f-948ac1c5bee0|DONE
1000233|SITOP UPS500S- basic unit 15 A/5 kWs|UPS parallèle / DC / industriel / sur rail DIN|Les alimentations SITOP 24 V avec une alimentation sans interruption en courant continu (DC UPS) SITOP UPS500 peuvent être complétées par de blocs-batteries pour s'affranchir de pannes de réseau de l'ordre de quelques minutes. Dans les solutions d'automatisation basées sur PC, les condensateurs double couche de haute capacité de la SITOP UPS500 accumulent suffisamment d'énergie pour sécuriser les données d'exploitation permettant l'arrêt contrôlé des applications logicielles. Avec l'aide des modules d'extension SITOP<br> PSU501S (max. 3), il est possible de prolonger le temps d'autonomie.<br> La version IP65 du module SITOP UPS500P en boîtier métallique de forme allongée est parfaitement adaptée à une utilization décentralisée.|40214|siemens|1545131288167-057b4c09-afa0-4fd1-ab6e-ab8d08a8133b|DONE
1000234|PEW|UPS parallèle / monophasé / pour applications nucléaires|SIÈGE électrique de présents de Schneider et les systèmes triphasés d'UPS de PDW. Ils ont avec succès subi des essais dans les environnements difficiles et les conditions séismiques. Le progiciel est conforme au CEI 60880 pour des applications de NPP (centrale nucléaire). Sa conception flexible le rend approprié à tous les besoins. Le produit est classe supérieure car il incorpore le foyer élevé de Gutor sur la qualité et l'excellente attention au détail.|40214|schneider|1545131296252-07ece1de-b1ef-43c8-8f9e-44ced89c012b|DONE
1000235|787 - 87x series|UPS off-line / DC / pour batterie / sur rail DIN|Les chutes de tension imprévues peuvent avoir de lourdes conséquences pour les utilisateurs de machines ou d'installations. La mise hors tension d'un automate lors d'une coupure d'alimentation peut engendrer des dommages majeurs à cause de la perte de données de production (recettes, protocoles,etc.). Les alimentations sans coupure, combinant un système de contrôle d’alimentation secourue 787-870 ou 787-875 avec un ou plusieurs modules accumulateur pour le stockage de l'énergie, garantissent une alimentation fiable durant plusieurs heures. La tension de charge du module accumulateur connecté est contrôlé par la température, ce qui augmente considérablement la durée de vie des accumulateurs et minimise les coûts de maintenance. Le contrôle permanent de la tension et du courant, ainsi que de nombreuses options de visualisation sont disponibles à partir de l'écran LCD ou de l'interface logicielle (pour la connexion série RS-232).|40214|wago|1545131302488-7659de4b-92f3-499a-940b-25c074434013|DONE
1000236|Weidmüller|UPS DC / pour batterie / industriel|L'alimentation sauvegardée (UPS), associée au module de batteries et à l'alimentation électrique, constitue un système UPS DC. En fonctionnement normal, la tension d'entrée issue de l'alimentation sauvegardée (UPS) est raccordée directement à la charge. En cas de défaillance du réseau (chute de la tension DC en entrée), le système bascule instantanément en mode batterie. Dès le rétablissement du réseau, le système revient en mode normal et la batterie est rechargée par un chargeur intégré.<br> Trois sorties à relais, ainsi que trois sorties à transistors actifs et une entrée de commande pour verrouiller le fonctionnement de la batterie fournissent un contrôle complet à distance, via PLC (UPS) ou DCS. De nombreux modes d'utilisation et un affichage d'état simple fournissent un diagnostic de dysfonctionnement rapide et une adaptation optimale.|40214|Weidmüller|1545131312451-a084010e-e905-4dd4-9a8e-70e3c082f9d0|DONE
1000237|SITOP BAT8600|batterie lithium fer phosphate / modulaire / sans entretien|Transition de plus longues pannes de courant durant des minutes aux heures avec la pleine puissance de système<br> <br> Une alimentation d'énergie non interruptible avec les modules de batterie appropriés peut être employée pour se protéger contre de plus longues immersions de puissance sur la ligne côté et pour jeter un pont sur ainsi des pannes de courant durant des minutes aux heures. Ces modules d'expansion permettent pour fermer l'usine sans risque et sélectivement en cas d'une panne de courant. Pour la plupart des interruptions de puissance, le temps traversier est suffisant pour permettre à l'usine de continuer de fonctionner sans rupture.<br> <br> Module UPS8600 pour le contrôle de charge/décharge avec jusqu'à cinq modules de batterie BAT8600 de la même connexion simple de construction d'UPS8600 par l'intermédiaire du lien d'agrafe de système, d'un connecteur pour des données du système et de gestion futée de batterie d'alimentation d'énergie pour les modules de batterie optimaux de durée de vie de batterie BAT8600 avec les batteries exemptes d'entretien d'acide de plomb ou de lithium de fer de phosphate|40216|siemens|1545131317261-4cca16fc-dc1b-43d3-8e93-54cae44044a6|DONE
1000238|SITOP UPS1100 24 V/1.2 Ah|batterie plomb / de bloc|En cas de coupure de courant, non seulement la tension alternative est coupée, mais aussi l'alimentation 24 V et donc l'ensemble du système d'automatisation. Cela peut être à l'origine de temps d'arrêt coûteux et d'états d'installation non définis.<br> <br> Les alimentations DC-UPS avec blocs-batteries empêchent la réalisation de ce scénario grâce à un tampon 24 V fiable pour une durée atteignant l'ordre de quelques heures. Les produits SITOP UPS1600 innovants offrent en outre de nouvelles possibilités de diagnostic et d'intégration dans le système. Ils disposent d'un grand nombre de fonctions, d'une communication ouverte via USB ou Ethernet/Profinet et sont entièrement intégrés dans Totally Integrated Automation (TIA).|40216|siemens|1545131323176-2df0ca5e-44a2-4fdf-82c8-8474bf7cd999|DONE
1000239|SITOP UPS1100 24 V/3.2 Ah|batterie plomb / de bloc|Blocs-batteries SITOP UPS1100 1,2 Ah à 12 Ah ne nécessitant pas de maintenance avec différents accumulateurs d'énergie (plomb, plomb pur, lithium fer phosphate = LiFePo) pour modules DC UPS SITOP UPS1600. La gestion intelligente des accumulateurs de l'UPS1600 charge l'UPS1100 avec la caractéristique de température optimale et surveille via Energy Storage Link l'état (données de service, informations de diagnostic) des blocsbatteries<br> raccordés. L'autonomie peut être prolongée avec la mise en parallèle de six blocs-batteries. La fixation s'effectue sur rail DIN symétrique ou en montage mural direct.|40216|siemens|1545131329218-d30ecd8a-f209-4fed-a331-e4e5ae115702|DONE
1000240|5 - 35 kW # BORDLINE®|chargeur de batterie universel / à pose murale / automatique|Ces convertisseurs sont conçus pour que l'entrée de C.C ou à C.A. fournisse les C.C-charges sur des véhicules de traction en tension CC Très douce et stabilisée, aussi bien que charger les batteries.<br> <br> Les unités sont disponibles dans un logement éclabousser-résistant pour monter en dehors du véhicule ou comme module complet à inclure dans un coffret électrique commun/logement principal de convertisseur. <br> <br> Toutes les tensions connues de batterie et limitations courantes sont possibles. Les unités standard avec une gamme de puissance de sortie entre 5 et 35 kilowatts sont déjà en fonction. <br> <br> Le Special a adapté la conception aux besoins du client et de puissance de sortie être disponible sur demande.|40218|abb|1545131334074-b28806be-acc8-429d-9300-f682031f6fd1|DONE
