product_id|model|label|description|category_id|brand|image|status
1000131|RAFI GmbH & Co. KG|interface électronique|Aujourd’hui, chaque appareil a besoin d’interfaces pour le transfert de données. À cet effet, les souhaits et exigences sont aussi différents que les appareils eux-mêmes. C’est pourquoi chez RAFI, nous proposons un large éventail de systèmes à bus et sans fil. Nous trouvons ainsi la solution optimale pour chaque appareil – pour un transfert de données sûr, rapide et hautement fonctionnel.<br> <br> SYSTÈMES BUS<br> Des panneaux de commande individuels requièrent aussi fréquemment un système bus individuel. Nous misons ici sur des standards éprouvés et proposons toutes les interfaces usuelles :<br> <br> <br> Bus ASI (interface AS)<br> CAN / CANopen<br> EtherCAT<br> Ethernet<br> LIN (Local Interconnection Network)<br> Profibus-DP<br> USB<br> etc.|30124|IFM|1545131306014-bcf8c6f6-fc82-47b1-a4b6-53b0aedef605|DONE
1000132|DR2503, DR2505|système de traitement d'impulsion|Surveillance du sens de rotation à l’aide de séquences d'impulsion à décalage horaire<br> Fréquence d'entrée élevée de 60 000 impulsions / minute max.<br> De nombreuses fonctions de surveillance paramétrables<br> Affichage OLED luminescent bien lisible<br> Large plage de température de fonctionnement|30124|IFM|1545131312849-28a7ee0c-e422-4b1c-8b31-9b425d7833f6|DONE
1000133|AC3225|répéteur AS-i|Pour une prolongation du câble dans le réseau AS-i<br> Pour l'utilisation dans des armoires électriques<br> Câblage rapide et facile à l'aide des borniers débrochables avec bornes à vis<br> Boîtier particulièrement peu encombrant<br> LED bien visibles pour l'affichage du fonctionnement et des erreurs|30124|IFM|1545131317700-d26743ed-cba8-493d-9a33-ee9956acf6ef|DONE
1000134|DTM4 series|module RFID compact / pour applications mobiles|Tout dans un seul appareil : Antenne, évaluation et interface CANopen<br> Indice de protection élevé adapté aux exigences dans les environnements industriels sévères<br> Large plage de température de fonctionnement<br> Résistance élevée aux vibrations et aux chocs<br> Adapté pour l'utilisation dans des engins mobiles|30124|IFM|1545131322644-41e8f07b-19dd-473a-946d-f1296d45b5d4|DONE
1000135|IQAN-XA2|module d'extension numérique pour contrôleur de mouvement / durci / analogique / CAN Bus|Ce contrôleur peut être ajouté pour augmenter le nombre d'Entrée/Sortie dans un système IQAN. Dispose d'entrées de tension, numériques et de fréquence, sorties proportionnelles et numériques. Communique avec un module de commande maître.|30124|wago|1545131327575-f5df3b09-5757-4175-ad7b-bfb8f7a44251|DONE
1000136|XN07|module de communication AS-Interface / Modbus RTU|Permet de créer un réseaux de Millenium 3<br> Echange de 1 à 6 mots en programmation FBDg<br> Compatible uniquement avec la gamme Smar<br> Echanges périodiques avec 6 extensions XN06 maximum<br> Reconnaissance du nombre d’esclaves|30124|crouzet|1545131332360-f8dd9111-2983-41a1-905c-e6ffb4d5ba95|DONE
1000137|WAGO|coupleur de bus de terrain / électronique / d'E/S|L'idée fondamentale sur la modularité du système se retrouve aussi dans le support de nombreux systèmes de bus de terrain.Selon l'application, on peut choisir entre des coupleurs de bus de terrain programmables, et ceci pour différents protocoles. Avec la diversité de coupleurs de bus de terrain pour les bus de terrain et standards industriels ETHERNET les plus importants, on peut répondre facilement aux demandes spécifiques des clients. Le schéma de système reste dans tous les cas identique. Les erreurs de manipulation sont ainsi réduites au minimum et les investissements garantis à long terme.|30124|wago|1545131337589-901f7b1f-d28f-4f72-ae33-a0a11bbf1c03|DONE
1000138|SAI-AU series|module d'interface PROFIBUS DP|Profibus-DP est un système maître/esclave qui se compose d'un maître (en général implanté dans l'API) et d'esclaves (jusqu'à 31 par segment). Pendant le fonctionnement le maître scrute en permanence les esclaves. Il est possible d'avoir plusieurs maîtres dans un réseau qui transmettent alors des jetons (token-passing). Profibus-DP utilise comme couche de transmission (couche physique) une liaison RS485 qui a largement fait ses preuves dans l'industrie.|30124|Weidmüller|1545131342573-887a48d4-dcc9-4ae7-8130-1ee6de547742|DONE
1000139|SITOP CNX8600 24 V, 8 x 2,5 A|module d'extension 4 x PCI|Les modules d'extension CNX8600 font partie du système modulaire SITOP PSU8600 et permettent d'étendre le nombre de sorties de l'appareil de base faisant l'objet d'une surveillance sélective. Il est possible de raccorder jusqu'à 3 modules d'extension CNX8600 à l'appareil de base PSU8600. La liaison s'effectue au niveau de la face supérieure des modules, sans aucun travail de câblage, via le système Clip Link, un connecteur de liaison pour données système et alimentation en énergie.|30124|siemens|1545131348501-164f3f8e-017b-4803-962b-d0f46f81a020|DONE
1000140|SITOP CNX8600 24 V, 4x5 A|module d'extension 4 x PCI|Les modules d'extension CNX8600 font partie du système modulaire SITOP PSU8600 et permettent d'étendre le nombre de sorties de l'appareil de base faisant l'objet d'une surveillance sélective. Il est possible de raccorder jusqu'à 3 modules d'extension CNX8600 à l'appareil de base PSU8600. La liaison s'effectue au niveau de la face supérieure des modules, sans aucun travail de câblage, via le système Clip Link, un connecteur de liaison pour données système et alimentation en énergie.|30124|siemens|1545131353366-7af113ec-4e38-4269-98b5-f1fd3c4f525a|DONE
1000176|IQAN-XA2|module d'extension numérique pour contrôleur de mouvement / durci / analogique / CAN Bus|Ce contrôleur peut être ajouté pour augmenter le nombre d'Entrée/Sortie dans un système IQAN. Dispose d'entrées de tension, numériques et de fréquence, sorties proportionnelles et numériques. Communique avec un module de commande maître.|30425|wago|1545131171695-a96b0f78-4848-4070-962b-e6be2c4873a9|DONE
1000177|XN07|module de communication AS-Interface / Modbus RTU|Permet de créer un réseaux de Millenium 3<br> Echange de 1 à 6 mots en programmation FBDg<br> Compatible uniquement avec la gamme Smar<br> Echanges périodiques avec 6 extensions XN06 maximum<br> Reconnaissance du nombre d’esclaves|30425|crouzet|1545131176723-4439013f-0829-4bb3-ad40-9f43c6fe8f6d|DONE
1000178|WAGO|coupleur de bus de terrain / électronique / d'E/S|L'idée fondamentale sur la modularité du système se retrouve aussi dans le support de nombreux systèmes de bus de terrain.Selon l'application, on peut choisir entre des coupleurs de bus de terrain programmables, et ceci pour différents protocoles. Avec la diversité de coupleurs de bus de terrain pour les bus de terrain et standards industriels ETHERNET les plus importants, on peut répondre facilement aux demandes spécifiques des clients. Le schéma de système reste dans tous les cas identique. Les erreurs de manipulation sont ainsi réduites au minimum et les investissements garantis à long terme.|30425|wago|1545131181204-8740a798-3723-491a-9d45-da6e15814a31|DONE
1000179|SAI-AU series|module d'interface PROFIBUS DP|Profibus-DP est un système maître/esclave qui se compose d'un maître (en général implanté dans l'API) et d'esclaves (jusqu'à 31 par segment). Pendant le fonctionnement le maître scrute en permanence les esclaves. Il est possible d'avoir plusieurs maîtres dans un réseau qui transmettent alors des jetons (token-passing). Profibus-DP utilise comme couche de transmission (couche physique) une liaison RS485 qui a largement fait ses preuves dans l'industrie.|30425|Weidmüller|1545131186905-a5315602-b144-4b20-8492-8c5ab8653b7b|DONE
1000180|SITOP CNX8600 24 V, 8 x 2,5 A|module d'extension 4 x PCI|Les modules d'extension CNX8600 font partie du système modulaire SITOP PSU8600 et permettent d'étendre le nombre de sorties de l'appareil de base faisant l'objet d'une surveillance sélective. Il est possible de raccorder jusqu'à 3 modules d'extension CNX8600 à l'appareil de base PSU8600. La liaison s'effectue au niveau de la face supérieure des modules, sans aucun travail de câblage, via le système Clip Link, un connecteur de liaison pour données système et alimentation en énergie.|30425|siemens|1545131194477-455f2014-de0a-4202-85ea-1e36905ae677|DONE
1000181|SITOP CNX8600 24 V, 4x5 A|module d'extension 4 x PCI|Les modules d'extension CNX8600 font partie du système modulaire SITOP PSU8600 et permettent d'étendre le nombre de sorties de l'appareil de base faisant l'objet d'une surveillance sélective. Il est possible de raccorder jusqu'à 3 modules d'extension CNX8600 à l'appareil de base PSU8600. La liaison s'effectue au niveau de la face supérieure des modules, sans aucun travail de câblage, via le système Clip Link, un connecteur de liaison pour données système et alimentation en énergie.|30425|siemens|1545131199376-fc474418-7a88-4646-aabb-a9d63552ed68|DONE
1000182|SITOP CNX8600 24 V, 4x10 A|module d'extension 4 x PCI|Les modules d'extension CNX8600 font partie du système modulaire SITOP PSU8600 et permettent d'étendre le nombre de sorties de l'appareil de base faisant l'objet d'une surveillance sélective. Il est possible de raccorder jusqu'à 3 modules d'extension CNX8600 à l'appareil de base PSU8600. La liaison s'effectue au niveau de la face supérieure des modules, sans aucun travail de câblage, via le système Clip Link, un connecteur de liaison pour données système et alimentation en énergie.|30425|siemens|1545131208450-8d83f07d-c45f-4ddc-9d42-6eb3c05296b2|DONE
1000183|AIRTÈCNICS|interface de connexion|Permet la connexion à un système de gestion centralisé comme BMS et également aux contrôleurs standard|30425|IFM|1545131213712-eb9dff29-0148-4f37-b4a4-c7c43fe34b41|DONE
1000184|Weidmüller|carte convertisseur numérique / analogique|Les convertisseurs D/A les signaux digitaux en signaux analogiques. <br> Elles permettent de convertir des signaux digitaux à 8 bits en signaux normalisés de courant et de tension analogiques.<br> <br> Les convertisseurs D/A sont particulièrement appropriés pour des tâches dans la surveillance de process.|30439|Weidmüller|1545131219824-98add177-da5d-4014-af57-4e43d60de8c0|DONE
1000185|VisionPro|logiciel de mesure / de lecture d'étiquettes à codes-barres / d'inspection / d'alignement|Cognex VisionPro est un logiciel de vision sur PC de pointe. Il permet la configuration et le déploiement d'applications de vision, quelle que soit la caméra ou la carte d'acquisition utilisée. VisionPro permet aux utilisateurs d'exécuter un large éventail de fonctions, de la localisation d'objets géométriques à l'inspection en passant par l'identification, la mesure et l'alignement, ainsi que des fonctions spécialisées spécifiques aux applications pour les semi-conducteurs et l'électronique.|30501|IFM|1545131224288-5f2ac4f9-30cb-44f9-881a-d4abc44a0045|DONE
1000186|ifm electronic|logiciel d'interface / d'automate programmable|Intégration simple et rapide de capteurs intelligents dans le monde API<br> Mise en service simple, rapide et aisée des lecteurs de code 1D/2D, caméras 3D et lecteurs RFID<br> Applications pour fonctionnement sur passerelles AS-i avec interface bus de terrain<br> Représentation simple et claire des valeurs de process<br> Temps de mise en service raccourci|30501|IFM|1545131229117-a3d9484b-a5ff-48e1-989a-234f26d1cd25|DONE
1000187|Crouzet|logiciel de supervision / Windows|Permet à un opérateur d’avoir l’écran du Millenium 3 disponible sur un objet mobile (PC, Smartphone, Tablette)<br> Permet de surveiller un équipement à distance<br> Rend accessible l’écran du Millenium 3 lorsqu’il est installé hors de portée de l’opérateur|30501|crouzet|1545131233905-68778188-7479-489d-8999-640a18522ec3|DONE
1000188|Crouzet|logiciel de supervision / Windows|Permet à un opérateur d’avoir l’écran du Millenium 3 disponible sur un objet mobile (PC, Smartphone, Tablette)<br> Permet de surveiller un équipement à distance<br> Rend accessible l’écran du Millenium 3 lorsqu’il est installé hors de portée de l’opérateur|30511|crouzet|1545131238810-5a126eae-6e0a-4946-b7dd-a7b9603a2dc2|DONE
1000189|2 - 70 MVA|alternateur pour zone dangereuse / de basse fréquence / industriel|Avec un type de PC ex de protection/de pxe ex, cet article vient avec un de puissance de sortie qui est entre 2 et 70 MVA, à une fréquence estimée à 50 hertz. Indépendamment de ceci, vous devriez également savoir qu'il y a de diverses tailles d'armature à choisir de, le CEI 710 1250, selon le type d'application ou vous projeter voulez employer cet article avec.<br> <br> Les types de protection sont IP54, IP55 et IP566, et vous pouvez s'attendre à une classe de la température n'importe où entre le T1 et le T4, selon vos besoins. D'autres certificats sont fournis par le fabricant sur demande.|40113|abb|1545131244466-8dbdcf74-3bc9-46e5-adaf-aaafe5ad1b6e|DONE
1000190|max. 6 000 A # CTD series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40118|CARLO GAVAZZI|1545131250367-0eccb954-b9b9-4af5-b29a-3d641639d38a|DONE
1000191|Weidmüller|transformateur de courant / de mesure / encapsulé / ouvrable|Les transformateurs de courant enfichables sont particulièrement indiqués pour une installation sur barrette de liaison.<br> <br> Avantages : <br> • Raccordement sans vis avec borne à ressort. <br> • Options de raccordement rapides pour conducteurs souples et rigides. <br> • Antichoc et insensible aux vibrations, forces de maintien mécaniques élevées. <br> • Résistance aux courants forts|40118|Weidmüller|1545131255002-b273f592-cfbe-4141-a073-584b2f57f9be|DONE
1000192|855 series|transformateur de courant / de mesure / encapsulé / toroïdal|Une nouveauté dans la gamme de produits pour la gestion d'énergie : les transformateurs de courant encliquetables de la série 855, certifiés UL. Ces derniers transforment des courants alternatifs de 50 à 1000 A en courant de 1A. Des rapports de transformation à ajustement fin permettent une connexion idéale à votre application. Ce n'est que lorsque vous connaissez votre consommation d'énergie que vous pouvez prendre les mesures qui peuvent la faire diminuer et donc baisser les coûts. WAGO offre pour cela des produits adaptés, de la mesure de courant à la gestion d'énergie. Parmi ceux-ci les transformateurs de courant encliquetables de la série 855, certifiés UL. Les transformateurs de courant encliquetables mesurent les courants alternatifs dans les réseaux basse tension de 230 V et 400 V, mais également 690V. Le convertisseur de courant peut être chargé jusqu'à 120% du courant nominal. Des pics de courant peuvent donc également être mesurés de manière sûre, sans endommager le transformateur. Les transformateurs de courant des classes de précision 1 et 3 peuvent aussi bien être montés sur conducteurs ronds que sur barres de cuivre.Des mesures de courant sûres, même dans des conditions particulièrement difficiles : grâce à la connexion CAGE CLAMP®, la sortie 1 A pour la transmission du signal de courant transformé est résistante aux chocs et aux vibrations. On peut accéder à la sortie de deux côtés, ce qui permet de raccorder le conducteur facilement, même dans des conditions de place restreinte. De plus, le boîtier en plastique du transformateur le rend très robuste|40118|wago|1545131262057-212e5f82-1ba9-4f75-b019-21df5e7cc6db|DONE
1000193|max. 6 000 A # CTD series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40119|CARLO GAVAZZI|1545131266607-2f670e96-2fec-4f37-83a5-ec52649725b0|DONE
1000194|Weidmüller|transformateur de courant / de mesure / encapsulé / ouvrable|Les transformateurs de courant enfichables sont particulièrement indiqués pour une installation sur barrette de liaison.<br> <br> Avantages : <br> • Raccordement sans vis avec borne à ressort. <br> • Options de raccordement rapides pour conducteurs souples et rigides. <br> • Antichoc et insensible aux vibrations, forces de maintien mécaniques élevées. <br> • Résistance aux courants forts|40119|Weidmüller|1545131272831-95b26111-53bf-4d0c-8d5d-2a3d49fb3473|DONE
1000195|855 series|transformateur de courant / de mesure / encapsulé / toroïdal|Une nouveauté dans la gamme de produits pour la gestion d'énergie : les transformateurs de courant encliquetables de la série 855, certifiés UL. Ces derniers transforment des courants alternatifs de 50 à 1000 A en courant de 1A. Des rapports de transformation à ajustement fin permettent une connexion idéale à votre application. Ce n'est que lorsque vous connaissez votre consommation d'énergie que vous pouvez prendre les mesures qui peuvent la faire diminuer et donc baisser les coûts. WAGO offre pour cela des produits adaptés, de la mesure de courant à la gestion d'énergie. Parmi ceux-ci les transformateurs de courant encliquetables de la série 855, certifiés UL. Les transformateurs de courant encliquetables mesurent les courants alternatifs dans les réseaux basse tension de 230 V et 400 V, mais également 690V. Le convertisseur de courant peut être chargé jusqu'à 120% du courant nominal. Des pics de courant peuvent donc également être mesurés de manière sûre, sans endommager le transformateur. Les transformateurs de courant des classes de précision 1 et 3 peuvent aussi bien être montés sur conducteurs ronds que sur barres de cuivre.Des mesures de courant sûres, même dans des conditions particulièrement difficiles : grâce à la connexion CAGE CLAMP®, la sortie 1 A pour la transmission du signal de courant transformé est résistante aux chocs et aux vibrations. On peut accéder à la sortie de deux côtés, ce qui permet de raccorder le conducteur facilement, même dans des conditions de place restreinte. De plus, le boîtier en plastique du transformateur le rend très robuste|40119|wago|1545131277658-13240106-0ded-4d50-babf-f668d0811bfb|DONE
1000196|EM21-R|unité de gestion d'énergie|Les systèmes de gestion d'énergie Carlo Gavazzi fournissent des informations afin que les opérateurs puissent identifier les tendances de consommation et prendre des mesures correctives. Selon la puissance consommée, les opérateurs peuvent également regrouper les charges et donc négocier de meilleurs tarifs avec les fournisseurs d'électricité. Le suivi en temps réel permet également au gestionnaire de site d'anticiper les conditions de surcharge comme par exemple le déclenchement d'un disjoncteur. Les alarmes peuvent être définies pour avertir le gestionnaire si les limites fixées sont atteintes. Les solutions pour la gestion dénergie Carlo Gavazzi répondent aux exigences des bâtiments commerciaux, des installations de production, de l'industrie, des services et des infrastructures.|40125|CARLO GAVAZZI|1545131283107-262b660e-81b9-437f-bf92-eb3c2649e8e1|DONE
1000197|kallysta|unité de gestion d'énergie|Les solutions de chauffage Hager permettent une gestion maîtrisée de tous les types d’énergie,<br> chauffage électrique, chauffage eau chaude, chaudières, PAC, climatisation, systèmes<br> réversibles (PAC), tant pour les constructions neuves qu’en rénovation.|40125|hager|1545131287459-b8dbfc3f-f802-4627-8f26-2544d3bb6b83|DONE
1000198|PMM series|appareillage de commutation triphasé / isolé à l'air / pour distribution électrique|Les modules de gestion de puissance et les modules à distance de gestion de puissance sont les solutions prouvées pour la simplification critique de distribution d'énergie fournissant l'isolement intégré, les distributions produites au sol et jusqu'à 252 de catégorie électronique de briseur. Chaque dispositif comporte entrées de câble d'estimation d'autobus de neutre des 200%, d'une région terrestre spacieuse de caniveau et et également de dessus ou de bas.|40126|schneider|1545131291818-b0394d19-9f6f-4b62-a779-2025f38206c3|DONE
1000199|MS3320 series|disjoncteur avec actionneur à ressort|Protection électrique pour les plates-formes militaires et civiles<br> MIL Circuit Breakers fonctionnent sans faute en conditions dures, résistantes à la vibration extrême et au choc mécanique excessif dans diverses applications, y compris :<br> <br> Chasseurs<br> Hélicoptère militaire<br> Systèmes de défense sol-air<br> Vehicules dépisté et à roues de terre militaire<br> Lance-missiles<br> Applications navales de bord du navire|40127|crouzet|1545131299565-86a9818f-7898-49f8-af7f-7088cf90807a|DONE
1000200|EPSITRON® 787-2861 series|disjoncteur numérique / contre les courts-circuits / modulaire / miniature|Les disjoncteurs électroniques à canal unique de nouvelle série d'EPSITRON® sûrement protéger vos consommateurs contre la surintensité et se mettre. La fusion du côté secondaire déclenchera même en cas d'une basse surintensité qui fait partie des conditions d'en 60204, de ce fait permettant pour utiliser un dispositif de base rentable de réseau. Le déclenchement se produit après Mme juste 4 en cas d'un court-circuit dur.|40127|wago|1545131305051-b3eead62-7bf4-4850-961b-4f5898735bd4|DONE
