product_id|model|label|description|category_id|brand|image|status
1000474|P1A series|vérin pneumatique / à simple effet / à double effet / à tige traversante|Vérins mini ISO 6432 P1A. Diamètres 10 à 25 mm, courses standard ISO 4393 jusqu’à 500 mm, jusqu’à 1000 mm sur demande.Les mini-vérins ISO sont disponibles en version simple et double effet. Ils sont adaptés aux applications ou l’espace est réduit car compacts, légers et offrant des formes extérieures lisses pour une parfaite intégration dans la machine. Amortissement élastique ou pneumatique réglable pour une meilleure durabilité. Piston magnétique, tige de piston, tube et écrous de fixation en acier inoxydable en standard. Nez et fond en aluminium anodisé. De nombreuses variantes telles que, vérins avec course spéciale, vérins avec tige rallongée, vérins avec tige traversante, vérins hautes températures, vérins avec joint de nez en élastomère fluoré. Raccordements pneumatiques intégrés, alimentation sur chaque flasque. Gammes de modules de guidage en H et U, kits de fixation, accessoires et capteurs associés également disponibles.|50403|Parker|1545131266099-7981163d-c4cb-47e0-ad5b-d6244be33771|DONE
1000475|21287 P1P series|vérin pneumatique / à double effet / à tige traversante / compact|Diamètres 20 à 100 mm, courses standard ISO 4393 jusqu’à 100 mm, jusqu’à 500 mm sur demande.Les vérins compacts sont disponibles en version double effet avec ou sans guidage anti-rotation. Ils sont utilisés dans des applications ou l’espace est réduit car compacts, légers et offrant des formes extérieures lisses pour une parfaite intégration dans la machine. De nombreuses variantes telles que, vérins avec course spéciale, vérins avec tige taraudée, vérins avec tige rallongée, vérins avec tige traversante. Raccordements pneumatiques intégrés, alimentation sur chaque flasque. Gamme de kits de fixation conformes VDMA, accessoires et capteurs associés également disponibles.|50403|Parker|1545131271730-fa695445-b874-45d3-8493-c1428527d21c|DONE
1000476|P1D series|vérin pneumatique / à double effet / à tige traversante / à piston magnétique|Vérins ISO 15552 P1D. Diamètres 32 à 125 mm, courses standard ISO 4393 jusqu’à 500 mm, jusqu’à 2800 mm sur demande.Les vérins ISO sont disponibles en version double effet. Ils existent dans les versions tube profilé et à tirants. Ils sont adaptés aux applications générales dans tous les types d’applications et de milieux industriels. Amortissement élastique pour les fins de course pour un fonctionnement silencieux et pneumatique réglable pour une meilleure durabilité. Piston magnétique et tige de piston en acier inoxydable en standard. Nez et fond en aluminium anodisé. De nombreuses variantes telles que, vérins avec course spéciale, vérins avec tige rallongée, vérins avec tige traversante, vérins avec joint de nez en élastomère fluoré, tige de piston dans différents matériaux, montage des distributeurs de pilotage sur le corps des vérins, version tandem, version 3 et 4 positions, bloqueurs de tige. Raccordements pneumatiques intégrés, ou alimentation sur chaque flasque. Gammes de modules de guidage en H et U, kits de fixation, accessoires et capteurs associés également disponibles.|50403|Parker|1545131276110-19f62735-2ce0-456d-aa8e-9dcf5ef4638f|DONE
1000477|HMI, HMD series|vérin hydraulique / double effet / ISO / à tirants|Vérins linéaires à tirants HMI/HMD<br> <br> Vérins linéaires à tirants HMI/HMD, selon la norme ISO 6020/2, pression de 210 bar, alésage 25 à 200 mm, conception personnalisée possible et nombreux accessoires.|50404|Parker|1545131281267-c7971683-e0a3-4f6f-adb0-04d918dd6b41|DONE
1000478|MMA series|vérin hydraulique / double effet / ISO / rond|Vérins linéaires ronds MMA<br> <br> Vérins linéaires ronds MMA, type ""sidérurgique"" suivant ISO 6022, pression 250 bar, alésage de 50 à 320 mm, 4 types d'étanchéité, plage de températures de -20 à + 150°C suivant matériaux d'étanchéité et fluides, conception personnalisée possible.|50404|Parker|1545131286358-79995234-3b90-4f6b-9b61-6883e3a8a95d|DONE
1000479|CHL, CHH series|vérin hydraulique / double effet / compact / de blocage|Vérins de blocage CHH / CHL<br> <br> Vérins compacts de bridage CHL/ CHH, pressions de service jusqu'à 100 et 160 bar, alésage 32 à 80 mm, courses jusqu'à 100 mm, températures de -10° à + 100°C, possibilité d'intégrer une détection de position, montage de face et à pattes.|50404|Parker|1545131291171-a343c71b-52d8-4abe-8974-e0263da5bbe3|DONE
1000480|EGC-HD|axe linéaire électrique / à courroie crantée / à forte charge|<br> Taille 125, 160, 220<br> Course 50 ... 5 000 mm<br> Force 450 ... 1 800 N.<br> <br> Caractéristiques spécifiques:<br> <br> Pour des charges transversales maximales jusqu'à 900 Nm|50412|festo|1545131296169-70dd82b1-ecc5-47f9-beb3-dfc6c0c2471a|DONE
1000481|EXCM series|module portique linéaire pneumatique / compact|<br> Portique compact<br> Commande électrique<br> Course en X : 700 mm max.<br> Course en Y : 360 mm max.<br> Ensemble axe-contrôleur parfaitement compatible<br> Charge utile 0 à 3 kg max.|50418|festo|1545131302326-08aead72-69a2-4710-8128-75c783ffc81f|DONE
1000482|P5RS series|table rotative horizontale|Tables rotatives P5RS. Tailles 16, 20, 25 et 32 mm, angle de rotation de 0 à 190°.Les tables rotatives permettent une rotation rapide et précise de pièces montées sur le plateau. Un réglage de la rotation est possible grâce aux butées fins de course qui assurent précision et répétabilité. Chaque fin de course est réglable même lorsque la table rotative est sous pression. Des amortisseurs hydrauliques sont disponibles en option pour des applications avec des cadences et des inerties plus élevées. Un ou deux capteurs peuvent être montés pour contrôler les positions.|50421|Parker|1545131310412-a17879c3-c643-4120-be7c-aa3a8b13969d|DONE
1000483|MX80|table élévatrice de précision / à ciseaux / hydraulique / stationnaire|Tables de précision de taille réduiteLes tables miniatures MX80 à haute précision sont disponibles avec des types d‘entraînement différents comme vis en standard, vis à haute précision, moteurs linéaires ou vis micromètres.|50422|Parker|1545131315558-cd2771bc-8329-4cc4-a31b-ce11b4f04da9|DONE
1000484|ZP200 series|table élévatrice à ciseaux / stationnaire / de précision|Table élévatrice à visLa plateforme de levage ZP200 permet le levage de charge jusqu'à 76 kg. Une conception unique convertit le mouvement horizontal, généré par une vis à bille, en un mouvement vertical de la plateforme. Une conception renforcée donne une rigidité et une stabilité à la table tandis que la vis à bille assure une précision et un positionnement garanti.|50422|Parker|1545131322765-3cea3d74-4d88-48ed-9e37-304eff1d632e|DONE
1000485|ESL|pompe pour eau chaude / pour eaux de refroidissement / pour eau douce / électrique|«&nbsp; L'EEL de DESMI est une pompe centrifuge intégrée verticale à haute efficacité qui est développée pour des applications marines et en mer. Ce produit est conçu avec le bas coût de maintenance et l'installation facile. La pompe peut être équipée des moteurs électriques selon la norme du CEI 72-1 avec des dimensions de bride dans l'accord à la norme 2633 PN10  /PN15  DIN 2632/. Cette pompe peut être utilisée pour les applications de la circulation d'eau chaude et du refrigeration.  du /html&nbsp;»|60101|DESMI|1545131331318-d4d1301e-1bc5-407b-90d5-211f2703e9f8|DONE
1000486|ESL|pompe pour eau chaude / pour eaux de refroidissement / pour eau douce / électrique|«&nbsp; Pompe centrifuge verticale<br> <br> La pompe centrifuge intégrée de l'EEL de DESMI est conçue pour des applications d'énergétique spéciales de l'utilité  /District en vue de :<br> <br> Coûts de maintenance à prix réduit<br> Rendement élevé<br> Bas NPSH<br> Flexibilité de configuration élevée<br> Friendly d'installation et de service  /html&nbsp;»|60101|DESMI|1545131336625-ef09ff94-dd51-4064-b73b-bd5be6dd29ae|DONE
1000487|NSL|pompe pour eaux de refroidissement / pour eau douce / électrique / auto-amorçante|La pompe du NSL de Desmi est une pompe centrifuge intégrée, radialement dédoublée, en une seule étape verticale qui a les brides se reliantes basées sur les normes internationales. Elle est construite pour monter avec les moteurs électroniques qui contiennent la diverse empreinte de pas de bride. L'enveloppe de la pompe se compose de bague d'étoupage qui peut être modifiée. La roue à aubes est construite avec les lames deux-incurvées pour garantir de basses NPSH-valeurs et rendement élevé. <br> <br> L'unité de roulement se compose des roulements à billes durs et des petits types qui sont convenus avec des roulements de vie. Le roulement inférieur est double dans plus grand saisit qu'un point de lubrification est offert. <br> <br> La pompe atteint le niveau du marché industriel qui exige l'installation simple, l'efficacité élevée, le prix intéressant et les valeurs basses de NPSH.|60101|DESMI|1545131341342-1dcb8d26-a7a1-4043-9b60-1a9298f06920|DONE
1000488|Blackmer|pompe à boue / pour eaux usées / pour produits chimiques / pour produits alimentaires|La pompe de vortex du système un fournit une solution aux problèmes de pompage difficiles tels que des cambouis et des boues en grands solides de particules, pompe centrifuge de vortex de matériaux avec les matériaux d'air, visqueux ou fibreux entraînés. Elle est conçue pour adapter le système standard un et des extrémités de la puissance LD17 et inclut tous dispositifs et avantages de notre pompe du système un.|60101|blackmer|1545131346872-f2027d83-d470-495c-9827-55fc47896502|DONE
1000489|ROTAN ED|pompe pour solvant / pour résine / électrique / à engrenage interne|«&nbsp; La série d'ED est fabriquée par Desmi, et est une pompe à engrenages interne couplée magnétique de la classe de Rotan ED, qui assure la protection finale contre la fuite. Elle a un entretien minimum qui lui fait une solution rentable une fois comparé aux pompes scellées standard. <br> <br> Il y a des applications qui sont fréquemment résultat difficile dans les joints et système de support qui a besoin du remplacement régulier et d'une attention  /or. Il rend les coûts de vie pour l'entretien de pompes d'ED sensiblement inférieurs qu'avec d'autres options. Il est également disponible dans des 90 degrés angulaires de configuration, qui peut être utilisée dans le pompage de l'isocyanate, des dissolvants, de la résine, du lancement, etc.  du /html&nbsp;»|60102|DESMI|1545131352328-72f0960d-a898-4014-8dfd-98fdbc7ed7c6|DONE
1000490|ROTAN GP|pompe pour produits chimiques / électrique / à engrenage interne / en fonte|Les pompes tout usage de généraliste de Rotan de Desmi sont idéalement utilisées pour les applications qui sont concernées par les substrats propres et non-abrasifs. Ces unités sont conçues avec une structure condensée qui des marques il une machine moins coûteuse. En outre, elles sont compatibles avec le CEI ou la NEMA brident des moteurs. D'ailleurs, ces dispositifs sont utilisés pour pomper différents types d'huile comme le légume, les poissons, le lubrifiant, et les semblables.|60102|DESMI|1545131356490-b0737e6c-4d63-4651-8e73-a3be239c61b3|DONE
1000001|SBN, SBG, SBY series|capteur de débit électromécanique / à piston / pour liquide / en ligne|Avec courbes intégrées pour l’eau et les huiles<br> Avec mesure de température intégrée<br> Montage sans parcours d’entrée ou de sortie supplémentaire<br> Changement de couleur rouge-vert pour les valeurs de process possible<br> Temps de réponse très court|10101|IFM|1545131170529-e6f19a27-22a8-4324-bfde-3ddfb26848e7|DONE
1000002|SA series|capteur de débit thermique / pour liquide / d'air / à sortie analogique|Optimisé pour l'eau, les huiles et l'air<br> Mesure simultanée du débit et de la température<br> Changement de couleur rouge-vert pour les valeurs de process possible<br> Diamètre intérieur de tube réglable de 25 à 400 mm<br> Orientation optimale grâce à la rotation du raccord de process|10101|IFM|1545131174721-06417e4b-2bac-469c-8d22-82e837b98c85|DONE
1000003|SI series|capteur de débit pour liquide / de gaz / pour environnement sévère / à insertion|Reproductabilité élevée<br> Mode de réglage simple pour une mise en service rapide<br> Nombreuses possibilités de raccordement aux process<br> Surveillance fiable de liquides et gaz<br> Verrouillage électronique des valeurs de réglage|10101|IFM|1545131179322-7fcab340-c7bd-4580-9542-b301455aaee3|DONE
1000004|RISONIC|capteur de débit à ultrasons / pour liquide / non-intrusif|Le débitmètre RISONIC Clamp-on est une solution durable et à long terme pour mesurer le débit hors de la conduite (sans perçage, ni manchette ni coupure du fonctionnement). Son cadre magnétique supprime les brides et fonctionne ainsi dans des conduites partiellement ouvertes. Il est également disponible avec un montage adhésif. Le débitmètre RISONIC Clamp-on suit la même configuration et le même concept de fonctionnement que les autres applications RISONIC modular. Des capteurs de 4 à 20 mA ou Modbus peuvent être connectés, par ex. des sondes pour la température de l'eau pour mesurer la hauteur de la chute en fonction du débit et de la différence de température. Le système est parfaitement intégré dans les systèmes RIFLEX M1 et RITOP.|10101|IFM|1545131184226-e7d3f996-80bd-484d-a13b-ee61f12fa840|DONE
1000005|MFATAxx|capteur de débit à ultrasons / pour liquide|Type modulaire de RISONIC un capteur de tuyau pour des applications dans des tuyaux remplis ou partiellement remplis avec un diamètre de 0,75 – 35 m. Monté sur la fréquence de oscillation sous pression de saillie minimale échangeable d'intérieur : 1 mégahertz/500 kilohertz de barre jusqu'à 80 de gamme (des pressions plus élevées sur demande|10101|IFM|1545131188438-22f54bc6-a92d-4594-88d2-f5abc5a18316|DONE
1000006|MFATBxx|capteur de débit à ultrasons / pour liquide|Type modulaire de RISONIC capteur de tuyau de B pour des applications dans des canaux ouverts et dans des tuyaux remplis ou partiellement remplis avec un diamètre de 0,75 – 35 m. Installé à l'intérieur de la fréquence de oscillation de profil hydrodynamique de tuyau : 1 mégahertz/500 kilohertz de barre jusqu'à 80 de gamme (des pressions plus élevées sur demande)|10101|IFM|1545131193506-324ae906-464a-4e45-92d2-952d66289d83|DONE
1000007|SFAW|capteur de débit pour liquide / à sortie numérique|<br> Plages de mesure de débit<br> 0... 32 l/min<br> 0... 100 l/min<br> Sortie TOR au choix 2x NPN ou 2x PNP ou IO-Link<br> Sortie analogique<br> 0... 10V<br> 1... 5V<br> 4... 20 mA|10101|festo|1545131197425-1f01717a-54dd-4951-a427-79a054bda87d|DONE
1000008|SFAB|capteur de débit thermique / d'air / à sortie numérique|<br> Plages de mesure de débit<br> 0,1 ... 10 l/min<br> 0,5 ... 50 l/min<br> 2 ... 200 l/min<br> 6 ... 600 l/min<br> 10 ... 1000 l/min<br> Sortie TOR<br> 2x NPN<br> 2x PNP<br> Sortie analogique<br> 0 ... 10V<br> 4 ... 20 mA<br> <br> Caractéristiques spécifiques:<br> <br> Affichage orientable avec LED très lumineuses pour une visualisation optimale<br> Sortie d'impulsion librement sélectionnable pour mesure de la consommation|10101|festo|1545131202504-9b19ecac-d02e-4ece-b034-79562b13e37e|DONE
1000009|SFAM|capteur de débit thermique / à LED / d'air / à sortie numérique|<br> Plages de mesure de débit<br> 10 ... 1000 l/min<br> 30 ... 3000 l/min<br> 50 ... 5000 l/min<br> Sortie TOR<br> 2x NPN<br> 2x PNP<br> Sortie analogique<br> 0 ... 10V<br> 4 ... 20 mA<br> <br> Caractéristiques spécifiques:<br> <br> Affichage orientable avec LED très lumineuses pour une visualisation optimale<br> Compatible et intégrable avec le traitement d'air de la série MS6|10101|festo|1545131207384-0fa01a28-1b0a-4537-8284-c590dd1e6997|DONE
1000010|SR, SN, SF, SP series|contrôleur de débit pour liquides / pour gaz / en acier inoxydable / à insertion|Pour le raccordement de capteurs avec grande profondeur d'immersion<br> Utilisable pour des capteurs en céramique, V4A et titane<br> Plage de mesure légèrement évolutive grâce à la touche Teach<br> Affichage du flux et du point de commutation à l’aide d'une LED directement sur place<br> Variantes AC et DC|10103|IFM|1545131212230-b9ebb740-8cf8-41f3-b5c5-dc40f22caf05|DONE
1000011|SL0, SL5 series|contrôleur de débit pour air / compact / numérique|Surveillance fiable du débit d’air jusqu’à 10 m/s<br> Écran LED lisible<br> Sortie de signaux via relais<br> Variantes AC et DC<br> Boîtier particulièrement peu encombrant|10103|IFM|1545131217160-4b6e56b7-2c8a-404a-853b-75081577861a|DONE
1000012|SM series|débitmètre magnéto-inductif / pour liquides / à sortie analogique / de précision|Avec affichage du débit, des quantités totales et de la température<br> Précision, répétabilité et dynamique de mesure élevées<br> Pour l’utilisation dans des fluides conducteurs à partir de 20 μS/cm<br> Avec sortie de commutation, analogique et d'impulsions<br> Écran LED lisible|10104|IFM|1545131221957-40b530e3-8a6d-4831-aee5-2b7cb374aa6d|DONE
1000013|SV series|débitmètre à vortex / pour eau / avec capteur de température / en acier inoxydable|Avec mesure de température intégrée<br> Écran plusieurs couleurs rotatif<br> Orientation optimale grâce à la rotation du raccord de process<br> Changement de couleur rouge-vert pour les valeurs de process possible<br> Utilisable pour l’eau conductrice ou non (eau déionisée)|10104|IFM|1545131227137-0a606106-800e-4e0a-b88f-06f20d7d4527|DONE
1000014|SV series|débitmètre à vortex / pour eau / à sortie analogique / avec capteur de température|Avec mesure de température intégrée<br> Écran plusieurs couleurs rotatif<br> Orientation optimale grâce à la rotation du raccord de process<br> Changement de couleur rouge-vert pour les valeurs de process possible<br> Utilisable pour l’eau conductrice ou non (eau déionisée)|10104|IFM|1545131232433-c9616e19-9d66-47f5-aaf0-38b4045333a5|DONE
1000015|RISONIC modular|débitmètre à ultrasons à temps de transit / pour eau / pour canal ouvert / clamp-on|<br> Caractéristiques<br> <br> <br> Haute précision<br> Utilisation simple<br> Interface Web<br> Mesures dans les canaux et les conduites<br> Multisection / multipipe incl. calculation du débit total<br> Exempt de maintenance et longue durée de vie<br> Mode faible consommation / de veille<br> Mesure du débit dans les deux sens<br> Enregistreur des données intégré<br> IEC 60041, ASME PTC 18|10104|IFM|1545131238625-e3201e42-d4b1-4536-8bb7-ae53a4f69693|DONE
1000016|Easiflow, Flowline, LoFlow series|débitmètre à flotteur / pour eau / pour huile / sans contact|Débitmètres Easiflow, Flowline, LoFlowEasiflow : avec ou sans contact, pour l'eau ou l'huile. Débits de 1 à 150 l/min. Pression maximum de 10 bar. Fonctionnent dans n'importe quel plan. Flowline : débits jusqu'à 350 l/min, pression maximum de 350 bar. LoFlow : débits de 0,01 à 22 l/min, pression maximum de 10 bar.|10104|Parker|1545131244614-eab7c5a7-0400-418d-9437-706f9838a808|DONE
1000017|CCES|compteur volumétrique / numérique / électronique / pour montage sur panneau|<br> Afficheur LCD à 8 caractères<br> Alimentation électrique autonome<br> Pour montage en panneau<br> Raccordement avec barrette de fixation<br> Touche de rappel en position initiale.|10105|festo|1545131251091-5d3d901a-1a89-437a-ac39-dc2875562af9|DONE
1000018|PN series|capteur de pression relative / capacitif / fileté / programmable|Marquer clairement les « zones bonnes » : écran rouge/vert programmable<br> Orientation optimale grâce à la rotation du raccord de process<br> Commande intuitive, facile d'utilisation<br> Affichage bien visible de l'état de commutation<br> Etiquette gravée au laser lisible en permanence|10107|IFM|1545131255725-50c5f9be-32dc-4627-89f3-46a12050dc77|DONE
1000019|PI2 series|capteur de pression relative / à sortie analogique / à membrane affleurante / en acier inoxydable|Précision globale élevée et compensation électronique de la température<br> Sortie analogique et de commutation programmable<br> Design hygiénique à alignement frontal<br> Raccord de process Aseptoflex-Vario - G 1 avec quatre possibilités d’étanchéité<br> Résistance thermique élevée|10107|IFM|1545131260857-e7333822-078a-492e-84ec-b358cdbdded5|DONE
1000020|PI22, PI23 series|capteur de pression relative / à membrane / à sortie analogique / en acier inoxydable|Utilisation dans une plage de température de -25 à 200 °C<br> Séparateur à pince intégré avec membrane en acier inoxydable<br> Exclusivement acier inoxydable en contact avec le fluide<br> Câblage réduit par boucle de courant 2 fils<br> Certificat d’étalonnage en usine fourni|10107|IFM|1545131266259-b4f7b0b4-84bc-4033-8768-b1c0f0cf7f70|DONE
1000021|984M|capteur de pression différentielle / numérique|Appartement pour l'air et le gaz non agressif<br> Tous les modèles sont disponibles avec deux gammes de mesure de pression qui peuvent être choisies par l'utilisateur par le commutateur interne. Aux caractéristiques ajournez là peut être seulement vu l'échelle principale de travail<br> Visionnement de la valeur mesurée au moyen d'affichage à LED rouge, de 3,5 chiffres<br> Options : Le signal de sortie 4… 20 mA, versions sans écran de LED, sortie witching supplémentaire, etc.<br> Quelques modèles exigent la quantité minimum|10107|IFM|1545131273728-9f323b03-954a-4939-9cd1-0c09a06f663d|DONE
1000022|DPT-FLOW|capteur de pression différentielle / numérique|Pression ou écran de visionnement de flux d'air (selon la teneur en K de la fan, la caractéristique de chaque modèle et le fabricant)<br> Appartement pour l'air et le gaz non agressifs<br> Le signal de sortie 0… 10 V|10107|IFM|1545131279135-46d5e4ac-292f-42c8-8893-b352eb8986b3|DONE
1000023|SPAE|capteur de pression de vide / piézorésistif / avec interface IO-Link|<br> Capteur de pression<br> Capteur de vide<br> Plage de mesure de la pression -1 à 10 bar<br> Tension 18 ... 30 V CC<br> Sortie TOR PNP/NPN, commutable<br> Normalement fermé/Normalement ouvert, commutable<br> <br> Caractéristiques spécifiques:<br> <br> Interface de communication IO-Link|10107|festo|1545131285064-068a1791-967f-4759-81d6-7206395d5501|DONE
1000024|SPAW|capteur de pression relative / piézorésistif / numérique / fileté|Plage de pression mesurable -1… +1 jusqu'à 0… 100 bar<br> Tension 15… 35 V CC<br> Sortie TOR 2x PNP ou 2x NPN<br> Sortie électrique 0,1… 10 V, 4… 20 mA<br> Raccordement pneumatique G1/4<br> Capteur de pression<br> Capteur de vide.<br> <br> Caractéristiques spécifiques:<br> <br> Boîtier orientable à 320°, affichage orientable sur 45°|10107|festo|1545131289361-1690c4cf-979a-4d88-9054-c2a435834588|DONE
1000025|SDE3|capteur de pression différentielle / piézorésistif / à sortie numérique / IP67|<br> Capteur de pression<br> Capteur de vide<br> Mesure de pression différentielle<br> Raccordement pneumatique QS-4<br> <br> Caractéristiques spécifiques:<br> <br> LCD lumineux à affichage optimisé<br> Protection IP67<br> Variante ATEX|10107|festo|1545131293245-c61a1134-b96e-49da-a64f-c0a8ddcef00a|DONE
1000026|81 504 025|capteur de pression|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible.<br> <br> Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|10107|crouzet|1545131297897-d874b825-60f4-4354-97f5-d21867f4294b|DONE
1000027|PT5 series|transmetteur de pression relative / analogique / fileté / compact|Forme gain de place pour les encombrements réduits<br> Réaction rapide grâce au délai d’adressage court<br> Précision de mesure &lt; ± 0,5 %, précision de répétabilité &lt; ± 0,05 %<br> Raccordement facile par connecteur M12 éprouvé<br> Boîtier robuste et compact en acier inox|10109|IFM|1545131303883-ae907795-3caa-4b9f-95c7-e63e36c0bc06|DONE
