product_id|model|label|description|category_id|brand|image|status
1000074|CARLO GAVAZZI|relais de sécurité / sur rail DIN|La gamme de relais de sécurité Carlo Gavazzi comprend des modules pour barrières immatérielles, tapis de sécurité, commandes bi-manuelles (dispositif anti-verrouillage), détecteurs magnétiques et de sécurité, commande d'arrêt d'urgence. Ils sont disponibles jusqu'à 3 sorties de sécurité et idéalement conçus pour être utilisés dans des applications de Catégorie 4. Un module d'extension est également disponible. Utilisé avec l'un de nos modules de sécurité, il permet d'en étendre le nombre de sorties de sécurité. Nos modules sont certifiés cUL et TUV. Ils sont disponibles en tension d'alimentation 24VCA/VCC, 110VCA ou 230 VCA; avec une LED d'indication de l'état.|30102|CARLO GAVAZZI|1545131187155-7081819a-1f48-483c-851a-298c5f1729b7|DONE
1000075|750 series|relais de sécurité / numérique / IEC / d'arrêt d'urgence|Les bornes de bus PROFIsafe du système WAGO-I/O-SYSTEM disposent d'entrées/sorties digitales sûres pour une sécurité fonctionnelle selon EN 954-1, EN ISO 13849, EN CEI 62061 et CEI 61508. Elles supportent le protocole PROFIsafe pour une utilisation sous PROFIBUS ou PROFINET. De plus, les bornes de bus individuelles sont également disponibles avec niveau de câblage enfichable (série 753).|30102|wago|1545131195174-107a5e9d-6063-4c32-a555-b3e05b993223|DONE
1000076|Weidmüller|relais de sécurité / sur rail DIN|Une technologie sûre est d'importance fondamentale dans les domaines de l'automatisation industrielle et la construction de machines. Si vous souhaitez réduire les risques et éviter d'exposer les personnes et l'environnement aux dangers, vous avez besoins de solutions strictement conformes aux exigences et aux spécifications réglementaires. Les modules de sécurité du système u-remote possèdent des avantages clés comme les circuits d'arrêt d'urgence et la détection des ruptures de fils et des courts-circuits. Ils sont conformes à toutes les exigences SIL 3 selon CEI 62061 et EN ISO 13849-1, catégorie 4, PL e, et contribuent à la sécurité d'utilisation de votre système.<br> <br> En fermant par sécurité les modules de sortie en aval, les modules de sécurité atteignent le maximum de sécurité avec un contrôle optimal. Tous les capteurs d'entrée sont alimentés indépendamment via des canaux de tension séparés et rapportent l'état actuel de la machine à l'unité de commande. Le redémarrage s'effectue manuellement ou à l'aide de la fonction démarrage automatique. De plus les modules de sécurité Weidmüller permettent de réduire les durées d'entretien et de maintenance et améliorent les temps de réponse en cas d'urgence – grâce au concept de transparence maximale , par ex. avec les sorties OSSD.<br> <br> Le module électronique alimente en courant les actionneurs sur le canal de courant d'entrée (Usortie).|30102|Weidmüller|1545131200259-976a204f-62cb-4748-a895-c052743c037b|DONE
1000077|CTH 46 - CTD 43 / 46|régulateur de température numérique / programmable / de refroidissement / de chauffage|CTH 46<br> - Fonction chaud froid<br> - Affichage de la mesure et de la consigne<br> <br> CTD 43<br> - Fonction chaud ou froid<br> - Affichage de la mesure<br> - Visualisation de l'écart mesure - Consigne par LED<br> - 1 alarme configurable<br> <br> CTD 46<br> - Fonction chaud ou froid<br> - Affichage de la mesure et de la consigne<br> - 1 alarme configurable|30104|crouzet|1545131206424-a3fcc235-fd6a-44b9-8998-c328534a5a1d|DONE
1000078|LDI35 CF series|régulateur de température à affichage numérique / programmable|Carlo Gavazzi offre une gamme complète d'indicateurs de tableaux numériques (ampèremètres, voltmètres, fréquencemètres, régulateurs de température, tachymètres et débimètres) pour les clients intégrateurs, tableautiers, l'instrumentation et maintenance. Couvrant tout type d'entrées, nos indicateurs de tableaux numériques sont adaptés à tous vos besoins d'affichage.|30104|CARLO GAVAZZI|1545131210842-d5b67b24-d803-4c88-a73f-f7bcc0335475|DONE
1000079|PWDXX series|contrôleur de vanne avec électrovanne intégrée|Amplificateurs pour valves proportionnelles PWDXXAmplificateurs pour valves proportionnelles PWDXX. Montage sur rail DIN. Borniers détachables. Permet de commander des valves bouclées.|30105|Parker|1545131216244-9146099e-c539-457e-bde3-f3b1d449c22a|DONE
1000080|ACT20X-SDI-HDO/2SDI-2HDO|contrôleur de vanne numérique / antidéflagrant|Les modules de commande de valve d'ACT20X-SDI-HDO/2SDI-2HDO sont commandées de la zone sûre du côté d'entrée par les signaux de commutation (NPN, PNP) et fournissent les sorties numériques aux déclencheurs de commutateur (solénoïdes, alarmes) dans la zone ex 0.<br> <br> Selon le module, le courant de sortie est limité pour les groupes IIC/IIB de protection d'allumage à 35 mA<br> <br> <br> ou 60 mA (seulement un canal). L'alarme intégrée entre en contact avec l'issue une alerte en cas d'un défaut de fonctionnement ; ceci facilite le dépannage et augmente la disponibilité de système.<br> <br> <br> <br> Les amplificateurs sur rail de déconnecter-commutateur sont sur option disponibles dans une ou à deux voies versions.<br> Avec la largeur de 11 millimètres par canal, les dispositifs ont besoin de peu d'espace dans le coffret électrique.|30105|Weidmüller|1545131221277-25a16362-e57b-4095-8db2-986cb467ed06|DONE
1000081|750-880/025-002|unité terminale distante GPRS / Ethernet|Bien qu'il ait un nombre limité de modules d'entrée-sortie, l'ECO Telecontroller (750-880/025-002) du WAGO est rentable et la meilleure alternative aux unités de commande complexes. Néanmoins, non toutes les applications dans le secteur de telecontrol exige un grand nombre de modules d'entrée-sortie. Ce telecontroller se relie seulement à un maximum de quatre modules d'entrée-sortie.<br> <br> Il y a de nombreux avantages de ce nouveau et le dispositif efficace et certains de ces avantages incluent : ils sont meilleur marché de loin par rapport à d'autres telecontrollers avec beaucoup de modules d'entrée-sortie, ils sont plus petits la taille et en économisant de ce fait sur l'espace aussi bien que le faciliter pour installer dans les petits espaces. Les domaines d'applications pour ce dispositif sont également tout à fait larges et ils incluent la station locale de réseau surveillant, commande virtuelle de centrale aussi bien que la réduction de puissance d'usine d'EFG. Certains des dispositifs techniques de ce dispositif incluent une interface de carte d'écart-type et un commutateur à deux orifices.|30108|wago|1545131227057-85712795-b009-46b2-bb46-021e14ac29bc|DONE
1000082|RAFI GmbH & Co. KG|panneau de contrôle électromécanique|Les systèmes personnalisés spéciaux sont des claviers d'entrée combinés à des technologies d'entrée les plus diverses.|30109|IFM|1545131232251-43537e66-d5dc-4eb9-9ac8-da83946e219f|DONE
1000083|CR2532|contrôleur de process|Pour des fonctions de commande complexes dans les véhicules et engins mobiles<br> Avec de nombreuses entrées et sorties multifonctions configurables<br> Interfaces CAN puissantes pour de nombreuses applications de communication<br> Librement programmable suivant CEI 61131-3 avec CODESYS<br> Homologation de type E1 de l'office fédéral allemand sur la circulation des véhicules automobiles pour l'emploi dans des conditions sévères|30109|IFM|1545131237635-acbde855-e2ac-4f66-8e3a-64eb5bd07501|DONE
1000084|750 series|contrôleur de bus de terrain|L'idée fondamentale sur la modularité du système se retrouve dans le support de nombreux systèmes de bus de terrain.Selon l'application, on peut choisir entre des commandes, et ceci pour différents protocoles. Avec la diversité de commandes pour les bus de terrain et standards industriels ETHERNET les plus importants, on peut répondre facilement aux demandes spécifiques des clients. Le schéma de système reste dans tous les cas identique. Les erreurs de manipulation sont ainsi réduites au minimum et les investissements garantis à long terme.|30109|wago|1545131243040-25faba8e-5336-4072-98ee-f469c7e004ee|DONE
1000085|Weidmüller|module de surveillance de tension / pour appareillage|Les modules de surveillance de tension surveillent 1 - et les systèmes triphasés vers le haut de to450 V AC/DC.<br> <br> Les contacts de relais sont disponibles du côté de rendement<br> pour la surveillance directe de sousvoltage ou de surtension. En surveillant la tension vous pouvez continuellement commander différents dispositifs ou sous-systèmes. Toutes les anomalies ou interruptions de tension dans les circuits d'approvisionnement peuvent être évaluées comme défaut de fonctionnement opérationnel. Des étapes visées pour rectifier le problème peuvent alors être lancées.|30109|Weidmüller|1545131249749-bf298b68-4f9e-4209-a47c-d96568530f5c|DONE
1000086|600 V, 11 - 75 A # RGC series|contrôleur de puissance proportionnel|Carlo Gavazzi propose une gamme importante de relais statiques (SSR) munis de la technologie de liaison par diffusion directe sur cuivre pour une plus longue durée de vie et une plus grande fiabilité. Les relais statiques sont couramment utilisés dans l'industrie plastique, l'emballage et le conditionnement, l'agroalimentaire et le génie climatique en complément de commutateurs de pompe et d'éclairage. Dans les applications de Chauffage-Climatisation-Ventilation, nos relais sont la solution idéale comparée aux contacteurs mécaniques, en raison de leur longue durée de vie et leur commutation silencieuse. Nous offrons également une large gamme de relais statiques avec dissipateur thermique intégré.|30109|CARLO GAVAZZI|1545131254795-1d19d2c6-1fe3-4fe9-9ba4-71121fa5f544|DONE
1000087|MIMIC|panneau de contrôle 3 canaux|La série imitatrice est un panneau de commande conçu pour les opérations moyennes et complexes où l'association avec des panneaux de lutte contre le feu sont exigées. Elle a 485 3 de dosage pompes commande de porte série, voyage de surcharge et contacts thermiques magnétiques. Le panneau de commande est employé dans les applications comprenant les usines génératrices de puissance, installations de traitement des effluents, systèmes de canalisation de l'eau, coffrets de commande, salles de commande et arène de surveillance au sein des usines industrielles énormes.|30109|OBL|1545131260333-e15b072b-0327-4f37-ae91-d8e97d66465f|DONE
1000088|tebis|unité de contrôle pour la domotique|Système domotique tebis<br> l’installation électrique communication<br> En adoptant le système communicant domotique tebis, vous enrichissez votre savoir-faire pour<br> proposer à vos clients les plus exigeants une solution sur mesure qui soit le reflet de leur mode<br> de vie.<br> Facile à installer, facile à programmer grâce au TX100, tebis est la solution pour vos chantiers<br> en résidentiel, locaux professionnels et petit tertiaire.<br> Grâce à des fonctionnalités innovantes comme domovea, tebis représente une réelle opportunité<br> de différenciation.|30109|hager|1545131265649-489c996a-910c-4dae-a6a0-e3ef74bea127|DONE
1000089|DESMI Pumping Technology A/S|système d'automatisation|OptiSave - système économiseur d'énergie<br> <br> Contrôle intelligent de votre circuit de refroidissement de refroidissement<br> <br> <br> Avec le système d'automation et d'OptiSave de DESMI il est simple - des économies 80 000 USD en ayant un contrôle intelligent de votre circuit de refroidissement de refroidissement<br> <br> Les navires intégrés de circuit de refroidissement de refroidissement est conçus pour l'opération dans l'eau de mer 32°C et la charge 100% de moteur et les courses de matériel annexe comme si cette condition est permanente.<br> <br> Cependant, les températures d'eau de mer des océans ne sont pas 32°C partout dans le monde. En fait, il y a seulement peu de points névralgiques où ces conditions sont présentes. Ceci signifie que le système de refroidissement dans 95% de temps d'opération absorbent trop d'énergie.|30109|DESMI|1545131274820-d91f4c43-81d6-4622-972d-7f6ec8b7ff2b|DONE
1000090|Clever|unité de contrôle aérateur / chauffante|Le contrôle intelligent adapte automatiquement le fonctionnement du rideau aérien aux conditions d'entrée, maintenant le confort tout en économisant l'énergie. Il optimise la ventilation et le chauffage pour faire une barrière efficace pour une séparation optimale de climat|30109|IFM|1545131280013-2a5f21e3-4f0e-4448-a848-cedb94e66686|DONE
1000091|CTP1-E series|HMI à écran tactile / à montage VESA / 800 x 480 / 1024 x 768|Ecran tactile TFT-LCD<br> › Système de refroidissement sans ventilateur<br> › 32 bit 600 Mhz ou processeur Cortex-A8 1 Ghz<br> › Horloge intégrée (RTC)<br> › Communication directe via le port de programmation M3<br> › Protocole Modbus RS485 (drivers pour M3 et em4)<br> › Protocole Modbus TCP/IP (drivers pour M3 et em4)<br> › Serveur VNC intégré<br> › Fonctions supplémentaires dans le logiciel de programmation<br> Crouzet Touch Soft (e-mail, base de données de<br> recettes, sécurité renforcée)<br> › Certification CE, homologation cULus|30110|crouzet|1545131287557-c761a68d-c23e-495f-ae0c-f6feafe1693a|DONE
1000092|IX50, ZZ0214 series|indicateur de position / à LED / programmable / pour vanne|Signalisation des positions des vannes à simple clapet, à double clapet ou à membrane<br> Sorties de commutation à positionner librement : vanne ouverte / fermée, battement du clapet inférieur<br> Remplacement pour trois générateurs de signaux TOR<br> Résolution de 0,2 mm sur toute la plage de mesure<br> Programmation des positions des vannes par boutons-poussoirs|30111|IFM|1545131292426-b5dae663-e727-4b8e-9ef9-1bcb35c9989f|DONE
1000093|RD 88950400|indicateur de process / numérique / pour montage sur panneau|Mettez en avant les données de votre application<br> Afficheur (36 x 72 mm) 4 digits 14 mm rouges<br> Gamme d'affichage configurable<br> Entrée 0-10 V<br> Degré de protection en face avant IP65|30111|crouzet|1545131298212-431dc88e-01fd-4f8e-ab39-cdc6878ab458|DONE
1000094|DI350|indicateur numérique / de courant / de tension / à LED|3 afficheurs numériques à 3 digits 1/2 avec alimentation électrique auxiliaire en boîtier 1/8 DIN IP65<br> pour installation en panneau de commande.<br> Le DI350 est un affichage numérique bon marché pour les signaux de courant <br> et de tension pour les applications industrielles. Avec cet affichage, les signaux analogiques peuvent être affichés sur l'ensemble des plages 4 à 20 mA<br> ou 0 à 10 V.<br> Une alimentation régulée intégrée peut alimenter <br> des convertisseurs de mesure à deux fils connectés côté entrée.|30111|Weidmüller|1545131303933-71e5b5ed-0a2f-48ba-8f44-ad433c8dddd1|DONE
1000095|max. 500 V # LDM40 series|indicateur de process / numérique / pour montage sur panneau|Carlo Gavazzi offre une gamme complète d'indicateurs de tableaux numériques (ampèremètres, voltmètres, fréquencemètres, régulateurs de température, tachymètres et débimètres) pour les clients intégrateurs, tableautiers, l'instrumentation et maintenance. Couvrant tout type d'entrées, nos indicateurs de tableaux numériques sont adaptés à tous vos besoins d'affichage.|30111|CARLO GAVAZZI|1545131308240-5004e0f4-0496-49a4-8b7b-8cf383e35f8c|DONE
1000096|SFEV|indicateur de débit / de pression / numérique / pour capteur|Pour les capteurs de pression SFET<br> 3 1/2 caractères alphanumériques|30111|festo|1545131312926-02e7348a-c730-4e1a-94ee-0e8e8ea541c1|DONE
1000097|DX203, DX2200, DX201 series|afficheur à LED / à 6 chiffres / IP65|Écran LED à 6 caractères bien lisible<br> Variantes AC et DC<br> Surveillance fiable de capteurs avec signaux standards analogiques<br> Valeurs affichées avec mise à l'échelle et combinaison de signaux<br> Sortie de commutation pour une surveillance fiable de valeurs limites|30112|IFM|1545131321392-0624c597-a4bf-41cf-8f10-b64d718df300|DONE
1000098|E30430, E30391|afficheur numérique|Pour l’affichage de jusqu’à quatre valeurs de process<br> Intégration simple dans toute structure IO-Link existante<br> Changement de couleur du texte et de l’arrière-plan<br> Ajustement flexible de l’affichage, même en fonctionnement<br> Avec affichages texte et fenêtre de messages pour texte libre|30112|IFM|1545131326057-e0730583-b353-4561-9138-d23df61ae4d9|DONE
1000099|DP2200|afficheur à LED / compact|Pour le contrôle fiable de valeurs limites de capteurs analogiques<br> Affichage LED bien lisible avec affichage alternatif rouge-vert<br> Communication et paramétrage facile via IO-Link<br> Boîtier compact avec indice de protection élevé<br> Conversion fiable des signaux de valeurs mesurées analogiques en IO-Link|30112|IFM|1545131330598-43731386-64b0-460c-b903-8f1182345907|DONE
1000100|RD 88970410|afficheur LCD / 17 segments|Mettez en avant et paramétrez les données de votre application<br> Ecran LCD rétro-éclairé de 4 lignes de 18 caractères avec clavier 6 touches ou 10 touches avec 4 Leds|30112|crouzet|1545131338851-a362f1f9-b473-489d-a871-1955094009db|DONE
1000101|MD-15|afficheur de communication visuelle / LCD / compact|L'affichage d'affichage à cristaux liquides de Signage de Digital de Caltron, le MD-15, est le véhicule idéal pour la publicité visuelle et des applications au détail d'affichage de l'information. Avec un grand signage numérique l'écran d'affichage à cristaux liquides de 15 pouces, les capacités entièrement intégrées de joueur de MPEG et comporter l'installation prête à l'emploi simple, le Signage de MD-15 Digital tire toutes les données des cartes de mémoire à semi-conducteur, empêchant toutes les complications trouvées dans des systèmes de DVD et de magnétoscope.<br> <br> Le Signage de MD-15 Digital montre la publicité visuelle et TV toujours au détail des cartes flash et les appuis (JPEG), l'audio (MP3), et la vidéo compacts (playback MPEG1/MPEG2/MPEG4). Avec 24/7 playback de capacité, le MD-15 est votre arrête la solution aux affichages numériques de signage.<br> <br> Caractéristiques<br> <br> Faits MD-15 rapides<br> <br> vidéo et image de sortie de 640 x 480 résolutions<br> Peuvent 5120 x 3840 JPEGS downscale à la sortie 640 x 480<br> Appuis MPEG1 (.mpg, .dat) - MPEG2 (.mpg, .avi) - PS MPEG4, vidéo d'asp (.avi, .asf, .divx)<br> Le codec recommandé est divx ou xvid au débit binaire visuel de moins de 5 mbps<br> Fonctionnalités standard<br> <br> Bouchon de carte de CF pour empêcher le vol de carte de mémoire<br> sous tension/hors tension Progiciel-verrouillable et autres commutateurs (sur l'affichage d'écran) pour empêcher l'accès non autorisé public<br> sous tension/hors tension Semi-caché et d'autres commutateurs d'ajustement (sur l'affichage d'écran)<br> Compteur rotatoire intégré pour commuter entre les groupes de présentation<br> Formats des affichages JPEG/motion, du JPEG, du MP3, du MPEG1, du MPEG2, du MPEG4 (AVI), et du VOB pour la TV au détail et la publicité visuelle<br> 100 x 100 trous de montage numériques standard d'enseigne de millimètre VESA assortissent facilement des kits de support de tiers<br> Playback automatique de répétition pour la publicité visuelle faite une boucle<br> Inclus dans le paquet<br> <br> À télécommande<br> adaptateur et corde de puissance de +12V<br> Affichage de Signage de médias de l'affichage à cristaux liquides MD-15|30112|IFM|1545131344108-96fd3117-0e8a-456a-8763-d71fd5b5c228|DONE
1000102|CTR48 series|compteur binaire / tachymètre / de lots / numérique|Compteur, Tachymètre, Chronomètre, Multitotalisateur, Compteur de lots, Totalisateur à présélection<br> Fréquence d'entrée maximum 40 k Hz<br> Facilité de paramétrage, configuration par menu textuel<br> Modification aisée des préselections<br> Facteur de multiplication et de division<br> Relais inverseur 5 A et sortie statique<br> Connecteurs débrochables<br> Afficheur LCD rétro-éclairé (orange) : 2 lignes, 6 digits ou afficheur multicolore (vert-rouge)<br> IP 65 façade étanche<br> Possibilité de verrouiller le clavier, complétement ou partiellement (présélection, programmation)<br> Accessoires pour découpe 72 x 72, 55 x 55, adaptateur rail DIN|30113|crouzet|1545131350682-3aa520ce-782f-4802-aa99-e0b30873bbdf|DONE
1000103|FMC01CW24|compteur horaire / numérique / électromécanique|Types électromécaniques et électroniques. Types électromécaniques : compteurs de pulse et compteurs horaires; plus un appareil qui combine les deux. Ces dispositifs peuvent être équipés ou non d'un bouton de remise à zéro en façade. Types électroniques : compteurs de pulses, compteurs de pulse à préselection, compteur horaire, compteur de fréquence ou de vitesse.|30113|CARLO GAVAZZI|1545131354698-7d73eb14-f2d8-45c0-ad17-ff786bbfdbc7|DONE
1000104|EC100|compteur horaire / électromécanique|type de raccordement : avec la vis<br> Croix-section de raccordement. câble flexible : ² de 1/6mm<br> Croix-section de raccordement. câble rigide : ² de 1.5/10mm<br> Mode de fixation : Vacarme-Rail<br> Fréquence : 50 hertz<br> Température de fonctionnement : °C -10 à 45<br> La température de stockage : °C -20 à 60<br> Index IP de protection : 20|30113|hager|1545131358563-dacdab4a-1bcd-4b7e-ab76-3965290f6031|DONE
1000105|Festo|compteur pneumatique / à présélection|<br> Raccord M5<br> Débit 50 l/min<br> Durée de temporisation<br> Compteur totalisateur<br> Compteur à présélection<br> Montage frontal<br> Capot de protection.|30113|festo|1545131362327-d71a3c9e-3300-4907-b922-1ec8ae865aec|DONE
1000316|Weidmüller|connecteur de données / DIN / rectangulaire / M12|Weidmüller propose des connecteurs d'électrovannes comme câble de liaison avec connecteurs M12 et extrémité libre. L'état de l'électrovanne est signalé par une LED. Les électrovannes sont toutes équipées d'un circuit de protection. La gamme Weidmüller comprend des connecteurs d'électrovannes de type A, B, C salon la DIN et le standard industriel. En position enfichée on atteint l'indice de protection IP67. L'orientation de sortie est également très importante. Chez Weidmüller ce sont les versions 0 degré qui sont livrées ce qui signifie que la direction de la sortie de câble correspond au contact PE.|40430|Weidmüller|1545131172061-2f36c52e-5f27-435c-87a2-c456e4392477|DONE
1000317|CNLZ 06 VG|connecteur de données / DIN / rectangulaire / à verrouillage|«&nbsp; Description de produit<br> Connecteurs complets 16A de série  tCNZ maximum - 500V (vis)<br> Type de produit  thoods avec à levier unique, insertions de série de CNE, avec l'entrée de côté de capot de terminaux de connexion de vis<br> Connecteurs de famille  tcomplete<br> La taille  tsize  «&nbsp;44,27 &nbsp;»<br> Nº des poteaux poteaux  t6 +<br> Données techniques<br> Actuel  t16 A (C.A. et C.C)<br> Tension (v)  t500 V<br> Tension d'impulsion soutenue  t6kV<br> Degré de pollution  T3<br> Section de conduite  t0.5 mm2 - 2,5 mm2<br> A.W.G. de dimension  t20 - 14<br> Matériel  tmetal<br> Le type  tsilver de contact ont plaqué<br> Degré d'IP de protection  tIP66 (et IP69K DIN 40050 - 9)<br> Entrée de câble  tPg16  /html&nbsp;»|40430|ILME|1545131176976-08295a0b-7146-40b4-8cb3-6344922f3bff|DONE
1000318|Parker - Electronic Controls Division|connecteur de données / pour bus CAN / de véhicule|Les faisceaux de développement de contrôleur VMM et CM de Parker sont des connexions de fils volants qui permettent de commencer facilement la programmation de chacun des contrôleurs CM et VMM, tout en supportant des tableaux de bord.|40430|wago|1545131181341-5c68b81f-1701-484b-873a-77eb49a945cf|DONE
