product_id|model|label|description|category_id|brand|image|status
1000568|NP series|vanne à pointeau / manuelle / pour fluide agressif|Pointeaux série NPVannes pointeaux avec presse étoupe protégeant le filetage en cas de fluides agressifs.|60409|Parker|1545131206335-848c8c44-34dd-44c1-bb29-e789c8c7cede|DONE
1000569|SN6 series|vanne à pointeau / manuelle / compacte|Pointeaux série SN6Vannes pointeau compactes....|60409|Parker|1545131212355-73eb9bf1-787e-4d8b-b7e8-467c450c5624|DONE
1000570|U series|vanne à pointeau / manuelle / pour environnement dangereux / haute température|Pointeaux série UVannes pointeau pour environnement sévère et haute températures (jusqu'à 649°C).|60409|Parker|1545131218450-673678e5-c1b8-440e-9aac-c388af99aa49|DONE
1000571|MS6-SV|vanne à piston / à commande électrique / pour air comprimé / en aluminium|<br> Taille 6<br> Raccord G1/2, également disponible avec filetage NPT<br> Pression 3,5 ... 10 bar<br> Débit 4300 l/min<br> Tension 24 V CC<br> Pilotage<br> Commande électrique<br> Manomètre en bar, psi, Mpa<br> distributeur 3/2 NF<br> Silencieux<br> Sens du débit<br> de gauche à droite<br> de droite à gauche<br> <br> Caractéristiques spécifiques:<br> <br> Jusqu'au niveau de performance PL e|60410|festo|1545131222554-0cc8b17d-1ec9-4461-b86b-4ac50c985817|DONE
1000572|PA series|vanne à piston / électrique / de contrôle / pour l'eau|Vannes Inox à Siège Incliné Parker série PA pour applications industrielles et de processActionnée par une pression sur un piston, les vannes à siège incliné Parker série PA permettent de contrôler des fluides chargés ou corrosifs avec des températures élevées. Deux types de matériaux sont proposés pour le corps (inox 304 ou 316) et pour l'actionneur (aluminium ou inox 304.) Ces vannes sont disponibles en versions NF et NO, des versions compactes de faible encombrement ainsi que des modèles spécifiques pour les liquides permettant de se prémunir des coups de bélier sont également disponibles. Les tailles de raccordements proposés vont de DN 10 (3/8"") à DN 65 (2 1/2"")|60410|Parker|1545131229347-aea7e822-28fa-4495-9df3-ab20a79f5deb|DONE
1000573|VBOH|vanne coulissante / manuelle / d'arrêt / pour air comprimé|<br> Raccord M5, G1/8, G1/4, G3/8, G1/2, G3/4<br> Débit nominal normal 236 ... 7691 l/min.<br> Clapet.|60411|festo|1545131234303-ce9e2974-16a4-4309-9882-9424907469ee|DONE
1000574|W|vanne coulissante / manuelle / d'arrêt / pour air comprimé|<br> Raccord M5, G1/2, G1/4, G1/8, G3/4, G3/8<br> Débit nominal normal 120 ... 6800 l/min<br> Clapet.|60411|festo|1545131238966-e8233ac0-62c0-47fe-a54c-f41db44fd8d2|DONE
1000575|MS-EM|vanne coulissante / manuelle / d'arrêt / pour air comprimé|<br> Connexion G1/8, G1/4, G3/8<br> Débit 1200 … 2200 l/min.<br> <br> Connexion G1/4, G3/8, G1/2, G3/4<br> Débit 3000 … 8700 l/min.<br> <br> Raccordement G1/2, G3/4, G1, G1 1/4, G1 1/2<br> Débit max. 8000 l/min 18000 l/min<br> <br> Connexion G1, G1 1/4, G1 1/2, G2<br> Débit 25000 … 32000 l/min.|60411|festo|1545131243851-ce3f566d-b0a1-4858-a75b-7cd533a7ec18|DONE
1000576|VBOH|vanne coulissante / manuelle / d'arrêt / pour air comprimé|<br> Raccord M5, G1/8, G1/4, G3/8, G1/2, G3/4<br> Débit nominal normal 236 ... 7691 l/min.<br> Clapet.|60412|festo|1545131248258-21614c89-462c-4f88-8aba-45560bf49b46|DONE
1000577|HE|vanne à boisseau sphérique / manuelle / d'arrêt / pour air comprimé|Raccordement R1/8... R1/2<br> Raccord enfichable 6, 8, 10, 12 mm<br> Débit 115 ... 2230 l/min<br> Vanne d'arrêt<br> <br> Caractéristiques spécifiques:<br> <br> Différentes variantes de montage|60412|festo|1545131253321-a74f602d-fca0-4dd9-bab6-f5f822acd6b3|DONE
1000578|W|vanne coulissante / manuelle / d'arrêt / pour air comprimé|<br> Raccord M5, G1/2, G1/4, G1/8, G3/4, G3/8<br> Débit nominal normal 120 ... 6800 l/min<br> Clapet.|60412|festo|1545131257758-154e9eaf-4a7d-4085-bf57-8947150bfc17|DONE
1000579|LR, LRMA|vanne à clapet / de régulation de pression / pour air comprimé|<br> Raccord M5, G 1/8, G 1/4, G 3/8, G 1/2<br> Raccord instantané 4, 6, 8, 10, 12 mm<br> Débit 22 … 760 l/min<br> pour une utilisation en dehors de l’unité de conditionnement<br> avec clapet antiretour intégré.|60413|festo|1545131262763-6bf60bf5-8738-400e-a7f7-d5802f3d3a37|DONE
1000580|LRL, LRLL|vanne de régulation de pression / pour air comprimé / en laiton|Régulateur de pression différentiel<br> Raccordement M5, G1/8, G1/4, G3/8, G1/2<br> Raccord enfichable 4, 6, 8, 10, 12 mm<br> Débit 30 ... 760 l/min|60413|festo|1545131268448-e4c06436-faef-40ab-945f-867a9944844c|DONE
1000581|GRU, GRE|vanne de contrôle de débit / de régulation de débit / pour air|<br> Raccord G 1/8, G 1/4, G 3/8, G 1/2, G 3/4<br> Débit 0 ... 8 000 l/min<br> Régulateur de débit.|60413|festo|1545131273167-f48b5c83-933b-47a3-8ff5-f40d159c6f28|DONE
1000582|VHEM|vanne à levier / de contrôle / pour air / en aluminium|<br> Fonctions de distributeur 3/2, 5/2<br> Raccordement G 1/8, G 1/4<br> Types de pilotage : levier de touche, bouton-poussoir<br> Pilotage direct ou prépiloté.|60414|festo|1545131277705-21e1d85a-dfc3-4567-9947-74674cb4b937|DONE
1000583|SV|vanne à clapet / manuelle / de contrôle / pour air|* Raccord M5<br> * Débit 80 l/min<br> * Distributeur en métal.|60414|festo|1545131282833-90f067e9-5e99-49be-b8f8-8d45cb3d6eb0|DONE
1000584|VFOH|vanne à boisseau conique / à commande pneumatique / de contrôle de débit / pour air comprimé|<br> Raccord G1/8, G1/4<br> Raccord enfichable 4, 6, 8, 10 mm<br> Débit 0 ... 530 l/min.<br> Régulateur/limiteur de débit<br> <br> Caractéristiques spécifiques:<br> <br> Facile à nettoyer<br> Protection anticorrosion renforcée|60414|festo|1545131287458-0934a3cc-92f4-44fa-85ce-bfdf92fce208|DONE
1000585|PA series|vanne à piston / électrique / de contrôle / pour l'eau|Vannes Inox à Siège Incliné Parker série PA pour applications industrielles et de processActionnée par une pression sur un piston, les vannes à siège incliné Parker série PA permettent de contrôler des fluides chargés ou corrosifs avec des températures élevées. Deux types de matériaux sont proposés pour le corps (inox 304 ou 316) et pour l'actionneur (aluminium ou inox 304.) Ces vannes sont disponibles en versions NF et NO, des versions compactes de faible encombrement ainsi que des modèles spécifiques pour les liquides permettant de se prémunir des coups de bélier sont également disponibles. Les tailles de raccordements proposés vont de DN 10 (3/8"") à DN 65 (2 1/2"")|60414|Parker|1545131291895-c6927a34-5bc4-46d2-a944-7a731e019607|DONE
1000586|PR series|vanne à boisseau sphérique / à levier / de contrôle|Vannes à boisseau série PR Plug. Vannes à boisseau cylindrique.|60414|Parker|1545131297610-45641aaa-79a3-4fb8-9062-00dd814accf5|DONE
1000587|N series|vanne à pointeau / manuelle / de réglage|Vannes de réglage fin, série NRègle précisement un débit à des pressions allant jusqu'à 138 bar, pour un Cv de 0,039 avec 13 tours de volant.|60414|Parker|1545131304486-c199b9b4-5584-4def-be7a-49fddde0bf6c|DONE
1000588|815132 series|vanne électropneumatique / de contrôle|Bloc complet, prêt à installer, se composant : <br> Le ■ a préconfiguré la sous-base de 8 positions <br> ■ 6 modules monostables de 4/2 valve avec 24 trous pilotes de V c <br> plaques d'obturation du ■ 2 (pour l'extension s'il y a lieu) <br> câble de connexion du ■ 1|60414|crouzet|1545131308796-ff7421ec-bce6-4ed8-98d6-f4ca047854ea|DONE
1000589|VBNF|clapet anti-retour pneumatique / à commande assistée|<br> Raccord G 1/8, G1/4<br> Connecteur enfichable 6, 8 mm<br> Débit 260 l/min<br> Hauteur réduite<br> Peut être tourné horizontalement sur 360° une fois assemblé<br> <br> Caractéristiques spécifiques:<br> <br> Hauteur minimale<br> Commande manuelle de l'échappement possible|60415|festo|1545131313757-3d74bfbe-9472-46b3-ac44-23fbec1f1c33|DONE
1000590|H, HB|clapet anti-retour à visser / d'arrêt / piloté|<br> <br> <br> Raccordement M5, G1/8, G1/4, G3/8, G1/2, G3/4<br> Raccord enfichable 2, 4, 6, 8, 10, 12 mm<br> Débit 115 ... 2230 l/min<br> Vanne d'arrêt<br> A visser|60415|festo|1545131319206-fa836c23-5f86-4894-8e6a-582e3da4c73a|DONE
1000591|C series|clapet anti-retour à soupape / de contrôle de débit / en acier inoxydable|Clapets anti-retour CClapet anti-retour standard de 1/8"" à 1"" , existe aussi en raccordement métrique OD. Différentes pressions d'ouvertures disponibles de 0,02 bar à 6,89 bar.|60415|Parker|1545131325158-07244c64-371c-4d52-b74f-80616983f218|DONE
1000592|CB, CBF series|clapet anti-retour à bille / à soupape / pour gaz|Clapets anti-retour CB CBFClapet anti-retour spécifique pour turbines à gaz et fuel, évitant la maintenance due au ""coking"", peut être combiné avec un filtre (CBF).|60415|Parker|1545131330004-25172adc-bb3d-44b8-83c7-73840756b05f|DONE
1000593|CO series|clapet anti-retour à soupape / en acier inoxydable|Clapets anti-retour COClapets anti-retour avec renforcement d'étanchéité par joint sur la partie mouvante, existe aussi équipé de raccords Vacuseal.|60415|Parker|1545131335806-335b158f-748d-4c7f-97c9-bed4df2695d6|DONE
1000594|H series|manifold multivoie / en acier inoxydable|Manifolds distributionBloc manifold 5 ou 10 voies équipé de vannes pointeaux.|60418|Parker|1545131339919-821ebe60-057b-4742-9879-6d3ec14a2fcf|DONE
1000595|DONALDSON|manifold multivoie / d'acier / pour huile|Les solutions propres filtrent des tubulures pour augmenter le débit de capacité ou d'augmentation au delà de la capacité d'une tête simple ou double de filtre. Les tubulures manipulent des débits jusqu'à 2650 LPM/700 gal/mn. Deux tubulures ou plus peuvent être mises d'aplomb ensemble pour adapter encore à de plus grands débits.Les tubulures ont dédoublé l'écoulement même entre les différents filtres. Passages liquides par seulement un des filtres sur son chemin à travers la tubulure. La division de l'écoulement entre les filtres multiples mis d'aplomb en parallèle ralentit la vitesse et réduit la chute de pression par chaque filtre. Une fois utilisés avec les filtres propres de solutions, ils sont une partie intégrante de s'assurer que votre équipement reçoit le carburant et le pétrole les plus propres possibles.|60418|DONALDSON|1545131345299-ae1c8146-d23b-4713-9c35-345b0b9ae47b|DONE
1000351|ECR-3 - DRAIN VALVE|boîte de dérivation à encastrer|• La soupape de vidange ECR3 est un dispositif destiné à l'utilisation d'évacuer l'eau a produit d'en raison de la condensation à l'intérieur de la clôture.<br> • La soupape de vidange est assemblée dans la partie la plus inférieure ou la partie latérale de la clôture parce que l'eau est accumulée dans la partie inférieure de la clôture.<br> • L'eau sortira avec la présence du dispositif de soupape de vidange.<br> • Fait de l'acier inoxydable ou de l'acier galvanisé.<br> • La garniture est en aluminium.<br> • Le joint circulaire est en caoutchouc de silicium.<br> • IP66/IP67 en position de fermeture (IP44 une fois installé sur le fond ou du côté de l'enclosure*).<br> détail de *for voir la note technique et la note d'instruction|40447|MARECHAL ELECTRIC|1545131172207-4612417d-6c47-4a54-87f5-0f47e82d38de|DONE
1000352|PVS-JB-8-M|boîte de dérivation murale / d'acier|La boîte de jonction d'ABB est un dispositif qui est parfait pour relier les générateurs solaires à l'inverseur d'ABB et à la station centraux de mégawatts. Cette boîte de jonction se compose de huit entrées avec la fonction de surveillance courante de corde. C'est une solution complète due à ses dispositifs complets et étendus de protection.|40447|abb|1545131177190-00d367a7-909f-42a4-bcec-c51c8ee1d90f|DONE
1000353|Weidmüller|boîte de dérivation en saillie / IP66 / en acier inoxydable / de bus de terrain|Les dérivateurs de bus de terrain FBCon sont disponibles en version industrielle et EEx (ia). Ils servent au couplage de 1 à 8 appareils de terrain ou capteurs.<br> La connexion s'effectue par des câbles de dérivation. Le raccordement du câble de dérivation s'effectue au choix en tant que raccordement débrochable M12 ou directement par un presse-étoupe CEM.<br> <br> <br> La communication et l'alimentation de l'appareil sont assurées par un câble à 2 fils commun. Les répartiteurs offrent les caractéristiques suivantes, selon la version :<br> <br> Raccordement à ressort<br> Protection contre les surtensions pour le câble principal <br> Limiteur de courant pour chaque câble de dérivation <br> Presse-étoupe CEM<br> Connecteurs enfichables M12<br> Connecteur de terre externe<br> Fonctionnement ininterrompu du bus<br> Modèle industriel<br> Extrémité de bus intégrée (non Ex)<br> Modèle antidéflagrant ATEX<br> Élément de compensation de pression <br> Indices de protection IP65, IP66, IP67<br> Modèles en acier inox<br> Compatible PROFIBUS-PA|40447|Weidmüller|1545131181775-7ef19fef-59ed-498a-b23a-dc8941703626|DONE
1000354|CBC 06 L|capot de connecteur en métal|«&nbsp; Brève description : capots pour à levier unique, taille  «&nbsp;44,27 &nbsp;», sans entrée, être percé, une version plus large, IP66<br> Les clôtures assurent l'estimation de protection d'IP une fois jointes et verrouillées. Pour être complets avec le câble glands.  /html&nbsp;»|40448|ILME|1545131186248-5099015a-38c7-402a-91e7-9c0f2a1f0fb9|DONE
1000355|QG V|armoire de distribution électrique / sur pied / à portes battantes|«&nbsp; Description de produit<br> Kit d'ensemble de panneaux de site de série  tQG<br> Type de produit  conseil tEmpty à réunir<br> Composants de famille  tQ pour des panneaux de chantier de construction<br> D'autres détails techniques  t<br> Poids) (de kilogramme  t23,11<br> L'information de commande générale  t<br> Code d'EAN  t8015747121217  /html&nbsp;»|40452|ILME|1545131191216-a883e94f-f394-43ae-9065-b1e5cf665a5c|DONE
1000356|univers series|armoire électrique / à montage mural / à portes battantes / en métal|Enveloppes<br> quadro4, 5, +, univers, orion plus<br> L’ensemble de l’offre d’enveloppes Hager permet de réaliser des tableaux<br> électriques dans les bâtiments tertiaires :<br> - la gamme quadro propose 3 types d’enveloppes : quadro4 se décline en coffrets et armoires<br> IP 4 à assembler, quadro5 intègre des coffrets et armoires monoblocs IP 5 et quadro+ et des<br> cellules à composer<br> - la gamme univers propose des armoires IP 44 à IP 65<br> - la gamme étanche orion plus IP 65 se compose de coffrets métalliques et polyester destinés<br> à un usage général en milieu spécifique : agressivité chimique, humidité, poussières etc.|40452|hager|1545131195783-2439aadb-ca18-4bb8-ad83-497704a664e6|DONE
1000357|EPKMZ series|boîtier mural / rectangulaire / en aluminium / GRP|Boîtiers de commande en GRP, Aluminium exempt de cuivre ou Inox, conçus pour offrir flexibilité, légèreté et solution économique sur mesure à la demande du client. À assembler avec des commutateurs Ex-de pour la gamme EF.. et des commutateurs Ex-d pour la gamme CP..<br> EPKMZ Series : coffret disjoncteur - aluminium exempt de cuivre.|40453|MARECHAL ELECTRIC|1545131201352-879732a7-98fd-4825-baca-fd19ecd3d9eb|DONE
1000358|EJB series|boîtier portatif / rectangulaire / en aluminium / avec porte transparente|Large gamme de coffrets en fonte d’aluminium exempt de cuivre, ou Inox. Idéale pour le contrôle-commande, l’automatisme et l’instrumentation, avec interrupteurs et/ou composants de protection. Ces coffrets peuvent être complétés avec des accessoires tels que boutons poussoirs, boutons tournants, potentiomètres, voyants, organes à réarmement ... Les boîtiers peuvent être adaptés pour concevoir des tableaux personnalisés dans la distribution/éclairage ou traçage. Ils peuvent être utilisés en extérieur ou intérieur, en zones à risque d’explosion ou en environnement agressif dus à la présence de gaz, vapeurs ou poussières combustibles.|40453|MARECHAL ELECTRIC|1545131206322-53356637-3071-4c23-8e6d-8d5feb16852a|DONE
1000359|GUB series|boîtier compact / modulaire / en aluminium / de commande|Large gamme de coffrets en fonte d’aluminium exempt de cuivre, ou Inox. Idéale pour le contrôle-commande, l’automatisme et l’instrumentation, avec interrupteurs et/ou composants de protection. Ces coffrets peuvent être complétés avec des accessoires tels que boutons poussoirs, boutons tournants, potentiomètres, voyants, organes à réarmement ... Les boîtiers peuvent être adaptés pour concevoir des tableaux personnalisés dans la distribution/éclairage ou traçage. Ils peuvent être utilisés en extérieur ou intérieur, en zones à risque d’explosion ou en environnement agressif dus à la présence de gaz, vapeurs ou poussières combustibles.|40453|MARECHAL ELECTRIC|1545131210659-718fbe73-4529-4155-89ee-0063a5bc7fb3|DONE
1000360|Klippon® TB series|boîtier mural / rectangulaire / en acier inoxydable / avec couvercle à charnière|Depuis de nombreuses années, Klippon® est, dans le domaine des boîtiers, synonyme d'expertise et de qualité, notamment pour les applications industrielles standards et dans les environnements difficiles. <br> <br> Les gammes de boîtiers Klippon® TB et Klippon® STB présentent d'excellentes caractéristiques de performance et sont même conformes aux exigences les plus strictes des atmosphères potentiellement explosives.<br> Les boîtiers et leurs équipements sont testés selon les normes internationales les plus récentes, y compris EN 62208 et EN 60079. Weidmüller propose un grand nombre de versions de boîtiers sur-mesure, pour répondre au besoin de l'utilisateur, quelque soit son projet. <br> <br> Le service clients de Weidmüller est basé sur une approche individualisée : solutions de boîtiers clés en main configurés selon les spécifications de l'utilisateur (telles que rail profilé, perçages, presse-étoupes, découpes, traitements spéciaux, etc.).|40453|Weidmüller|1545131216430-65ab3c47-44a0-4509-bd25-7b50e75fb279|DONE
1000361|QC 2920 P|boîte murale / rectangulaire / en plastique|«&nbsp; Description de produit<br> Série  courroie tHoisting, couvertures de compartiment, bouton poussoir de secours<br> Type de produit  tCover pour le compartiment de embranchement<br> Composants de famille  tQ pour des panneaux de chantier de construction<br> D'autres détails techniques  t<br> Poids) (de kilogramme  t0,34<br> L'information de commande générale  t<br> Code d'EAN  t8015747122283<br> Emballage Information  /html&nbsp;»|40453|ILME|1545131220944-b15109f4-379d-4c6b-939d-59fb99a5d064|DONE
1000362|NetShelter® SX series|boîtier rackable / d'aluminium / de refroidissement / de surveillance|Armoire rack la plus polyvalente au monde<br> Les armoires rack NetShelter d'APC sont des armoires multi-fonctionnelles conçues sur la base des retours clients à travers le monde. Ces armoires sont destinées à répondre aux tendances actuelles du marché informatique pour une large gamme d'applications, des applications informatiques et réseaux haute densité aux systèmes de diffusion, en passant par les applications audio-vidéo. Essentiellement centrée sur le refroidissement, la distribution de l'alimentation, la gestion des câbles et la surveillance de l'environnement, l'armoire NetShelter fournit un environnement fiable de montage en rack pour équipement critique.|40453|schneider|1545131225843-b5fe972d-0255-40ed-95e6-60e39a2a6dcd|DONE
1000363|CP.../EFDCN series|boitier de commande en aluminium|Boîtiers de commande en GRP, Aluminium exempt de cuivre ou Inox, conçus pour offrir flexibilité, légèreté et solution économique sur mesure à la demande du client. À assembler avec des commutateurs Ex-de pour la gamme EF.. et des commutateurs Ex-d pour la gamme CP..|40454|MARECHAL ELECTRIC|1545131231377-b1e63431-6deb-4e9d-b399-336ef3a05099|DONE
1000364|CP../EFSRC.. series|boitier de commande en aluminium|Boîtiers de commande en GRP, Aluminium exempt de cuivre ou Inox, conçus pour offrir flexibilité, légèreté et solution économique sur mesure à la demande du client. À assembler avec des commutateurs Ex-de pour la gamme EF.. et des commutateurs Ex-d pour la gamme CP..|40454|MARECHAL ELECTRIC|1545131237007-ecaa268c-8f3f-4c00-8ab1-9411da6363f1|DONE
1000365|FieldPower® series|bloc de distribution électrique|Distribution de puissance avec câble non sectionné d'une section de 1,5 à 6 mm².<br> Alimentation / branche T via raccordement PUSH IN (0,5 à 10 mm²) et/ou raccordement débrochable (0,5 à 4 mm²).<br> Les repérages de couleur permettent un brochage clair des fils.<br> <br> Alimentation électrique<br> Distribution d'énergie<br> Dériver l'alimentation|40454|Weidmüller|1545131242153-e98a6c6f-c122-4a70-9fbe-b6b6b2a8c7a5|DONE
1000366|84 150 series|voyant permanent / fileté / ATEX / de signalisation|Reconnu depuis plus de 50 ans pour la qualité de ses produits, Crouzet Control vous propose de découvrir l’ensemble de son offre de produits Pneumatiques en atmosphères industrielle et explosible.<br> <br> Pour anticiper les évolutions du marché et de vos besoins, Crouzet Control développe des composants et des solutions d’automatismes, standards ou spécifiques, répondant à toutes vos applications tertiaires ou industrielles ainsi qu’aux exigences des constructeurs de machines et d’équipements automatisés.|40456|crouzet|1545131247006-1d817593-0a00-4f59-bb97-0f7ae81327e8|DONE
1000367|max. 6 000 A # CTD series|transformateur de mesure / de courant / encapsulé / ouvrable|Carlo Gavazzi propose une large gamme de transformateurs de courant pour relais de contrôle. Pour les transformateurs de courant triphasés (de 5A, 20A, 100A ou 500A, de type MI et MP3), la tension de sortie est proportionnelle au courant mesuré le plus élevé. Les convertisseurs de courant en valeur efficace vraie - types A82 - peuvent être connectés directement à un automate. Les transformateurs de courant de petite puissance possèdent 7 gammes sectionnables et sont adaptables à la plupart des applications et faciles à installer, montage sur rail DIN ou directement avec fixation par vis.|40504|CARLO GAVAZZI|1545131252106-a6c259b0-efbf-4d2a-ae98-529f79d06cec|DONE
1000368|Weidmüller|transformateur de courant / de mesure / encapsulé / ouvrable|Les transformateurs de courant enfichables sont particulièrement indiqués pour une installation sur barrette de liaison.<br> <br> Avantages : <br> • Raccordement sans vis avec borne à ressort. <br> • Options de raccordement rapides pour conducteurs souples et rigides. <br> • Antichoc et insensible aux vibrations, forces de maintien mécaniques élevées. <br> • Résistance aux courants forts|40504|Weidmüller|1545131257393-83adf3fa-b834-4ec7-a74e-0e4b014bb4ac|DONE
